time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
8879,390,0,0.75,0.78,322,0,-1,7,7,100,0,0,-49,-50
9273,396,0,0.64,0.74,336,1,-1,6,7,100,0,0,-49,-50
9663,367,0,0.75,0.73,349,1,-1,6,6,100,0,0,-49,-50
10055,361,0,0.64,0.69,362,1,-1,6,7,100,0,0,-51,-52
10442,365,0,0.68,0.68,375,1,-2,6,7,100,0,0,-50,-51
11285,414,0,0.68,0.69,403,0,-1,6,7,100,0,0,-51,-52
11700,373,0,0.79,0.73,416,1,0,6,7,100,0,0,-49,-50
12541,414,0,0.79,0.72,445,1,0,6,6,100,0,0,-50,-51
12931,371,0,0.64,0.71,458,1,0,6,7,100,0,0,-49,-50
13774,417,0,0.68,0.73,486,-1,0,7,7,100,0,0,-49,-50
14193,369,0,0.79,0.73,499,0,0,6,7,100,0,0,-50,-51
14581,392,0,0.86,0.79,513,0,0,6,7,100,0,0,-51,-51
15001,361,0,0.93,0.81,526,0,1,6,6,100,0,0,-47,-48
15422,392,0,0.6,0.8,540,1,1,6,7,100,0,0,-49,-50
15813,392,0,0.68,0.77,554,0,0,7,7,100,0,0,-50,-51
16201,363,0,0.68,0.72,567,0,0,6,7,100,0,0,-49,-50
16591,359,0,0.71,0.67,580,0,0,6,7,100,0,0,-51,-52
16982,361,0,0.71,0.69,593,-1,0,7,7,100,0,0,-50,-51
17403,363,0,0.79,0.72,606,0,1,6,7,100,0,0,-49,-50
17820,392,0,0.71,0.73,620,0,1,6,7,100,0,0,-48,-50
18243,388,0,0.75,0.74,634,0,0,6,7,100,0,0,-47,-48
18632,394,0,0.86,0.78,648,1,0,6,7,100,0,0,-49,-50
19051,359,0,0.82,0.79,661,0,0,6,7,100,0,0,-47,-48
19474,390,0,0.68,0.78,675,0,1,6,7,100,0,0,-52,-52
19862,394,0,0.97,0.83,689,1,1,6,6,100,0,0,-50,-51
20283,359,0,0.79,0.81,702,0,0,6,6,100,0,0,-51,-52
20674,392,0,0.82,0.81,716,1,0,7,7,100,0,0,-49,-50
21063,363,0,0.79,0.84,729,0,1,7,7,100,0,0,-50,-51
21454,361,0,0.71,0.78,742,0,0,7,7,100,0,0,-50,-51
21872,363,0,0.79,0.78,755,0,1,7,7,100,0,0,-49,-50
22263,390,0,0.86,0.79,769,0,1,6,7,100,0,0,-51,-51
22679,363,0,0.9,0.81,782,0,0,6,7,100,0,0,-49,-50
23074,388,0,0.79,0.83,796,0,0,6,7,100,0,0,-47,-48
23464,367,0,0.9,0.86,809,0,0,6,7,100,0,0,-51,-52
23852,361,0,0.79,0.84,822,0,0,6,7,100,0,0,-50,-51
24267,361,0,0.6,0.77,835,0,1,7,7,100,0,0,-49,-50
24662,388,0,0.71,0.75,849,0,0,7,7,100,0,0,-49,-50
25052,365,0,0.75,0.71,862,0,1,6,7,100,0,0,-48,-49
25444,363,0,0.79,0.71,875,0,0,7,7,100,0,0,-50,-51
25832,365,0,0.82,0.77,888,1,1,6,7,100,0,0,-49,-50
26250,359,0,0.9,0.81,901,1,1,6,7,100,0,0,-49,-50
26675,392,0,0.9,0.85,915,1,1,6,6,100,0,0,-50,-51
27092,396,0,0.9,0.88,929,0,0,6,6,100,0,0,-51,-52
27512,388,0,0.97,0.91,943,0,1,6,7,100,0,0,-48,-49
27903,392,0,0.93,0.92,957,0,1,6,7,100,0,0,-49,-50
28323,363,0,0.93,0.93,970,0,0,6,7,100,0,0,-48,-49
28742,390,0,0.9,0.93,984,0,0,6,6,100,0,0,-47,-48
29163,390,0,0.79,0.89,998,1,1,6,7,100,0,0,-49,-50
29581,394,0,0.71,0.83,1012,0,1,6,7,100,0,0,-50,-51
30003,392,0,0.86,0.81,1026,0,0,6,6,100,0,0,-50,-51
