Time since first transmission (s),RSSI (dB)
0.10528779029846191,-25.5
0.20802521705627441,-25.5
0.31325721740722656,-26.0
0.4176018238067627,-25.5
0.5199708938598633,-25.5
0.6257565021514893,-26.0
0.729820966720581,-25.5
0.8331172466278076,-26.0
0.9337649345397949,-25.5
1.0344898700714111,-26.0
1.1378672122955322,-25.5
1.2413010597229004,-26.0
1.34588623046875,-26.0
1.4476895332336426,-26.0
1.5513391494750977,-26.0
1.6533076763153076,-26.0
1.7559731006622314,-25.5
1.8628480434417725,-26.0
1.9674172401428223,-25.5
2.0721466541290283,-26.0
2.1733720302581787,-25.5
2.279141426086426,-25.5
2.384211540222168,-26.0
2.4877049922943115,-25.5
2.5905420780181885,-26.0
2.69362473487854,-26.0
2.7958052158355713,-26.0
2.897303581237793,-26.5
3.0001535415649414,-26.0
3.1081459522247314,-25.5
3.213238000869751,-26.0
3.315328598022461,-26.0
3.416119337081909,-26.0
3.5219004154205322,-25.5
3.6292712688446045,-25.5
3.729496717453003,-25.5
3.8332178592681885,-26.0
3.9353182315826416,-25.5
4.038335084915161,-25.5
4.145934104919434,-26.0
4.254695892333984,-25.5
4.355857610702515,-26.0
4.558485507965088,-25.5
4.662631273269653,-25.5
4.766415357589722,-25.5
4.972123384475708,-25.5
5.079726219177246,-25.5
5.180502891540527,-25.5
5.284315347671509,-25.0
5.388528108596802,-26.0
5.4936933517456055,-25.5
5.596608877182007,-25.5
5.697169065475464,-25.5
5.800332069396973,-25.5
5.900853633880615,-26.0
6.006294250488281,-26.0
6.113390922546387,-26.0
6.2199976444244385,-25.5
6.320961952209473,-26.0
6.426575183868408,-25.5
6.530699014663696,-26.0
6.6342127323150635,-25.5
6.738643646240234,-26.0
6.84173583984375,-26.0
6.947026014328003,-25.5
7.051609039306641,-26.0
7.153663873672485,-26.0
7.254376411437988,-26.0
7.363587379455566,-25.5
7.468082666397095,-26.0
7.570740461349487,-26.0
7.676050901412964,-26.0
7.780429124832153,-25.5
7.8832786083221436,-26.0
7.98789119720459,-25.5
8.091700553894043,-25.5
8.193357944488525,-25.5
8.297303438186646,-25.5
8.399163484573364,-25.5
8.502647399902344,-25.5
8.603914022445679,-25.5
8.70722484588623,-25.5
8.809171676635742,-25.5
8.91244125366211,-25.5
9.016203165054321,-26.0
9.118217706680298,-25.5
9.220911502838135,-25.5
9.325122594833374,-25.5
9.426806926727295,-25.5
9.528585195541382,-26.0
9.630715370178223,-25.5
9.7385094165802,-25.5
9.843421697616577,-26.0
9.94827651977539,-25.5
10.05168342590332,-25.5
10.155467748641968,-25.5
10.257526397705078,-26.0
10.359552145004272,-25.5
10.462773561477661,-26.0
10.566688060760498,-26.0
10.673521041870117,-25.5
10.775216579437256,-26.0
10.879826307296753,-25.5
10.983505487442017,-26.0
11.088931560516357,-25.5
11.190747261047363,-25.5
11.29454755783081,-26.0
11.397473812103271,-26.0
11.500154972076416,-26.0
11.602519035339355,-26.0
11.707351446151733,-25.5
11.808801412582397,-25.5
11.91266393661499,-25.5
12.019489288330078,-26.0
12.121542692184448,-25.5
12.224726915359497,-25.5
12.329807996749878,-25.5
12.433499097824097,-25.5
12.540800333023071,-25.5
12.641963720321655,-25.5
12.742307901382446,-26.0
12.847338438034058,-25.5
12.950394868850708,-25.5
13.053134679794312,-25.5
13.15749740600586,-25.5
13.25859022140503,-26.0
13.363260507583618,-26.0
13.468334436416626,-25.5
13.573770761489868,-26.0
13.681175231933594,-25.5
13.783737897872925,-25.5
13.887691497802734,-25.5
13.990039110183716,-26.5
14.092948198318481,-26.0
14.19748592376709,-25.5
14.300195455551147,-26.0
14.404351949691772,-25.5
14.508708715438843,-26.0
14.612623691558838,-25.5
14.71461033821106,-25.5
14.816943645477295,-25.5
14.917004108428955,-26.0
15.017791986465454,-25.5
15.12475872039795,-25.5
15.229815244674683,-26.0
15.333552122116089,-26.0
15.43588638305664,-26.0
15.540578365325928,-26.0
15.646158933639526,-25.5
15.747250080108643,-26.0
15.850198030471802,-25.5
15.951185941696167,-26.0
16.0522198677063,-25.5
16.159414768218994,-26.0
16.264668464660645,-25.5
16.367913007736206,-26.0
16.472123384475708,-26.0
16.576323747634888,-25.5
16.680956840515137,-26.0
16.78371500968933,-25.5
16.88546109199524,-25.5
16.98838233947754,-25.5
17.09093928337097,-25.5
17.19736647605896,-25.5
17.301769495010376,-26.0
17.407922744750977,-25.5
17.514941692352295,-26.0
17.618674993515015,-26.0
17.720499277114868,-25.5
17.825613975524902,-26.0
17.9330735206604,-25.5
18.03931450843811,-25.5
18.14374351501465,-26.0
18.24805188179016,-25.5
18.35106587409973,-26.0
18.456274032592773,-25.5
18.565367698669434,-25.5
18.67029881477356,-26.0
18.774754762649536,-25.0
18.875414848327637,-26.0
18.9775071144104,-25.5
19.082294464111328,-25.5
19.18548321723938,-26.0
19.289003610610962,-25.5
19.39646315574646,-25.5
19.500696659088135,-25.5
19.600799560546875,-25.5
19.70200514793396,-25.5
19.806326150894165,-25.5
19.907819986343384,-25.5
20.013293266296387,-25.5
20.115251064300537,-25.5
20.21841335296631,-26.0
20.322183847427368,-25.5
20.427522659301758,-25.5
20.529743432998657,-25.5
20.631292581558228,-26.0
20.73176121711731,-25.5
20.834879398345947,-25.5
20.941319227218628,-25.5
21.047447204589844,-26.0
21.152148485183716,-25.5
21.252816438674927,-26.0
21.35622787475586,-25.5
21.461301803588867,-26.0
21.563153982162476,-26.0
21.666326761245728,-25.5
21.769572973251343,-25.5
21.871848583221436,-26.0
21.974923133850098,-26.0
22.076751708984375,-25.5
22.18189263343811,-25.5
22.283893585205078,-26.0
22.389777898788452,-26.0
22.49400782585144,-26.0
22.596524000167847,-25.5
22.696754217147827,-25.5
22.80423331260681,-25.5
22.909270763397217,-25.5
23.014164686203003,-26.0
23.119698762893677,-26.0
23.22291374206543,-25.5
23.326202869415283,-25.5
23.431776762008667,-25.5
23.536536693572998,-25.5
23.639440536499023,-26.0
23.744462728500366,-26.0
