time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
511,388,0,1.21,1.72,58555,1,0,5,6,100,0,0,-69,-71
899,363,0,1.54,1.58,58568,0,0,6,6,100,0,0,-64,-65
1290,361,0,1.68,1.53,58581,0,1,5,6,100,0,0,-56,-56
1680,361,0,1.54,1.49,58594,0,0,6,6,100,0,0,-57,-58
2071,363,0,1.61,1.59,58607,0,0,6,6,100,0,0,-63,-64
2851,333,0,1.76,1.65,58633,1,0,6,6,100,0,0,-58,-59
3240,390,0,1.65,1.64,58646,0,0,5,6,100,0,0,-63,-65
3656,361,0,1.57,1.65,58659,0,0,6,6,100,0,0,-61,-62
4050,388,0,1.39,1.59,58673,0,0,6,6,100,0,0,-66,-67
4862,384,0,1.46,1.49,58700,1,-1,6,6,100,0,0,-64,-66
5251,373,0,1.39,1.44,58713,1,-1,6,6,100,0,0,-65,-66
5641,361,0,1.46,1.46,58726,0,0,6,6,100,0,0,-67,-68
6032,361,0,1.57,1.47,58739,1,-1,6,6,100,0,0,-68,-69
6421,361,0,1.5,1.48,58752,0,0,6,6,100,0,0,-64,-65
6812,361,0,0.99,1.38,58765,1,-1,6,6,100,0,0,-66,-67
7201,363,0,1.46,1.38,58778,1,0,6,6,100,0,0,-55,-55
7591,361,0,1.43,1.34,58791,1,0,6,6,100,0,0,-56,-56
7981,363,0,1.46,1.33,58804,1,-1,6,6,100,0,0,-67,-68
8371,363,0,1.43,1.44,58817,1,-1,6,6,100,0,0,-67,-68
8761,361,0,1.35,1.42,58830,1,-1,6,6,100,0,0,-66,-68
9151,363,0,1.43,1.42,58843,0,-1,6,6,100,0,0,-65,-66
9542,361,0,1.35,1.39,58856,1,-1,6,6,100,0,0,-64,-66
9929,363,0,1.39,1.38,58869,1,-1,6,6,100,0,0,-55,-55
10319,361,0,1.43,1.4,58882,1,0,6,6,100,0,0,-57,-57
10711,363,0,1.46,1.41,58895,1,0,6,6,100,0,0,-56,-56
11102,361,0,1.46,1.44,58908,0,-1,6,6,100,0,0,-57,-56
11492,365,0,1.46,1.45,58921,1,-1,5,6,100,0,0,-64,-65
11881,361,0,1.57,1.49,58934,0,0,6,6,100,0,0,-57,-57
12271,361,0,1.57,1.52,58947,0,-1,6,6,100,0,0,-55,-55
12662,363,0,1.54,1.54,58960,1,-1,5,6,100,0,0,-55,-55
13051,363,0,1.43,1.53,58973,1,0,6,6,100,0,0,-65,-67
13441,359,0,1.5,1.51,58986,1,0,6,6,100,0,0,-56,-56
13831,361,0,1.39,1.46,58999,1,0,6,6,100,0,0,-62,-63
14641,384,0,1.43,1.44,59026,1,0,6,6,100,0,0,-62,-63
15032,369,0,1.46,1.44,59039,0,-1,6,6,100,0,0,-57,-57
15420,363,0,1.43,1.44,59052,0,-1,6,6,100,0,0,-57,-57
15812,361,0,1.43,1.44,59065,0,-1,6,6,100,0,0,-58,-59
16197,363,0,1.5,1.45,59078,1,1,6,6,100,0,0,-68,-69
16592,357,0,1.46,1.45,59091,1,0,6,6,100,0,0,-69,-69
16981,367,0,1.46,1.46,59104,0,0,6,6,100,0,0,-68,-68
17371,361,0,1.39,1.45,59117,0,0,6,6,100,0,0,-60,-61
17760,361,0,1.39,1.43,59130,0,0,6,6,100,0,0,-57,-57
18571,384,0,1.43,1.41,59157,-1,0,5,6,100,0,0,-66,-67
18962,369,0,1.39,1.41,59170,-1,0,6,6,100,0,0,-56,-56
19350,363,0,1.35,1.4,59183,0,0,5,6,100,0,0,-66,-68
19740,361,0,0.0,1.04,59196,0,0,6,6,100,0,0,-58,-59
20129,361,0,1.65,1.1,59209,0,0,6,6,100,0,0,-68,-69
20522,361,0,1.43,1.11,59222,0,0,5,6,100,0,0,-58,-58
20911,363,0,2.05,1.28,59235,0,0,6,6,100,0,0,-67,-68
21302,361,0,1.79,1.73,59248,-1,1,6,6,100,0,0,-58,-59
