time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
730,392,0,0.34,0.39,19913,0,-1,7,8,100,0,0,-45,-44
1148,392,0,0.4,0.37,19927,0,1,7,8,100,0,0,-45,-44
1572,390,0,75.22,19.09,19941,-1,0,7,8,100,0,0,-46,-47
1991,396,0,0.43,19.1,19955,-1,0,7,8,100,0,0,-45,-45
2410,390,0,0.37,19.11,19969,0,1,7,8,100,0,0,-44,-44
2830,390,0,0.39,19.1,19983,0,0,7,8,100,0,0,-46,-46
3249,392,0,0.43,0.4,19997,0,0,7,8,100,0,0,-46,-46
3668,390,0,0.46,0.41,20011,-1,0,7,8,100,0,0,-45,-45
4091,394,0,75.24,19.13,20025,0,1,7,8,100,0,0,-46,-46
4512,394,0,75.09,37.8,20039,-1,1,7,8,100,0,0,-44,-44
4930,392,0,0.34,37.78,20053,1,1,8,8,100,0,0,-45,-45
5351,388,0,75.23,56.47,20067,1,1,8,8,100,0,0,-44,-44
5741,367,0,75.18,56.46,20080,0,1,7,8,100,0,0,-46,-46
6582,410,0,75.22,56.51,20108,1,0,7,8,100,0,0,-45,-45
6972,375,0,75.18,56.49,20121,0,1,7,8,100,0,0,-44,-44
7359,361,0,75.12,56.48,20134,1,0,8,8,100,0,0,-45,-45
7750,357,0,0.43,56.49,20147,1,0,7,8,100,0,0,-45,-44
8142,363,0,75.13,56.47,20160,-1,0,7,8,100,0,0,-45,-45
8528,365,0,0.35,37.76,20173,0,-1,7,8,100,0,0,-45,-45
9372,412,0,75.2,37.76,20201,-1,0,8,8,100,0,0,-46,-46
9792,376,0,75.18,37.77,20215,1,1,7,8,100,0,0,-44,-44
10212,390,0,75.19,56.48,20229,0,1,8,8,100,0,0,-45,-45
10599,365,0,0.38,56.49,20242,-1,-1,8,8,100,0,0,-45,-45
10992,359,0,75.04,56.45,20255,0,1,8,8,100,0,0,-45,-45
11355,365,0,75.18,56.45,20268,-1,0,7,8,100,0,0,-46,-46
11743,335,0,75.09,56.42,20280,-1,1,7,8,100,0,0,-47,-47
12131,359,0,75.2,75.13,20293,0,1,7,8,100,0,0,-45,-45
12881,330,0,0.35,56.45,20318,-1,0,8,8,100,0,0,-45,-45
13270,363,0,0.36,37.75,20331,0,0,8,8,100,0,0,-44,-44
13693,384,0,75.18,37.77,20345,-1,1,8,8,100,0,0,-47,-47
14109,394,0,75.17,37.77,20359,-1,0,8,8,100,0,0,-45,-45
14531,388,0,0.36,37.77,20373,-1,0,7,8,100,0,0,-47,-47
14952,394,0,75.24,56.49,20387,0,0,8,8,100,0,0,-45,-45
15340,367,0,0.37,37.79,20400,0,0,8,8,100,0,0,-47,-47
15757,386,0,0.38,19.09,20414,0,1,8,8,100,0,0,-47,-47
16182,386,0,75.2,37.8,20428,-1,1,7,8,100,0,0,-45,-45
16602,398,0,0.39,19.08,20442,-1,0,8,8,100,0,0,-45,-45
17022,390,0,0.35,19.08,20456,-1,0,8,8,100,0,0,-44,-44
17441,392,0,0.36,19.07,20470,0,1,7,8,100,0,0,-45,-45
17860,390,0,0.38,0.37,20484,-1,2,7,8,100,0,0,-45,-45
18279,390,0,0.39,0.37,20498,1,1,7,8,100,0,0,-46,-46
18698,390,0,0.38,0.38,20512,0,0,7,8,100,0,0,-47,-47
19119,392,0,0.43,0.4,20526,0,0,8,8,100,0,0,-45,-45
19512,392,0,0.41,0.4,20540,0,0,7,8,100,0,0,-45,-45
19932,365,0,75.24,19.12,20553,0,0,7,8,100,0,0,-44,-44
20352,392,0,75.21,37.82,20567,0,1,7,8,100,0,0,-45,-45
20770,392,0,0.43,37.82,20581,0,1,7,8,100,0,0,-45,-45
21187,390,0,0.42,37.83,20595,0,0,7,8,100,0,0,-45,-45
21610,388,0,0.4,19.12,20609,0,1,8,8,100,0,0,-46,-46
22029,394,0,0.34,0.4,20623,0,1,8,8,100,0,0,-43,-43
