Time since first transmission (s),RSSI (dB)
0.10381126403808594,-32.5
0.20590496063232422,-32.5
0.30780982971191406,-32.5
0.4120612144470215,-32.5
0.5180172920227051,-32.0
0.621758222579956,-31.5
0.7252819538116455,-30.5
0.931267261505127,-30.0
1.0328948497772217,-31.5
1.1374268531799316,-30.5
1.2436795234680176,-30.5
1.3478741645812988,-30.0
1.4495594501495361,-29.5
1.5506865978240967,-30.0
1.6550679206848145,-30.5
1.7578256130218506,-30.5
1.861811637878418,-30.0
1.9645352363586426,-30.0
2.0651168823242188,-30.5
2.1680619716644287,-30.5
2.269212484359741,-31.0
2.370814323425293,-31.0
2.4762661457061768,-30.5
2.5847930908203125,-30.5
2.6876800060272217,-30.5
2.792217254638672,-30.5
2.8962340354919434,-30.5
3.001103162765503,-30.5
3.105957269668579,-30.5
3.2092678546905518,-30.0
3.312196969985962,-30.0
3.4186127185821533,-30.0
3.5220000743865967,-30.5
3.6268231868743896,-30.5
3.7297909259796143,-30.5
3.8340792655944824,-31.5
3.9357166290283203,-31.5
4.0384650230407715,-33.0
4.142816543579102,-32.5
4.2466583251953125,-32.5
4.351862907409668,-32.0
4.455353260040283,-32.0
4.558962106704712,-31.5
4.662596702575684,-32.0
4.768625497817993,-32.0
4.871488571166992,-31.0
5.079989194869995,-31.0
5.185889005661011,-31.5
5.287384510040283,-31.5
5.393683910369873,-31.0
5.497066259384155,-31.5
5.601954698562622,-31.5
5.706617116928101,-31.5
5.808871030807495,-30.5
5.913354873657227,-30.5
6.017134666442871,-31.5
6.123767852783203,-31.5
6.226195335388184,-32.0
6.328540325164795,-32.0
6.433926105499268,-32.5
6.539682626724243,-31.5
6.642744302749634,-31.0
6.744958400726318,-30.5
6.8507959842681885,-31.5
6.954293489456177,-32.0
7.059666633605957,-31.5
7.162148714065552,-31.5
7.262604236602783,-31.5
7.366802930831909,-31.5
7.472911834716797,-31.5
7.5752646923065186,-32.0
7.680722236633301,-32.0
7.783472776412964,-31.5
7.888329744338989,-31.5
7.991161108016968,-31.5
8.09464168548584,-31.5
8.196541547775269,-32.0
8.301589012145996,-31.5
8.408848524093628,-31.5
8.513224363327026,-31.5
8.618926763534546,-32.0
8.720583438873291,-31.5
8.82115387916565,-32.0
8.926984071731567,-32.0
9.029407024383545,-32.0
9.131080389022827,-32.5
9.233623743057251,-32.0
9.337523460388184,-32.0
9.439778327941895,-32.5
9.541438817977905,-32.0
9.646164178848267,-32.5
9.751518487930298,-32.0
9.854710578918457,-32.5
9.95981764793396,-33.0
10.062934875488281,-32.5
10.166843175888062,-32.5
10.270853996276855,-32.0
10.373944759368896,-32.5
10.478413343429565,-32.5
10.584847688674927,-32.5
10.689996480941772,-32.5
10.792243957519531,-32.5
10.897719144821167,-32.5
11.004355192184448,-32.5
11.105814933776855,-32.5
11.210882902145386,-32.5
11.314074277877808,-32.5
11.417192697525024,-32.5
11.521559238433838,-32.5
11.624925136566162,-32.5
11.728208780288696,-32.5
11.829764127731323,-32.5
11.936017513275146,-32.5
12.040852785110474,-32.5
12.142178773880005,-32.5
12.24611234664917,-32.0
12.349144458770752,-32.0
12.455467939376831,-32.5
12.559757947921753,-32.5
12.668611288070679,-32.5
12.771363019943237,-32.5
12.876635551452637,-32.5
12.979281902313232,-32.0
13.084749460220337,-32.5
13.189362049102783,-32.0
13.293508291244507,-33.0
13.401733636856079,-32.5
13.5061674118042,-32.5
13.60978651046753,-32.5
13.71499228477478,-32.5
13.816941738128662,-32.0
13.924055814743042,-32.5
14.02669358253479,-32.5
14.128702878952026,-32.5
14.233774900436401,-32.5
14.33537483215332,-32.5
14.439582586288452,-32.0
14.542796850204468,-32.0
14.644815683364868,-32.5
14.750669956207275,-33.0
14.85469126701355,-32.5
14.96010422706604,-32.5
15.067139863967896,-32.5
15.169033765792847,-32.0
15.271656036376953,-33.0
15.372854709625244,-32.5
15.473878622055054,-32.5
15.576903104782104,-32.0
15.684966564178467,-32.5
15.786805868148804,-32.5
