Time since first transmission (s),RSSI (dB)
0.10259056091308594,-26.5
0.20791983604431152,-26.0
0.31197142601013184,-26.5
0.4137411117553711,-26.5
0.5167279243469238,-27.0
0.6208739280700684,-26.5
0.7257671356201172,-26.5
0.8289625644683838,-26.5
0.9335312843322754,-26.5
1.0367658138275146,-26.5
1.139796257019043,-26.5
1.2436201572418213,-26.5
1.3470830917358398,-26.5
1.5544908046722412,-26.5
1.6590192317962646,-26.0
1.761749505996704,-26.0
1.8692326545715332,-26.5
1.9706497192382812,-26.5
2.0764880180358887,-26.5
2.1812987327575684,-26.0
2.284961700439453,-26.0
2.38604998588562,-26.5
2.4902024269104004,-26.5
2.5940372943878174,-26.0
2.6981706619262695,-26.5
2.8056955337524414,-26.5
2.9078755378723145,-26.5
3.010289192199707,-26.5
3.111280679702759,-26.5
3.2205703258514404,-26.0
3.3230509757995605,-26.5
3.425910711288452,-26.0
3.528759002685547,-26.0
3.6358304023742676,-27.0
3.7377798557281494,-26.0
3.8402984142303467,-26.0
3.94488787651062,-26.0
4.0497658252716064,-26.0
4.152498006820679,-26.5
4.256143808364868,-26.0
4.359533786773682,-26.5
4.464573383331299,-26.0
4.566219091415405,-26.0
4.66901421546936,-26.0
4.771796226501465,-26.5
4.876469135284424,-26.0
4.978953123092651,-26.5
5.085995674133301,-26.5
5.19171404838562,-26.0
5.295898199081421,-26.0
5.3984057903289795,-26.5
5.504775047302246,-26.0
5.6080262660980225,-26.0
5.7137532234191895,-26.5
5.81673526763916,-26.5
5.920730829238892,-26.5
6.024193286895752,-26.5
6.128872394561768,-26.5
6.2318549156188965,-26.5
6.336296081542969,-26.5
6.439724922180176,-27.0
6.541365385055542,-26.5
6.646620750427246,-26.5
6.748487234115601,-26.0
6.853178262710571,-26.0
6.9585862159729,-26.0
7.062056064605713,-26.0
7.166530609130859,-26.0
7.270471572875977,-26.0
7.3716044425964355,-26.5
7.476682662963867,-26.5
7.582000970840454,-26.5
7.687042951583862,-27.0
7.789200782775879,-26.0
7.894468545913696,-26.0
7.998509883880615,-26.0
8.103480815887451,-26.0
8.206792831420898,-26.0
8.311795711517334,-26.0
8.420400381088257,-27.0
8.524683237075806,-26.0
8.628797054290771,-26.5
8.730600833892822,-26.5
8.830996036529541,-26.0
8.935665130615234,-26.0
9.037115097045898,-27.0
9.140165328979492,-26.5
9.242757797241211,-26.0
9.346487760543823,-26.0
9.449150085449219,-26.0
9.553226470947266,-26.5
9.657121419906616,-26.0
9.761112451553345,-26.0
9.866104364395142,-26.0
9.970782279968262,-26.0
10.075444221496582,-26.5
10.17864990234375,-26.5
10.278779745101929,-26.5
10.380696535110474,-26.5
10.582083463668823,-26.0
10.683759689331055,-26.0
10.786254405975342,-26.5
10.887991428375244,-27.0
