time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
508,367,0,0.83,0.86,36742,1,0,7,7,100,0,0,-47,-47
930,384,0,0.79,0.84,36756,0,0,7,7,100,0,0,-46,-46
1323,394,0,0.83,0.84,36770,1,-1,7,7,100,0,0,-46,-46
1714,365,0,0.76,0.8,36783,0,-1,7,7,100,0,0,-47,-47
2100,363,0,0.79,0.79,36796,1,0,7,7,100,0,0,-47,-47
2494,361,0,0.76,0.78,36809,0,0,7,7,100,0,0,-47,-47
2908,363,0,0.83,0.78,36822,1,0,7,7,100,0,0,-47,-47
3303,386,0,0.9,0.82,36836,0,-1,7,7,100,0,0,-45,-46
3717,367,0,0.94,0.86,36849,1,0,7,7,100,0,0,-47,-47
4114,386,0,0.87,0.89,36863,0,-1,7,7,100,0,0,-46,-46
4501,369,0,0.9,0.9,36876,1,0,7,7,100,0,0,-47,-48
4891,359,0,0.87,0.89,36889,1,-1,7,7,100,0,0,-46,-46
5310,361,0,0.87,0.88,36902,0,0,7,7,100,0,0,-47,-47
5702,390,0,0.83,0.87,36916,-1,0,7,7,100,0,0,-46,-46
6091,363,0,0.87,0.86,36929,0,0,7,7,100,0,0,-46,-46
6482,361,0,0.83,0.85,36942,1,0,7,7,100,0,0,-46,-46
6871,361,0,0.9,0.86,36955,0,-1,7,7,100,0,0,-46,-47
7262,361,0,0.79,0.85,36968,0,0,7,7,100,0,0,-46,-47
7678,361,0,0.83,0.84,36981,0,-1,7,7,100,0,0,-45,-45
8071,388,0,0.9,0.86,36995,0,0,7,7,100,0,0,-45,-45
8463,363,0,0.94,0.87,37008,0,-1,7,7,100,0,0,-47,-48
8854,365,0,0.9,0.89,37021,0,0,7,7,100,0,0,-46,-47
9241,361,0,0.87,0.9,37034,1,0,7,7,100,0,0,-45,-45
9631,359,0,0.87,0.89,37047,0,0,7,7,100,0,0,-47,-47
10021,363,0,0.87,0.88,37060,1,0,7,7,100,0,0,-46,-46
10438,363,0,0.87,0.87,37073,0,0,7,7,100,0,0,-46,-46
10835,388,0,0.87,0.87,37087,0,-1,7,7,100,0,0,-47,-47
11248,369,0,0.94,0.89,37100,1,0,7,7,100,0,0,-46,-46
11644,384,0,0.9,0.89,37114,0,-1,7,7,100,0,0,-46,-47
12034,367,0,0.87,0.89,37127,1,0,7,7,100,0,0,-45,-45
12422,361,0,0.87,0.89,37140,0,-1,7,7,100,0,0,-46,-46
12841,361,0,0.94,0.89,37153,1,0,7,7,100,0,0,-45,-46
13231,390,0,0.94,0.9,37167,0,0,7,7,100,0,0,-46,-46
13647,363,0,0.98,0.93,37180,1,0,7,7,100,0,0,-47,-47
14068,388,0,0.87,0.93,37194,0,0,7,7,100,0,0,-45,-45
14460,392,0,0.94,0.93,37208,0,0,7,7,100,0,0,-46,-46
14851,363,0,0.83,0.9,37221,1,0,7,7,100,0,0,-46,-46
15267,361,0,0.94,0.89,37234,0,0,7,7,100,0,0,-46,-46
15661,386,0,0.9,0.9,37248,0,0,7,7,100,0,0,-46,-46
16054,365,0,0.87,0.89,37261,0,0,7,7,100,0,0,-46,-46
16470,363,0,0.9,0.9,37274,1,0,7,7,100,0,0,-46,-46
16863,390,0,0.94,0.9,37288,1,0,7,7,100,0,0,-46,-47
17281,365,0,0.87,0.89,37301,0,-1,7,7,100,0,0,-46,-46
17697,390,0,0.9,0.9,37315,0,0,7,7,100,0,0,-46,-47
18093,386,0,0.9,0.9,37329,1,0,7,7,100,0,0,-47,-47
18512,367,0,0.83,0.88,37342,1,0,7,7,100,0,0,-46,-47
18903,388,0,0.9,0.89,37356,0,-1,7,7,100,0,0,-46,-46
19320,365,0,0.9,0.89,37369,1,-1,7,7,100,0,0,-46,-46
19714,388,0,0.9,0.89,37383,0,0,7,7,100,0,0,-46,-46
20103,367,0,0.9,0.9,37396,0,-1,7,7,100,0,0,-47,-48
