local_time, rssi, channel, remote_mac, rpi
1590163931.17, -69, 38, CE:EE:EC:4E:C5:30, 00000040C901C001C0C10001C001C0C1000119C0FEEDBEEF
1590163931.23, -69, 38, CE:EE:EC:4E:C5:30, 00000040CB01C001C0C10001C001C0C1000119C0FEEDBEEF
1590163931.51, -69, 38, CE:EE:EC:4E:C5:30, 00000040CB01C001C0C10001C001C0C1000119C0FEEDBEEF
1590163931.57, -76, 37, CE:EE:EC:4E:C5:30, 00000040CC01000280C10001000280C1000119C0FEEDBEEF
1590163931.71, -76, 37, CE:EE:EC:4E:C5:30, 00000040CD01800100C20001800100C2000119C0FEEDBEEF
1590163931.98, -76, 37, CE:EE:EC:4E:C5:30, 00000040CD01800100C20001800100C2000119C0FEEDBEEF
1590163932.05, -69, 38, CE:EE:EC:4E:C5:30, 00000040CE01C00180C1C000C00180C1C00019C0FEEDBEEF
1590163932.13, -77, 37, CE:EE:EC:4E:C5:30, 00000040CF01C001C0C14001C001C0C1400119C0FEEDBEEF
1590163932.33, -70, 38, CE:EE:EC:4E:C5:30, 00000040CF01C001C0C14001C001C0C1400119C0FEEDBEEF
1590163932.39, -70, 38, CE:EE:EC:4E:C5:30, 00000040CF01C001C0C14001C001C0C1400119C0FEEDBEEF
1590163932.46, -76, 37, CE:EE:EC:4E:C5:30, 00000040D001400180C14001400180C1400119C0FEEDBEEF
1590163932.60, -77, 37, CE:EE:EC:4E:C5:30, 00000040D001400180C14001400180C1400119C0FEEDBEEF
1590163932.66, -71, 38, CE:EE:EC:4E:C5:30, 00000040D101C00140C14001C00140C1400119C0FEEDBEEF
1590163932.73, -70, 38, CE:EE:EC:4E:C5:30, 00000040D201800140C18001800140C1800119C0FEEDBEEF
1590163933.00, -70, 38, CE:EE:EC:4E:C5:30, 00000040D201800140C18001800140C1800119C0FEEDBEEF
1590163933.06, -80, 39, CE:EE:EC:4E:C5:30, 00000040D301C00180C18001C00180C1800119C0FEEDBEEF
1590163933.13, -75, 37, CE:EE:EC:4E:C5:30, 00000040D301C00180C18001C00180C1800119C0FEEDBEEF
1590163933.20, -74, 37, CE:EE:EC:4E:C5:30, 00000040D301C00180C18001C00180C1800119C0FEEDBEEF
1590163933.27, -69, 38, CE:EE:EC:4E:C5:30, 00000040D401000100C28001000100C2800119C0FEEDBEEF
1590163933.34, -79, 39, CE:EE:EC:4E:C5:30, 00000040D401000100C28001000100C2800119C0FEEDBEEF
1590163933.41, -69, 38, CE:EE:EC:4E:C5:30, 00000040D501800100C24001800100C2400119C0FEEDBEEF
1590163933.61, -76, 37, CE:EE:EC:4E:C5:30, 00000040D601800180C18001800180C1800119C0FEEDBEEF
1590163933.81, -69, 38, CE:EE:EC:4E:C5:30, 00000040D601800180C18001800180C1800119C0FEEDBEEF
1590163933.88, -69, 38, CE:EE:EC:4E:C5:30, 00000040D701C00180C10001C00180C1000119C0FEEDBEEF
1590163933.95, -75, 37, CE:EE:EC:4E:C5:30, 00000040D701C00180C10001C00180C1000119C0FEEDBEEF
1590163934.08, -74, 37, CE:EE:EC:4E:C5:30, 00000040D801C001C0C10001C001C0C1000119C0FEEDBEEF
1590163934.15, -67, 38, CE:EE:EC:4E:C5:30, 00000040D801C001C0C10001C001C0C1000119C0FEEDBEEF
1590163934.22, -79, 39, CE:EE:EC:4E:C5:30, 00000040D801C001C0C10001C001C0C1000119C0FEEDBEEF
1590163934.29, -78, 39, CE:EE:EC:4E:C5:30, 00000040D901400280C18001400280C1800119C0FEEDBEEF
1590163934.36, -73, 37, CE:EE:EC:4E:C5:30, 00000040D901400280C18001400280C1800119C0FEEDBEEF
1590163934.42, -67, 38, CE:EE:EC:4E:C5:30, 00000040D901400280C18001400280C1800119C0FEEDBEEF
1590163934.49, -67, 38, CE:EE:EC:4E:C5:30, 00000040DA010002C0C180000002C0C1800019C0FEEDBEEF
1590163934.56, -78, 39, CE:EE:EC:4E:C5:30, 00000040DA010002C0C180000002C0C1800019C0FEEDBEEF
1590163934.62, -73, 37, CE:EE:EC:4E:C5:30, 00000040DA010002C0C180000002C0C1800019C0FEEDBEEF
