local_time, rssi, channel, remote_mac, rpi
1590164154.95, -78, 38, CE:EE:EC:4E:C5:30, 000000401606000240C14001000240C1400119C0FEEDBEEF
1590164154.99, -76, 37, CE:EE:EC:4E:C5:30, 0000004017060002C0C100010002C0C1000119C0FEEDBEEF
1590164155.19, -77, 37, CE:EE:EC:4E:C5:30, 000000401806C00180C18001C00180C1800119C0FEEDBEEF
1590164155.53, -76, 37, CE:EE:EC:4E:C5:30, 000000401A064001C0C140014001C0C1400119C0FEEDBEEF
1590164155.80, -76, 37, CE:EE:EC:4E:C5:30, 000000401A064001C0C140014001C0C1400119C0FEEDBEEF
1590164155.87, -78, 38, CE:EE:EC:4E:C5:30, 000000401A064001C0C140014001C0C1400119C0FEEDBEEF
1590164155.94, -77, 37, CE:EE:EC:4E:C5:30, 000000401B06C001C0C10002C001C0C1000219C0FEEDBEEF
1590164156.07, -76, 37, CE:EE:EC:4E:C5:30, 000000401B06C001C0C10002C001C0C1000219C0FEEDBEEF
1590164156.15, -76, 37, CE:EE:EC:4E:C5:30, 000000401D06800180C18001800180C1800119C0FEEDBEEF
1590164156.40, -79, 39, CE:EE:EC:4E:C5:30, 000000401E064001C0C140014001C0C1400119C0FEEDBEEF
1590164156.61, -77, 37, CE:EE:EC:4E:C5:30, 000000401E064001C0C140014001C0C1400119C0FEEDBEEF
1590164156.67, -77, 37, CE:EE:EC:4E:C5:30, 000000401E064001C0C140014001C0C1400119C0FEEDBEEF
1590164156.74, -76, 37, CE:EE:EC:4E:C5:30, 000000402006000200C20001000200C2000119C0FEEDBEEF
1590164157.02, -77, 37, CE:EE:EC:4E:C5:30, 000000402106C00180C10001C00180C1000119C0FEEDBEEF
1590164157.29, -75, 37, CE:EE:EC:4E:C5:30, 000000402306800200C2C001800200C2C00119C0FEEDBEEF
1590164157.62, -79, 38, CE:EE:EC:4E:C5:30, 000000402306800200C2C001800200C2C00119C0FEEDBEEF
1590164157.68, -76, 37, CE:EE:EC:4E:C5:30, 000000402406000240C24001000240C2400119C0FEEDBEEF
1590164157.89, -76, 37, CE:EE:EC:4E:C5:30, 000000402406000240C24001000240C2400119C0FEEDBEEF
1590164157.96, -76, 37, CE:EE:EC:4E:C5:30, 0000004026068002C0C140018002C0C1400119C0FEEDBEEF
1590164158.22, -81, 38, CE:EE:EC:4E:C5:30, 0000004026068002C0C140018002C0C1400119C0FEEDBEEF
1590164158.35, -76, 37, CE:EE:EC:4E:C5:30, 0000004027060002C0C1C0010002C0C1C00119C0FEEDBEEF
1590164158.49, -81, 38, CE:EE:EC:4E:C5:30, 0000004028068001C0C180018001C0C1800119C0FEEDBEEF
1590164158.62, -80, 39, CE:EE:EC:4E:C5:30, 0000004028068001C0C180018001C0C1800119C0FEEDBEEF
1590164158.68, -81, 39, CE:EE:EC:4E:C5:30, 0000004028068001C0C180018001C0C1800119C0FEEDBEEF
1590164158.75, -76, 37, CE:EE:EC:4E:C5:30, 000000402906800100C24001800100C2400119C0FEEDBEEF
1590164158.82, -79, 39, CE:EE:EC:4E:C5:30, 000000402A06C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164159.03, -76, 37, CE:EE:EC:4E:C5:30, 000000402A06C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164159.10, -77, 37, CE:EE:EC:4E:C5:30, 000000402A06C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164159.16, -79, 38, CE:EE:EC:4E:C5:30, 000000402C06C00180C10000C00180C1000019C0FEEDBEEF
1590164159.50, -76, 37, CE:EE:EC:4E:C5:30, 000000402D06C001C0C18001C001C0C1800119C0FEEDBEEF
1590164159.70, -77, 37, CE:EE:EC:4E:C5:30, 000000402D06C001C0C18001C001C0C1800119C0FEEDBEEF
1590164159.77, -81, 38, CE:EE:EC:4E:C5:30, 000000402E06000240C10001000240C1000119C0FEEDBEEF
