local_time, rssi, channel, remote_mac, rpi
1590165213.34, -75, 38, CE:EE:EC:4E:C5:30, 000000406C1A8001C0C180008001C0C1800019C0FEEDBEEF
1590165213.40, -76, 39, CE:EE:EC:4E:C5:30, 000000406C1A8001C0C180008001C0C1800019C0FEEDBEEF
1590165213.46, -77, 39, CE:EE:EC:4E:C5:30, 000000406D1AC002C0C1C000C002C0C1C00019C0FEEDBEEF
1590165213.53, -78, 37, CE:EE:EC:4E:C5:30, 000000406D1AC002C0C1C000C002C0C1C00019C0FEEDBEEF
1590165213.60, -75, 38, CE:EE:EC:4E:C5:30, 000000406D1AC002C0C1C000C002C0C1C00019C0FEEDBEEF
1590165213.67, -80, 39, CE:EE:EC:4E:C5:30, 000000406E1A400100C24000400100C2400019C0FEEDBEEF
1590165213.80, -77, 37, CE:EE:EC:4E:C5:30, 000000406F1AC001C0C18000C001C0C1800019C0FEEDBEEF
1590165213.93, -75, 38, CE:EE:EC:4E:C5:30, 000000406F1AC001C0C18000C001C0C1800019C0FEEDBEEF
1590165214.01, -78, 39, CE:EE:EC:4E:C5:30, 000000406F1AC001C0C18000C001C0C1800019C0FEEDBEEF
1590165214.07, -78, 37, CE:EE:EC:4E:C5:30, 00000040701A400240C18001400240C1800119C0FEEDBEEF
1590165214.14, -76, 38, CE:EE:EC:4E:C5:30, 00000040701A400240C18001400240C1800119C0FEEDBEEF
1590165214.28, -79, 37, CE:EE:EC:4E:C5:30, 00000040711A800180C10001800180C1000119C0FEEDBEEF
1590165214.49, -76, 38, CE:EE:EC:4E:C5:30, 00000040721AC00180C14001C00180C1400119C0FEEDBEEF
1590165214.55, -75, 38, CE:EE:EC:4E:C5:30, 00000040721AC00180C14001C00180C1400119C0FEEDBEEF
1590165214.63, -77, 37, CE:EE:EC:4E:C5:30, 00000040731AC00180C14001C00180C1400119C0FEEDBEEF
1590165214.82, -77, 39, CE:EE:EC:4E:C5:30, 00000040741A0002C0C140020002C0C1400219C0FEEDBEEF
1590165214.96, -79, 39, CE:EE:EC:4E:C5:30, 00000040741A0002C0C140020002C0C1400219C0FEEDBEEF
1590165215.02, -76, 38, CE:EE:EC:4E:C5:30, 00000040751A400180C14001400180C1400119C0FEEDBEEF
1590165215.16, -75, 38, CE:EE:EC:4E:C5:30, 00000040751A400180C14001400180C1400119C0FEEDBEEF
1590165215.22, -78, 39, CE:EE:EC:4E:C5:30, 00000040751A400180C14001400180C1400119C0FEEDBEEF
1590165215.28, -76, 37, CE:EE:EC:4E:C5:30, 00000040761A400140C1C001400140C1C00119C0FEEDBEEF
1590165215.35, -76, 37, CE:EE:EC:4E:C5:30, 00000040761A400140C1C001400140C1C00119C0FEEDBEEF
1590165215.42, -74, 38, CE:EE:EC:4E:C5:30, 00000040761A400140C1C001400140C1C00119C0FEEDBEEF
1590165215.49, -76, 37, CE:EE:EC:4E:C5:30, 00000040771A000200C2C000000200C2C00019C0FEEDBEEF
1590165215.70, -75, 38, CE:EE:EC:4E:C5:30, 00000040781A000200C20001000200C2000119C0FEEDBEEF
1590165215.76, -81, 39, CE:EE:EC:4E:C5:30, 00000040781A000200C20001000200C2000119C0FEEDBEEF
1590165215.90, -77, 37, CE:EE:EC:4E:C5:30, 00000040791AC00100C2C000C00100C2C00019C0FEEDBEEF
1590165215.97, -77, 37, CE:EE:EC:4E:C5:30, 00000040791AC00100C2C000C00100C2C00019C0FEEDBEEF
1590165216.03, -76, 38, CE:EE:EC:4E:C5:30, 00000040791AC00100C2C000C00100C2C00019C0FEEDBEEF
1590165216.10, -82, 39, CE:EE:EC:4E:C5:30, 000000407A1A4002C0C100014002C0C1000119C0FEEDBEEF
1590165216.17, -75, 37, CE:EE:EC:4E:C5:30, 000000407A1A4002C0C100014002C0C1000119C0FEEDBEEF
1590165216.29, -74, 38, CE:EE:EC:4E:C5:30, 000000407B1AC001C0C10001C001C0C1000119C0FEEDBEEF
1590165216.36, -74, 38, CE:EE:EC:4E:C5:30, 000000407B1AC001C0C10001C001C0C1000119C0FEEDBEEF
1590165216.42, -77, 37, CE:EE:EC:4E:C5:30, 000000407C1AC00100C28001C00100C2800119C0FEEDBEEF
1590165216.56, -75, 38, CE:EE:EC:4E:C5:30, 000000407C1AC00100C28001C00100C2800119C0FEEDBEEF
1590165216.70, -79, 39, CE:EE:EC:4E:C5:30, 000000407D1A800140C1C001800140C1C00119C0FEEDBEEF
1590165216.83, -79, 37, CE:EE:EC:4E:C5:30, 000000407D1A800140C1C001800140C1C00119C0FEEDBEEF
1590165216.89, -76, 38, CE:EE:EC:4E:C5:30, 000000407E1AC00100C20001C00100C2000119C0FEEDBEEF
1590165216.96, -80, 39, CE:EE:EC:4E:C5:30, 000000407E1AC00100C20001C00100C2000119C0FEEDBEEF
1590165217.09, -75, 38, CE:EE:EC:4E:C5:30, 000000407F1A0001C0C100010001C0C1000119C0FEEDBEEF
1590165217.30, -80, 39, CE:EE:EC:4E:C5:30, 00000040801AC001C0C1C001C001C0C1C00119C0FEEDBEEF
1590165217.37, -75, 38, CE:EE:EC:4E:C5:30, 00000040811A800100C20001800100C2000119C0FEEDBEEF
1590165217.57, -80, 39, CE:EE:EC:4E:C5:30, 00000040811A800100C20001800100C2000119C0FEEDBEEF
1590165217.64, -78, 37, CE:EE:EC:4E:C5:30, 00000040821AC001C0C14001C001C0C1400119C0FEEDBEEF
1590165217.83, -77, 39, CE:EE:EC:4E:C5:30, 00000040831AC00100C20001C00100C2000119C0FEEDBEEF
