local_time, rssi, channel, remote_mac, rpi
1590164027.83, -74, 39, CE:EE:EC:4E:C5:30, 00000040A503400180C14001400180C1400119C0FEEDBEEF
1590164027.88, -73, 39, CE:EE:EC:4E:C5:30, 00000040A503400180C14001400180C1400119C0FEEDBEEF
1590164027.95, -74, 38, CE:EE:EC:4E:C5:30, 00000040A603400100C20001400100C2000119C0FEEDBEEF
1590164028.08, -73, 38, CE:EE:EC:4E:C5:30, 00000040A603400100C20001400100C2000119C0FEEDBEEF
1590164028.14, -72, 39, CE:EE:EC:4E:C5:30, 00000040A603400100C20001400100C2000119C0FEEDBEEF
1590164028.21, -77, 38, CE:EE:EC:4E:C5:30, 00000040A703800140C24001800140C2400119C0FEEDBEEF
1590164028.42, -70, 39, CE:EE:EC:4E:C5:30, 00000040A803C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164028.48, -75, 39, CE:EE:EC:4E:C5:30, 00000040A803C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164028.56, -75, 38, CE:EE:EC:4E:C5:30, 00000040A903C001C0C1C001C001C0C1C00119C0FEEDBEEF
1590164028.69, -73, 39, CE:EE:EC:4E:C5:30, 00000040A903C001C0C1C001C001C0C1C00119C0FEEDBEEF
1590164028.82, -78, 38, CE:EE:EC:4E:C5:30, 00000040AA03800280C14001800280C1400119C0FEEDBEEF
1590164029.02, -75, 39, CE:EE:EC:4E:C5:30, 00000040AB03400200C20001400200C2000119C0FEEDBEEF
1590164029.08, -74, 39, CE:EE:EC:4E:C5:30, 00000040AB03400200C20001400200C2000119C0FEEDBEEF
1590164029.15, -73, 39, CE:EE:EC:4E:C5:30, 00000040AC03800140C10001800140C1000119C0FEEDBEEF
1590164029.42, -74, 38, CE:EE:EC:4E:C5:30, 00000040AD030002C0C140010002C0C1400119C0FEEDBEEF
1590164029.61, -74, 39, CE:EE:EC:4E:C5:30, 00000040AE03000180C14001000180C1400119C0FEEDBEEF
1590164029.68, -73, 39, CE:EE:EC:4E:C5:30, 00000040AE03000180C14001000180C1400119C0FEEDBEEF
1590164029.74, -76, 38, CE:EE:EC:4E:C5:30, 00000040AF03800100C2C000800100C2C00019C0FEEDBEEF
1590164029.94, -74, 39, CE:EE:EC:4E:C5:30, 00000040AF03800100C2C000800100C2C00019C0FEEDBEEF
1590164030.01, -73, 39, CE:EE:EC:4E:C5:30, 00000040AF03800100C2C000800100C2C00019C0FEEDBEEF
1590164030.07, -75, 38, CE:EE:EC:4E:C5:30, 00000040B003800280C1C000800280C1C00019C0FEEDBEEF
1590164030.21, -74, 38, CE:EE:EC:4E:C5:30, 00000040B003800280C1C000800280C1C00019C0FEEDBEEF
1590164030.27, -75, 38, CE:EE:EC:4E:C5:30, 00000040B103000280C14001000280C1400119C0FEEDBEEF
1590164030.48, -75, 38, CE:EE:EC:4E:C5:30, 00000040B203C00140C18001C00140C1800119C0FEEDBEEF
1590164030.54, -75, 39, CE:EE:EC:4E:C5:30, 00000040B203C00140C18001C00140C1800119C0FEEDBEEF
1590164030.62, -75, 38, CE:EE:EC:4E:C5:30, 00000040B3038001C0C180018001C0C1800119C0FEEDBEEF
1590164030.82, -74, 39, CE:EE:EC:4E:C5:30, 00000040B3038001C0C180018001C0C1800119C0FEEDBEEF
1590164030.89, -73, 39, CE:EE:EC:4E:C5:30, 00000040B403400200C20001400200C2000119C0FEEDBEEF
1590164030.95, -76, 38, CE:EE:EC:4E:C5:30, 00000040B403400200C20001400200C2000119C0FEEDBEEF
1590164031.09, -76, 38, CE:EE:EC:4E:C5:30, 00000040B503000200C20001000200C2000119C0FEEDBEEF
1590164031.15, -74, 39, CE:EE:EC:4E:C5:30, 00000040B503000200C20001000200C2000119C0FEEDBEEF
1590164031.22, -74, 39, CE:EE:EC:4E:C5:30, 00000040B6038002C0C180018002C0C1800119C0FEEDBEEF
1590164031.49, -75, 39, CE:EE:EC:4E:C5:30, 00000040B7030002C0C100010002C0C1000119C0FEEDBEEF
1590164031.56, -76, 38, CE:EE:EC:4E:C5:30, 00000040B7030002C0C100010002C0C1000119C0FEEDBEEF
1590164031.69, -75, 38, CE:EE:EC:4E:C5:30, 00000040B803C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164031.75, -76, 38, CE:EE:EC:4E:C5:30, 00000040B903C00180C1C000C00180C1C00019C0FEEDBEEF
1590164032.04, -74, 39, CE:EE:EC:4E:C5:30, 00000040B903C00180C1C000C00180C1C00019C0FEEDBEEF
1590164032.10, -74, 39, CE:EE:EC:4E:C5:30, 00000040BA03000200C24001000200C2400119C0FEEDBEEF
1590164032.17, -75, 38, CE:EE:EC:4E:C5:30, 00000040BA03000200C24001000200C2400119C0FEEDBEEF
1590164032.31, -73, 39, CE:EE:EC:4E:C5:30, 00000040BB03800100C24001800100C2400119C0FEEDBEEF
1590164032.44, -75, 38, CE:EE:EC:4E:C5:30, 00000040BC034002C0C140014002C0C1400119C0FEEDBEEF
1590164032.65, -73, 39, CE:EE:EC:4E:C5:30, 00000040BC034002C0C140014002C0C1400119C0FEEDBEEF
1590164032.71, -74, 39, CE:EE:EC:4E:C5:30, 00000040BE03C001C0C14001C001C0C1400119C0FEEDBEEF
1590164032.98, -74, 39, CE:EE:EC:4E:C5:30, 00000040BE03C001C0C14001C001C0C1400119C0FEEDBEEF
1590164033.05, -76, 38, CE:EE:EC:4E:C5:30, 00000040BF03C001C0C10001C001C0C1000119C0FEEDBEEF
1590164033.18, -75, 38, CE:EE:EC:4E:C5:30, 00000040BF03C001C0C10001C001C0C1000119C0FEEDBEEF
1590164033.25, -74, 39, CE:EE:EC:4E:C5:30, 00000040BF03C001C0C10001C001C0C1000119C0FEEDBEEF
1590164033.31, -75, 38, CE:EE:EC:4E:C5:30, 00000040C003000100C20001000100C2000119C0FEEDBEEF
1590164033.51, -73, 39, CE:EE:EC:4E:C5:30, 00000040C103C00100C2C001C00100C2C00119C0FEEDBEEF
1590164033.59, -74, 39, CE:EE:EC:4E:C5:30, 00000040C103C00100C2C001C00100C2C00119C0FEEDBEEF
1590164033.65, -75, 38, CE:EE:EC:4E:C5:30, 00000040C203000280C10001000280C1000119C0FEEDBEEF
1590164033.79, -75, 38, CE:EE:EC:4E:C5:30, 00000040C203000280C10001000280C1000119C0FEEDBEEF
1590164033.85, -74, 39, CE:EE:EC:4E:C5:30, 00000040C403000200C20001000200C2000119C0FEEDBEEF
1590164034.21, -75, 38, CE:EE:EC:4E:C5:30, 00000040C5038001C0C100018001C0C1000119C0FEEDBEEF
1590164034.42, -73, 39, CE:EE:EC:4E:C5:30, 00000040C5038001C0C100018001C0C1000119C0FEEDBEEF
1590164034.48, -73, 39, CE:EE:EC:4E:C5:30, 00000040C6038001C0C100018001C0C1000119C0FEEDBEEF
1590164034.56, -75, 38, CE:EE:EC:4E:C5:30, 00000040C6038001C0C100018001C0C1000119C0FEEDBEEF
1590164034.69, -75, 38, CE:EE:EC:4E:C5:30, 00000040C6038001C0C100018001C0C1000119C0FEEDBEEF
1590164034.76, -73, 39, CE:EE:EC:4E:C5:30, 00000040C7030002C0C180010002C0C1800119C0FEEDBEEF
1590164034.82, -76, 38, CE:EE:EC:4E:C5:30, 00000040C803800100C24001800100C2400119C0FEEDBEEF
1590164035.02, -73, 39, CE:EE:EC:4E:C5:30, 00000040C803800100C24001800100C2400119C0FEEDBEEF
1590164035.09, -73, 39, CE:EE:EC:4E:C5:30, 00000040C803800100C24001800100C2400119C0FEEDBEEF
1590164035.17, -75, 38, CE:EE:EC:4E:C5:30, 00000040C903400200C24001400200C2400119C0FEEDBEEF
1590164035.30, -76, 38, CE:EE:EC:4E:C5:30, 00000040C903400200C24001400200C2400119C0FEEDBEEF
1590164035.37, -73, 39, CE:EE:EC:4E:C5:30, 00000040CA038001C0C140018001C0C1400119C0FEEDBEEF
1590164035.43, -74, 39, CE:EE:EC:4E:C5:30, 00000040CB03800100C2C000800100C2C00019C0FEEDBEEF
1590164035.70, -73, 39, CE:EE:EC:4E:C5:30, 00000040CB03800100C2C000800100C2C00019C0FEEDBEEF
1590164035.77, -75, 38, CE:EE:EC:4E:C5:30, 00000040CC03400140C18001400140C1800119C0FEEDBEEF
1590164035.97, -74, 39, CE:EE:EC:4E:C5:30, 00000040CD03C00180C1C000C00180C1C00019C0FEEDBEEF
1590164036.04, -75, 38, CE:EE:EC:4E:C5:30, 00000040CE03C001C0C10001C001C0C1000119C0FEEDBEEF
1590164036.24, -74, 39, CE:EE:EC:4E:C5:30, 00000040CE03C001C0C10001C001C0C1000119C0FEEDBEEF
