local_time, rssi, channel, remote_mac, rpi
1590164960.45, -62, 38, CE:EE:EC:4E:C5:30, 000000409015800100C28001800100C2800119C0FEEDBEEF
1590164960.47, -62, 38, CE:EE:EC:4E:C5:30, 000000409015800100C28001800100C2800119C0FEEDBEEF
1590164960.53, -71, 39, CE:EE:EC:4E:C5:30, 000000409115800100C28001800100C2800119C0FEEDBEEF
1590164960.60, -66, 37, CE:EE:EC:4E:C5:30, 000000409115800100C28001800100C2800119C0FEEDBEEF
1590164960.66, -68, 37, CE:EE:EC:4E:C5:30, 000000409115800100C28001800100C2800119C0FEEDBEEF
1590164960.73, -62, 38, CE:EE:EC:4E:C5:30, 0000004092150002C0C100010002C0C1000119C0FEEDBEEF
1590164960.80, -70, 39, CE:EE:EC:4E:C5:30, 0000004092150002C0C100010002C0C1000119C0FEEDBEEF
1590164960.86, -65, 37, CE:EE:EC:4E:C5:30, 000000409315400280C10001400280C1000119C0FEEDBEEF
1590164961.00, -62, 38, CE:EE:EC:4E:C5:30, 000000409315400280C10001400280C1000119C0FEEDBEEF
1590164961.07, -62, 38, CE:EE:EC:4E:C5:30, 000000409315400280C10001400280C1000119C0FEEDBEEF
1590164961.13, -71, 39, CE:EE:EC:4E:C5:30, 0000004094150002C0C140010002C0C1400119C0FEEDBEEF
1590164961.20, -65, 37, CE:EE:EC:4E:C5:30, 0000004094150002C0C140010002C0C1400119C0FEEDBEEF
1590164961.27, -66, 37, CE:EE:EC:4E:C5:30, 0000004094150002C0C140010002C0C1400119C0FEEDBEEF
1590164961.34, -63, 38, CE:EE:EC:4E:C5:30, 000000409515400100C2C000400100C2C00019C0FEEDBEEF
1590164961.41, -74, 39, CE:EE:EC:4E:C5:30, 000000409515400100C2C000400100C2C00019C0FEEDBEEF
1590164961.48, -66, 37, CE:EE:EC:4E:C5:30, 000000409615800280C1C000800280C1C00019C0FEEDBEEF
1590164961.61, -62, 38, CE:EE:EC:4E:C5:30, 000000409615800280C1C000800280C1C00019C0FEEDBEEF
1590164961.68, -76, 39, CE:EE:EC:4E:C5:30, 000000409615800280C1C000800280C1C00019C0FEEDBEEF
1590164961.75, -73, 39, CE:EE:EC:4E:C5:30, 000000409715C00100C28001C00100C2800119C0FEEDBEEF
1590164961.82, -67, 37, CE:EE:EC:4E:C5:30, 000000409715C00100C28001C00100C2800119C0FEEDBEEF
1590164961.89, -63, 38, CE:EE:EC:4E:C5:30, 000000409715C00100C28001C00100C2800119C0FEEDBEEF
1590164961.96, -63, 38, CE:EE:EC:4E:C5:30, 0000004098150002C0C140010002C0C1400119C0FEEDBEEF
1590164962.03, -69, 39, CE:EE:EC:4E:C5:30, 0000004098150002C0C140010002C0C1400119C0FEEDBEEF
1590164962.10, -67, 37, CE:EE:EC:4E:C5:30, 0000004098150002C0C140010002C0C1400119C0FEEDBEEF
1590164962.16, -67, 37, CE:EE:EC:4E:C5:30, 000000409915C00180C10001C00180C1000119C0FEEDBEEF
1590164962.24, -63, 38, CE:EE:EC:4E:C5:30, 000000409915C00180C10001C00180C1000119C0FEEDBEEF
1590164962.31, -69, 39, CE:EE:EC:4E:C5:30, 000000409915C00180C10001C00180C1000119C0FEEDBEEF
1590164962.38, -67, 37, CE:EE:EC:4E:C5:30, 000000409A15800100C28001800100C2800119C0FEEDBEEF
1590164962.45, -69, 37, CE:EE:EC:4E:C5:30, 000000409A15800100C28001800100C2800119C0FEEDBEEF
1590164962.52, -62, 38, CE:EE:EC:4E:C5:30, 000000409A15800100C28001800100C2800119C0FEEDBEEF
1590164962.58, -68, 39, CE:EE:EC:4E:C5:30, 000000409B15000200C28001000200C2800119C0FEEDBEEF
1590164962.65, -68, 39, CE:EE:EC:4E:C5:30, 000000409B15000200C28001000200C2800119C0FEEDBEEF
1590164962.72, -67, 37, CE:EE:EC:4E:C5:30, 000000409B15000200C28001000200C2800119C0FEEDBEEF
1590164962.78, -63, 38, CE:EE:EC:4E:C5:30, 000000409C15C00140C20001C00140C2000119C0FEEDBEEF
1590164962.85, -62, 38, CE:EE:EC:4E:C5:30, 000000409C15C00140C20001C00140C2000119C0FEEDBEEF
1590164962.92, -68, 39, CE:EE:EC:4E:C5:30, 000000409C15C00140C20001C00140C2000119C0FEEDBEEF
1590164962.98, -66, 37, CE:EE:EC:4E:C5:30, 000000409D158001C0C140018001C0C1400119C0FEEDBEEF
1590164963.05, -66, 37, CE:EE:EC:4E:C5:30, 000000409D158001C0C140018001C0C1400119C0FEEDBEEF
1590164963.12, -62, 38, CE:EE:EC:4E:C5:30, 000000409D158001C0C140018001C0C1400119C0FEEDBEEF
1590164963.19, -68, 39, CE:EE:EC:4E:C5:30, 000000409E15C00180C10001C00180C1000119C0FEEDBEEF
1590164963.26, -68, 39, CE:EE:EC:4E:C5:30, 000000409E15C00180C10001C00180C1000119C0FEEDBEEF
1590164963.33, -66, 37, CE:EE:EC:4E:C5:30, 000000409E15C00180C10001C00180C1000119C0FEEDBEEF
1590164963.40, -63, 38, CE:EE:EC:4E:C5:30, 000000409F15000200C24001000200C2400119C0FEEDBEEF
1590164963.47, -63, 38, CE:EE:EC:4E:C5:30, 000000409F15000200C24001000200C2400119C0FEEDBEEF
1590164963.53, -68, 39, CE:EE:EC:4E:C5:30, 000000409F15000200C24001000200C2400119C0FEEDBEEF
1590164963.60, -66, 37, CE:EE:EC:4E:C5:30, 00000040A015C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164963.67, -66, 37, CE:EE:EC:4E:C5:30, 00000040A015C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164963.74, -63, 38, CE:EE:EC:4E:C5:30, 00000040A015C001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164963.81, -68, 39, CE:EE:EC:4E:C5:30, 00000040A115000200C28001000200C2800119C0FEEDBEEF
1590164963.88, -66, 37, CE:EE:EC:4E:C5:30, 00000040A115000200C28001000200C2800119C0FEEDBEEF
1590164964.01, -63, 38, CE:EE:EC:4E:C5:30, 00000040A215800100C28001800100C2800119C0FEEDBEEF
1590164964.08, -68, 39, CE:EE:EC:4E:C5:30, 00000040A215800100C28001800100C2800119C0FEEDBEEF
1590164964.15, -68, 39, CE:EE:EC:4E:C5:30, 00000040A215800100C28001800100C2800119C0FEEDBEEF
1590164964.22, -65, 37, CE:EE:EC:4E:C5:30, 00000040A315C00180C14001C00180C1400119C0FEEDBEEF
1590164964.29, -63, 38, CE:EE:EC:4E:C5:30, 00000040A315C00180C14001C00180C1400119C0FEEDBEEF
1590164964.35, -63, 38, CE:EE:EC:4E:C5:30, 00000040A315C00180C14001C00180C1400119C0FEEDBEEF
1590164964.42, -68, 39, CE:EE:EC:4E:C5:30, 00000040A4154002C0C140014002C0C1400119C0FEEDBEEF
1590164964.48, -66, 37, CE:EE:EC:4E:C5:30, 00000040A4154002C0C140014002C0C1400119C0FEEDBEEF
1590164964.55, -65, 37, CE:EE:EC:4E:C5:30, 00000040A4154002C0C140014002C0C1400119C0FEEDBEEF
1590164964.62, -63, 38, CE:EE:EC:4E:C5:30, 00000040A5154002C0C100014002C0C1000119C0FEEDBEEF
1590164964.69, -69, 39, CE:EE:EC:4E:C5:30, 00000040A5154002C0C100014002C0C1000119C0FEEDBEEF
1590164964.75, -69, 39, CE:EE:EC:4E:C5:30, 00000040A5154002C0C100014002C0C1000119C0FEEDBEEF
1590164964.83, -65, 37, CE:EE:EC:4E:C5:30, 00000040A6154001C0C180014001C0C1800119C0FEEDBEEF
1590164964.89, -63, 38, CE:EE:EC:4E:C5:30, 00000040A6154001C0C180014001C0C1800119C0FEEDBEEF
1590164964.97, -63, 38, CE:EE:EC:4E:C5:30, 00000040A6154001C0C180014001C0C1800119C0FEEDBEEF
1590164965.03, -69, 39, CE:EE:EC:4E:C5:30, 00000040A715000200C20001000200C2000119C0FEEDBEEF
1590164965.09, -65, 37, CE:EE:EC:4E:C5:30, 00000040A715000200C20001000200C2000119C0FEEDBEEF
1590164965.16, -65, 37, CE:EE:EC:4E:C5:30, 00000040A715000200C20001000200C2000119C0FEEDBEEF
1590164965.23, -63, 38, CE:EE:EC:4E:C5:30, 00000040A815C00100C20001C00100C2000119C0FEEDBEEF
1590164965.29, -68, 39, CE:EE:EC:4E:C5:30, 00000040A815C00100C20001C00100C2000119C0FEEDBEEF
1590164965.36, -68, 39, CE:EE:EC:4E:C5:30, 00000040A815C00100C20001C00100C2000119C0FEEDBEEF
1590164965.43, -65, 37, CE:EE:EC:4E:C5:30, 00000040A9158001C0C180018001C0C1800119C0FEEDBEEF
1590164965.49, -62, 38, CE:EE:EC:4E:C5:30, 00000040A9158001C0C180018001C0C1800119C0FEEDBEEF
1590164965.56, -63, 38, CE:EE:EC:4E:C5:30, 00000040A9158001C0C180018001C0C1800119C0FEEDBEEF
1590164965.63, -68, 39, CE:EE:EC:4E:C5:30, 00000040AA150002C0C180010002C0C1800119C0FEEDBEEF
1590164965.70, -65, 37, CE:EE:EC:4E:C5:30, 00000040AA150002C0C180010002C0C1800119C0FEEDBEEF
1590164965.77, -65, 37, CE:EE:EC:4E:C5:30, 00000040AA150002C0C180010002C0C1800119C0FEEDBEEF
1590164965.84, -62, 38, CE:EE:EC:4E:C5:30, 00000040AB15400280C10001400280C1000119C0FEEDBEEF
1590164965.91, -68, 39, CE:EE:EC:4E:C5:30, 00000040AB15400280C10001400280C1000119C0FEEDBEEF
1590164965.98, -65, 37, CE:EE:EC:4E:C5:30, 00000040AB15400280C10001400280C1000119C0FEEDBEEF
1590164966.05, -65, 37, CE:EE:EC:4E:C5:30, 00000040AC15800280C20001800280C2000119C0FEEDBEEF
1590164966.11, -62, 38, CE:EE:EC:4E:C5:30, 00000040AC15800280C20001800280C2000119C0FEEDBEEF
1590164966.18, -68, 39, CE:EE:EC:4E:C5:30, 00000040AC15800280C20001800280C2000119C0FEEDBEEF
1590164966.24, -68, 39, CE:EE:EC:4E:C5:30, 00000040AD154001C0C100014001C0C1000119C0FEEDBEEF
1590164966.32, -65, 37, CE:EE:EC:4E:C5:30, 00000040AD154001C0C100014001C0C1000119C0FEEDBEEF
