local_time, rssi, channel, remote_mac, rpi
1590165181.03, -70, 39, CE:EE:EC:4E:C5:30, 00000040CD19800100C20001800100C2000119C0FEEDBEEF
1590165181.04, -70, 39, CE:EE:EC:4E:C5:30, 00000040CD19800100C20001800100C2000119C0FEEDBEEF
1590165181.11, -74, 37, CE:EE:EC:4E:C5:30, 00000040CE19800100C20001800100C2000119C0FEEDBEEF
1590165181.18, -72, 38, CE:EE:EC:4E:C5:30, 00000040CE19800100C20001800100C2000119C0FEEDBEEF
1590165181.25, -73, 38, CE:EE:EC:4E:C5:30, 00000040CE19800100C20001800100C2000119C0FEEDBEEF
1590165181.31, -72, 39, CE:EE:EC:4E:C5:30, 00000040CF19000280C10001000280C1000119C0FEEDBEEF
1590165181.39, -73, 37, CE:EE:EC:4E:C5:30, 00000040CF19000280C10001000280C1000119C0FEEDBEEF
1590165181.45, -72, 37, CE:EE:EC:4E:C5:30, 00000040CF19000280C10001000280C1000119C0FEEDBEEF
1590165181.53, -72, 38, CE:EE:EC:4E:C5:30, 00000040D019800100C20001800100C2000119C0FEEDBEEF
1590165181.60, -73, 39, CE:EE:EC:4E:C5:30, 00000040D019800100C20001800100C2000119C0FEEDBEEF
1590165181.66, -73, 39, CE:EE:EC:4E:C5:30, 00000040D019800100C20001800100C2000119C0FEEDBEEF
1590165181.73, -74, 37, CE:EE:EC:4E:C5:30, 00000040D119800180C1C001800180C1C00119C0FEEDBEEF
1590165181.79, -74, 38, CE:EE:EC:4E:C5:30, 00000040D119800180C1C001800180C1C00119C0FEEDBEEF
1590165181.86, -74, 38, CE:EE:EC:4E:C5:30, 00000040D119800180C1C001800180C1C00119C0FEEDBEEF
1590165181.93, -72, 39, CE:EE:EC:4E:C5:30, 00000040D219400140C1C000400140C1C00019C0FEEDBEEF
1590165182.00, -71, 37, CE:EE:EC:4E:C5:30, 00000040D219400140C1C000400140C1C00019C0FEEDBEEF
1590165182.06, -71, 37, CE:EE:EC:4E:C5:30, 00000040D219400140C1C000400140C1C00019C0FEEDBEEF
1590165182.13, -72, 38, CE:EE:EC:4E:C5:30, 00000040D3190002C0C140010002C0C1400119C0FEEDBEEF
1590165182.20, -72, 39, CE:EE:EC:4E:C5:30, 00000040D3190002C0C140010002C0C1400119C0FEEDBEEF
1590165182.27, -72, 37, CE:EE:EC:4E:C5:30, 00000040D3190002C0C140010002C0C1400119C0FEEDBEEF
1590165182.34, -73, 37, CE:EE:EC:4E:C5:30, 00000040D419C002C0C1C001C002C0C1C00119C0FEEDBEEF
1590165182.41, -74, 38, CE:EE:EC:4E:C5:30, 00000040D419C002C0C1C001C002C0C1C00119C0FEEDBEEF
1590165182.48, -72, 39, CE:EE:EC:4E:C5:30, 00000040D419C002C0C1C001C002C0C1C00119C0FEEDBEEF
1590165182.55, -73, 39, CE:EE:EC:4E:C5:30, 00000040D519C00100C24001C00100C2400119C0FEEDBEEF
