local_time, rssi, channel, remote_mac, rpi
1590164623.97, -79, 39, CE:EE:EC:4E:C5:30, 00000040190FC00180C10001C00180C1000119C0FEEDBEEF
1590164623.99, -79, 37, CE:EE:EC:4E:C5:30, 00000040190FC00180C10001C00180C1000119C0FEEDBEEF
1590164624.12, -79, 37, CE:EE:EC:4E:C5:30, 000000401C0F000240C20001000240C2000119C0FEEDBEEF
1590164624.66, -81, 39, CE:EE:EC:4E:C5:30, 000000401D0F800100C20001800100C2000119C0FEEDBEEF
1590164624.87, -78, 37, CE:EE:EC:4E:C5:30, 000000401E0FC00100C2C000C00100C2C00019C0FEEDBEEF
1590164625.00, -78, 39, CE:EE:EC:4E:C5:30, 000000401F0FC001C0C1C000C001C0C1C00019C0FEEDBEEF
1590164625.21, -79, 39, CE:EE:EC:4E:C5:30, 00000040200F000240C20000000240C2000019C0FEEDBEEF
1590164625.47, -78, 37, CE:EE:EC:4E:C5:30, 00000040220FC00140C28001C00140C2800119C0FEEDBEEF
1590164625.88, -78, 37, CE:EE:EC:4E:C5:30, 00000040220FC00140C28001C00140C2800119C0FEEDBEEF
1590164625.94, -77, 37, CE:EE:EC:4E:C5:30, 00000040240FC00100C24001C00100C2400119C0FEEDBEEF
1590164626.21, -78, 37, CE:EE:EC:4E:C5:30, 00000040250F000240C18000000240C1800019C0FEEDBEEF
1590164626.48, -79, 37, CE:EE:EC:4E:C5:30, 00000040270F000200C24001000200C2400119C0FEEDBEEF
1590164626.83, -80, 39, CE:EE:EC:4E:C5:30, 00000040270F000200C24001000200C2400119C0FEEDBEEF
1590164626.96, -80, 39, CE:EE:EC:4E:C5:30, 00000040280F8001C0C100018001C0C1000119C0FEEDBEEF
1590164627.03, -77, 37, CE:EE:EC:4E:C5:30, 00000040290FC00180C18001C00180C1800119C0FEEDBEEF
1590164627.36, -79, 37, CE:EE:EC:4E:C5:30, 000000402A0F8001C0C100018001C0C1000119C0FEEDBEEF
1590164627.43, -80, 39, CE:EE:EC:4E:C5:30, 000000402A0F8001C0C100018001C0C1000119C0FEEDBEEF
1590164627.57, -81, 39, CE:EE:EC:4E:C5:30, 000000402B0F000200C20001000200C2000119C0FEEDBEEF
1590164627.64, -77, 37, CE:EE:EC:4E:C5:30, 000000402E0F0002C0C100010002C0C1000119C0FEEDBEEF
1590164628.31, -80, 39, CE:EE:EC:4E:C5:30, 00000040300F400140C14001400140C1400119C0FEEDBEEF
1590164628.80, -79, 37, CE:EE:EC:4E:C5:30, 00000040310F400100C28001400100C2800119C0FEEDBEEF
1590164628.87, -78, 37, CE:EE:EC:4E:C5:30, 00000040310F400100C28001400100C2800119C0FEEDBEEF
1590164628.93, -78, 37, CE:EE:EC:4E:C5:30, 00000040340F800140C20001800140C2000119C0FEEDBEEF
1590164629.47, -81, 39, CE:EE:EC:4E:C5:30, 00000040350F400280C1C000400280C1C00019C0FEEDBEEF
1590164629.74, -80, 39, CE:EE:EC:4E:C5:30, 00000040360F000200C20001000200C2000119C0FEEDBEEF
1590164630.01, -81, 37, CE:EE:EC:4E:C5:30, 00000040380FC00180C10001C00180C1000119C0FEEDBEEF
1590164630.42, -79, 37, CE:EE:EC:4E:C5:30, 000000403A0FC00100C24001C00100C2400119C0FEEDBEEF
1590164630.69, -79, 37, CE:EE:EC:4E:C5:30, 000000403B0F000280C10001000280C1000119C0FEEDBEEF
1590164631.03, -79, 37, CE:EE:EC:4E:C5:30, 00000040410FC001C0C18001C001C0C1800119C0FEEDBEEF
1590164632.18, -79, 37, CE:EE:EC:4E:C5:30, 00000040420F400200C20001400200C2000119C0FEEDBEEF
1590164632.47, -81, 39, CE:EE:EC:4E:C5:30, 00000040440F000200C24001000200C2400119C0FEEDBEEF
1590164632.74, -79, 37, CE:EE:EC:4E:C5:30, 00000040440F000200C24001000200C2400119C0FEEDBEEF
1590164632.81, -78, 37, CE:EE:EC:4E:C5:30, 00000040470FC001C0C14001C001C0C1400119C0FEEDBEEF
1590164633.42, -81, 39, CE:EE:EC:4E:C5:30, 000000404A0FC000C0C10001C000C0C1000119C0FEEDBEEF
1590164633.91, -79, 37, CE:EE:EC:4E:C5:30, 000000404A0FC000C0C10001C000C0C1000119C0FEEDBEEF
1590164633.97, -82, 39, CE:EE:EC:4E:C5:30, 000000404B0F0002C0C180010002C0C1800119C0FEEDBEEF
1590164634.18, -81, 39, CE:EE:EC:4E:C5:30, 000000404B0F0002C0C180010002C0C1800119C0FEEDBEEF
1590164634.24, -79, 37, CE:EE:EC:4E:C5:30, 000000404C0F000200C28001000200C2800119C0FEEDBEEF
1590164634.31, -78, 37, CE:EE:EC:4E:C5:30, 000000404D0F000200C2C001000200C2C00119C0FEEDBEEF
1590164634.58, -79, 37, CE:EE:EC:4E:C5:30, 00000040510FC00140C24001C00140C2400119C0FEEDBEEF
1590164635.46, -82, 39, CE:EE:EC:4E:C5:30, 00000040520F800100C2C001800100C2C00119C0FEEDBEEF
1590164635.66, -81, 39, CE:EE:EC:4E:C5:30, 00000040530FC001C0C14001C001C0C1400119C0FEEDBEEF
1590164635.72, -79, 37, CE:EE:EC:4E:C5:30, 00000040530FC001C0C14001C001C0C1400119C0FEEDBEEF
1590164635.79, -79, 37, CE:EE:EC:4E:C5:30, 00000040550FC00180C1C000C00180C1C00019C0FEEDBEEF
1590164636.13, -81, 39, CE:EE:EC:4E:C5:30, 00000040550FC00180C1C000C00180C1C00019C0FEEDBEEF
1590164636.27, -81, 39, CE:EE:EC:4E:C5:30, 00000040560FC00180C1C000C00180C1C00019C0FEEDBEEF
1590164636.33, -79, 37, CE:EE:EC:4E:C5:30, 000000405D0F800140C20001800140C2000119C0FEEDBEEF
1590164637.86, -79, 37, CE:EE:EC:4E:C5:30, 00000040620FC001C0C10001C001C0C1000119C0FEEDBEEF
1590164638.80, -81, 39, CE:EE:EC:4E:C5:30, 00000040650F800100C20001800100C2000119C0FEEDBEEF
1590164639.56, -79, 37, CE:EE:EC:4E:C5:30, 00000040660F400200C28001400200C2800119C0FEEDBEEF
1590164639.70, -81, 39, CE:EE:EC:4E:C5:30, 000000406A0F0002C0C140010002C0C1400119C0FEEDBEEF
1590164640.52, -78, 37, CE:EE:EC:4E:C5:30, 000000406C0F000280C14001000280C1400119C0FEEDBEEF
1590164640.94, -81, 39, CE:EE:EC:4E:C5:30, 000000406F0FC001C0C10001C001C0C1000119C0FEEDBEEF
1590164641.41, -80, 39, CE:EE:EC:4E:C5:30, 00000040700F800180C1C000800180C1C00019C0FEEDBEEF
1590164641.68, -81, 39, CE:EE:EC:4E:C5:30, 00000040710FC00180C18001C00180C1800119C0FEEDBEEF
