time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
1316,392,0,4.56,4.5,49287,-1,1,3,3,100,0,0,-54,-55
3476,392,0,4.74,4.63,49359,-1,0,3,3,100,0,0,-52,-53
4734,392,0,4.63,4.7,49401,0,0,3,3,100,0,0,-51,-53
7707,392,0,4.6,4.63,49500,-1,-1,3,3,100,0,0,-74,-74
8573,392,0,4.82,4.7,49529,0,0,3,2,100,0,0,-59,-60
8994,419,0,4.49,4.63,49543,-1,0,3,3,100,0,0,-72,-72
9415,394,0,4.3,4.55,49557,0,1,2,3,100,0,0,-54,-55
11964,392,0,4.74,4.59,49642,0,0,3,2,100,0,0,-73,-72
12805,365,0,4.41,4.49,49670,-1,0,2,2,100,0,0,-72,-72
14064,392,0,4.49,4.49,49712,0,1,2,3,100,0,0,-52,-54
14905,365,0,4.6,4.56,49740,0,0,3,3,100,0,0,-51,-53
15325,419,0,4.63,4.53,49754,-1,1,3,3,100,0,0,-65,-65
15745,392,0,4.74,4.61,49768,-1,0,3,2,100,0,0,-72,-72
18686,390,0,4.38,4.59,49866,0,-1,2,3,100,0,0,-75,-75
19105,421,0,4.41,4.54,49880,0,1,2,2,100,0,0,-52,-54
19944,365,0,4.82,4.59,49908,0,0,3,2,100,0,0,-54,-55
23725,421,0,4.71,4.58,50034,0,0,3,3,100,0,0,-65,-66
25405,390,0,4.82,4.69,50090,0,1,3,2,100,0,0,-71,-71
25826,419,0,4.34,4.67,50104,-1,1,2,3,100,0,0,-51,-53
26245,392,0,4.6,4.61,50118,-1,0,3,4,100,0,0,-53,-55
27505,390,0,4.71,4.61,50160,1,1,3,3,100,0,0,-59,-60
27925,419,0,4.63,4.57,50174,-1,1,3,3,100,0,0,-53,-54
29605,390,0,4.63,4.64,50230,0,0,3,3,100,0,0,-56,-56
29994,417,0,4.63,4.65,50244,0,1,3,6,100,0,0,-82,-83
31675,392,0,4.63,4.63,50299,-1,0,3,3,100,0,0,-53,-54
35486,394,0,4.6,4.62,50426,-1,1,3,3,100,0,0,-60,-61
35905,417,0,4.71,4.64,50440,0,0,3,2,100,0,0,-69,-70
36325,390,0,4.67,4.65,50454,0,0,3,2,100,0,0,-53,-54
38846,367,0,4.3,4.57,50538,-1,0,2,3,100,0,0,-56,-57
39265,419,0,4.6,4.57,50552,0,1,3,3,100,0,0,-52,-54
39710,390,0,4.71,4.57,50566,-1,1,3,3,100,0,0,-69,-69
41814,416,0,4.71,4.58,50636,0,0,3,3,100,0,0,-69,-69
42679,367,0,4.6,4.65,50665,0,0,3,3,100,0,0,-52,-53
43975,421,0,4.52,4.63,50709,1,1,3,3,100,0,0,-53,-54
46947,365,0,4.63,4.61,50808,-1,0,3,3,100,0,0,-70,-70
47786,365,0,4.67,4.61,50836,0,-1,3,2,100,0,0,-74,-73
48651,365,0,4.74,4.64,50864,-1,2,3,2,100,0,0,-70,-69
50755,394,0,4.56,4.65,50935,0,0,3,3,100,0,0,-66,-66
52016,390,0,4.71,4.67,50977,0,0,3,2,100,0,0,-63,-63
53695,367,0,4.6,4.65,51033,0,0,3,3,100,0,0,-51,-53
54536,365,0,4.56,4.61,51061,0,0,3,3,100,0,0,-54,-55
55797,392,0,4.71,4.64,51103,-1,-1,3,3,100,0,0,-74,-73
57084,365,0,4.6,4.61,51146,0,0,3,3,100,0,0,-59,-59
64225,390,0,4.6,4.61,51384,0,1,3,2,100,0,0,-52,-54
65486,367,0,4.63,4.63,51426,-1,0,3,3,100,0,0,-72,-71
69716,392,0,4.6,4.61,51567,0,1,3,3,100,0,0,-73,-70
73886,392,0,4.71,4.63,51706,-1,1,3,3,100,0,0,-87,-88
74726,365,0,4.82,4.69,51734,0,1,3,2,100,0,0,-73,-73
75566,365,0,4.67,4.7,51762,0,1,3,2,100,0,0,-52,-54
75987,419,0,4.52,4.68,51776,-1,1,3,3,100,0,0,-54,-55
