time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
434,361,0,1.89,1.89,41396,1,0,7,7,100,0,0,-48,-49
826,361,0,1.92,1.9,41409,0,-1,7,7,100,0,0,-49,-50
1215,363,0,1.89,1.9,41422,1,0,7,7,100,0,0,-53,-55
1604,359,0,1.85,1.89,41435,0,0,7,7,100,0,0,-53,-54
1995,361,0,1.85,1.88,41448,1,1,7,7,100,0,0,-53,-55
2385,363,0,1.89,1.87,41461,1,0,7,7,100,0,0,-48,-49
2775,361,0,1.89,1.87,41474,0,0,7,7,100,0,0,-49,-51
3165,361,0,1.85,1.87,41487,0,0,7,7,100,0,0,-49,-50
3555,363,0,1.89,1.88,41500,0,0,7,7,100,0,0,-53,-55
3944,361,0,1.89,1.88,41513,0,0,7,7,100,0,0,-51,-52
4334,361,0,1.85,1.87,41526,0,0,7,7,100,0,0,-49,-50
4724,363,0,1.85,1.87,41539,0,0,7,7,100,0,0,-53,-55
5115,363,0,1.89,1.87,41552,1,1,7,7,100,0,0,-53,-55
5505,361,0,1.92,1.88,41565,0,0,7,7,100,0,0,-49,-50
5896,363,0,1.92,1.9,41578,-1,0,7,7,100,0,0,-52,-54
6284,361,0,1.89,1.91,41591,0,0,7,7,100,0,0,-51,-53
6674,361,0,1.85,1.9,41604,0,0,7,7,100,0,0,-55,-56
7065,363,0,1.89,1.89,41617,0,1,7,7,100,0,0,-53,-55
7454,363,0,1.85,1.87,41630,0,0,7,7,100,0,0,-51,-52
7844,361,0,1.85,1.86,41643,1,0,7,7,100,0,0,-49,-51
8234,363,0,1.85,1.86,41656,0,0,7,7,100,0,0,-49,-51
8624,363,0,1.89,1.86,41669,0,0,7,7,100,0,0,-52,-54
9015,361,0,1.89,1.87,41682,1,0,7,7,100,0,0,-51,-52
9403,361,0,1.89,1.88,41695,1,0,7,7,100,0,0,-49,-51
9795,361,0,1.89,1.89,41708,0,0,7,7,100,0,0,-49,-51
10185,363,0,1.89,1.89,41721,0,0,7,7,100,0,0,-52,-54
10576,361,0,1.89,1.89,41734,-1,0,7,7,100,0,0,-53,-55
10965,363,0,1.85,1.88,41747,0,0,7,7,100,0,0,-49,-50
11382,361,0,1.85,1.87,41760,1,1,7,7,100,0,0,-53,-55
11774,388,0,1.85,1.86,41774,0,0,7,7,100,0,0,-49,-50
12164,365,0,1.89,1.86,41787,0,0,7,7,100,0,0,-49,-51
12554,363,0,1.89,1.87,41800,0,0,7,7,100,0,0,-51,-53
12945,361,0,1.85,1.87,41813,-1,0,7,7,100,0,0,-49,-50
13335,363,0,1.85,1.87,41826,0,0,7,7,100,0,0,-48,-49
13725,361,0,1.81,1.85,41839,0,0,7,7,100,0,0,-52,-54
14115,361,0,1.81,1.83,41852,0,0,7,7,100,0,0,-51,-52
14506,361,0,1.89,1.84,41865,0,0,7,7,100,0,0,-49,-50
14895,361,0,1.89,1.85,41878,0,0,7,7,100,0,0,-51,-53
15285,359,0,1.89,1.87,41891,0,0,7,7,100,0,0,-51,-53
15674,361,0,1.85,1.88,41904,0,0,7,7,100,0,0,-54,-55
16065,363,0,1.89,1.88,41917,0,0,7,7,100,0,0,-49,-51
16480,363,0,1.85,1.87,41930,0,0,7,7,100,0,0,-53,-55
16874,386,0,1.92,1.88,41944,0,0,7,7,100,0,0,-50,-52
17265,367,0,1.92,1.9,41957,0,1,7,7,100,0,0,-49,-50
17655,361,0,1.85,1.89,41970,0,0,7,7,100,0,0,-52,-54
18045,363,0,1.81,1.88,41983,0,0,7,7,100,0,0,-48,-49
18435,361,0,1.81,1.85,41996,0,0,7,7,100,0,0,-48,-49
18826,361,0,1.85,1.83,42009,0,-1,7,7,100,0,0,-49,-50
19215,363,0,1.81,1.82,42022,1,0,7,7,100,0,0,-50,-52
19605,359,0,1.89,1.84,42035,0,0,7,7,100,0,0,-49,-51
