local_time, rssi, channel, remote_mac, rpi
1590444743.87, -75, 39, CE:EE:EC:4E:C5:30, 000000407E12C0410004C0FFC0410004C0FF19C0FEEDBEEF
1590444744.34, -71, 39, CE:EE:EC:4E:C5:30, 000000407F128042C003C0FF8042C003C0FF19C0FEEDBEEF
1590444744.41, -72, 37, CE:EE:EC:4E:C5:30, 000000407F128042C003C0FF8042C003C0FF19C0FEEDBEEF
1590444744.48, -71, 38, CE:EE:EC:4E:C5:30, 000000407F128042C003C0FF8042C003C0FF19C0FEEDBEEF
1590444744.55, -72, 38, CE:EE:EC:4E:C5:30, 0000004080124042400380FF4042400380FF19C0FEEDBEEF
1590444744.61, -72, 39, CE:EE:EC:4E:C5:30, 0000004080124042400380FF4042400380FF19C0FEEDBEEF
1590444744.69, -77, 37, CE:EE:EC:4E:C5:30, 0000004080124042400380FF4042400380FF19C0FEEDBEEF
1590444744.75, -71, 39, CE:EE:EC:4E:C5:30, 000000408312C04280038000C0428003800019C0FEEDBEEF
1590444745.24, -68, 39, CE:EE:EC:4E:C5:30, 000000408312C04280038000C0428003800019C0FEEDBEEF
1590444745.30, -69, 37, CE:EE:EC:4E:C5:30, 000000408312C04280038000C0428003800019C0FEEDBEEF
1590444745.37, -69, 38, CE:EE:EC:4E:C5:30, 00000040841240424003000040424003000019C0FEEDBEEF
1590444745.43, -69, 38, CE:EE:EC:4E:C5:30, 00000040841240424003000040424003000019C0FEEDBEEF
1590444745.50, -68, 39, CE:EE:EC:4E:C5:30, 00000040841240424003000040424003000019C0FEEDBEEF
1590444745.57, -69, 37, CE:EE:EC:4E:C5:30, 000000408512C041800380FFC041800380FF19C0FEEDBEEF
1590444745.64, -69, 37, CE:EE:EC:4E:C5:30, 000000408512C041800380FFC041800380FF19C0FEEDBEEF
1590444745.71, -69, 38, CE:EE:EC:4E:C5:30, 000000408512C041800380FFC041800380FF19C0FEEDBEEF
1590444745.77, -68, 39, CE:EE:EC:4E:C5:30, 00000040861200428003800000428003800019C0FEEDBEEF
1590444745.84, -68, 39, CE:EE:EC:4E:C5:30, 00000040861200428003800000428003800019C0FEEDBEEF
1590444745.91, -69, 37, CE:EE:EC:4E:C5:30, 00000040861200428003800000428003800019C0FEEDBEEF
1590444745.98, -70, 38, CE:EE:EC:4E:C5:30, 0000004087124042C00300004042C003000019C0FEEDBEEF
1590444746.04, -70, 38, CE:EE:EC:4E:C5:30, 0000004087124042C00300004042C003000019C0FEEDBEEF
1590444746.11, -69, 39, CE:EE:EC:4E:C5:30, 0000004087124042C00300004042C003000019C0FEEDBEEF
1590444746.18, -73, 37, CE:EE:EC:4E:C5:30, 0000004088128042C00380008042C003800019C0FEEDBEEF
1590444746.25, -74, 38, CE:EE:EC:4E:C5:30, 0000004088128042C00380008042C003800019C0FEEDBEEF
1590444746.32, -74, 38, CE:EE:EC:4E:C5:30, 0000004088128042C00380008042C003800019C0FEEDBEEF
1590444746.39, -72, 39, CE:EE:EC:4E:C5:30, 0000004089124042400380FF4042400380FF19C0FEEDBEEF
1590444746.46, -71, 37, CE:EE:EC:4E:C5:30, 0000004089124042400380FF4042400380FF19C0FEEDBEEF
1590444746.53, -70, 37, CE:EE:EC:4E:C5:30, 0000004089124042400380FF4042400380FF19C0FEEDBEEF
1590444746.59, -72, 38, CE:EE:EC:4E:C5:30, 000000408A124042C00340004042C003400019C0FEEDBEEF
1590444746.66, -76, 39, CE:EE:EC:4E:C5:30, 000000408A124042C00340004042C003400019C0FEEDBEEF
1590444746.73, -76, 39, CE:EE:EC:4E:C5:30, 000000408A124042C00340004042C003400019C0FEEDBEEF
1590444746.80, -72, 39, CE:EE:EC:4E:C5:30, 000000408C124042C00380FF4042C00380FF19C0FEEDBEEF
1590444747.07, -70, 39, CE:EE:EC:4E:C5:30, 000000408D124042C003C0004042C003C00019C0FEEDBEEF
1590444747.34, -70, 37, CE:EE:EC:4E:C5:30, 000000408E1240424003C0FF40424003C0FF19C0FEEDBEEF
1590444747.48, -70, 38, CE:EE:EC:4E:C5:30, 000000408E1240424003C0FF40424003C0FF19C0FEEDBEEF
1590444747.55, -69, 38, CE:EE:EC:4E:C5:30, 000000408E1240424003C0FF40424003C0FF19C0FEEDBEEF
1590444747.61, -67, 37, CE:EE:EC:4E:C5:30, 000000408F1280428003000080428003000019C0FEEDBEEF
1590444747.74, -67, 37, CE:EE:EC:4E:C5:30, 000000408F1280428003000080428003000019C0FEEDBEEF
1590444747.81, -68, 38, CE:EE:EC:4E:C5:30, 0000004090120042C003C0FF0042C003C0FF19C0FEEDBEEF
1590444747.89, -67, 39, CE:EE:EC:4E:C5:30, 0000004090120042C003C0FF0042C003C0FF19C0FEEDBEEF
1590444747.96, -67, 37, CE:EE:EC:4E:C5:30, 0000004090120042C003C0FF0042C003C0FF19C0FEEDBEEF
1590444748.02, -68, 37, CE:EE:EC:4E:C5:30, 0000004091124042C003C0FF4042C003C0FF19C0FEEDBEEF
1590444748.09, -69, 38, CE:EE:EC:4E:C5:30, 0000004091124042C003C0FF4042C003C0FF19C0FEEDBEEF
1590444748.15, -68, 39, CE:EE:EC:4E:C5:30, 0000004091124042C003C0FF4042C003C0FF19C0FEEDBEEF
1590444748.23, -67, 39, CE:EE:EC:4E:C5:30, 0000004092124042C00340004042C003400019C0FEEDBEEF
1590444748.29, -69, 37, CE:EE:EC:4E:C5:30, 0000004092124042C00340004042C003400019C0FEEDBEEF
1590444748.36, -69, 38, CE:EE:EC:4E:C5:30, 0000004092124042C00340004042C003400019C0FEEDBEEF
1590444748.43, -70, 38, CE:EE:EC:4E:C5:30, 00000040931240428003C0FF40428003C0FF19C0FEEDBEEF
1590444748.49, -69, 39, CE:EE:EC:4E:C5:30, 00000040931240428003C0FF40428003C0FF19C0FEEDBEEF
1590444748.56, -71, 37, CE:EE:EC:4E:C5:30, 00000040931240428003C0FF40428003C0FF19C0FEEDBEEF
1590444748.63, -71, 37, CE:EE:EC:4E:C5:30, 00000040941240428003000040428003000019C0FEEDBEEF
1590444748.70, -71, 38, CE:EE:EC:4E:C5:30, 00000040941240428003000040428003000019C0FEEDBEEF
1590444748.77, -68, 39, CE:EE:EC:4E:C5:30, 00000040941240428003000040428003000019C0FEEDBEEF
1590444748.84, -68, 39, CE:EE:EC:4E:C5:30, 0000004095120042C00380000042C003800019C0FEEDBEEF
1590444748.90, -71, 37, CE:EE:EC:4E:C5:30, 0000004095120042C00380000042C003800019C0FEEDBEEF
1590444748.97, -70, 38, CE:EE:EC:4E:C5:30, 0000004095120042C00380000042C003800019C0FEEDBEEF
1590444749.04, -70, 38, CE:EE:EC:4E:C5:30, 0000004096128042C003C0FF8042C003C0FF19C0FEEDBEEF
1590444749.11, -68, 39, CE:EE:EC:4E:C5:30, 0000004096128042C003C0FF8042C003C0FF19C0FEEDBEEF
1590444749.18, -70, 37, CE:EE:EC:4E:C5:30, 0000004096128042C003C0FF8042C003C0FF19C0FEEDBEEF
1590444749.25, -70, 37, CE:EE:EC:4E:C5:30, 00000040971200424003000000424003000019C0FEEDBEEF
1590444749.32, -70, 38, CE:EE:EC:4E:C5:30, 00000040971200424003000000424003000019C0FEEDBEEF
1590444749.38, -68, 39, CE:EE:EC:4E:C5:30, 00000040971200424003000000424003000019C0FEEDBEEF
1590444749.45, -72, 37, CE:EE:EC:4E:C5:30, 00000040981280420004C0FF80420004C0FF19C0FEEDBEEF
1590444749.59, -71, 38, CE:EE:EC:4E:C5:30, 00000040981280420004C0FF80420004C0FF19C0FEEDBEEF
1590444749.66, -69, 39, CE:EE:EC:4E:C5:30, 0000004099124042000480FF4042000480FF19C0FEEDBEEF
1590444749.73, -69, 39, CE:EE:EC:4E:C5:30, 0000004099124042000480FF4042000480FF19C0FEEDBEEF
1590444749.80, -72, 37, CE:EE:EC:4E:C5:30, 0000004099124042000480FF4042000480FF19C0FEEDBEEF
1590444749.86, -71, 38, CE:EE:EC:4E:C5:30, 000000409A12C042C0024000C042C002400019C0FEEDBEEF
1590444749.93, -72, 38, CE:EE:EC:4E:C5:30, 000000409A12C042C0024000C042C002400019C0FEEDBEEF
1590444750.00, -70, 39, CE:EE:EC:4E:C5:30, 000000409A12C042C0024000C042C002400019C0FEEDBEEF
1590444750.07, -69, 38, CE:EE:EC:4E:C5:30, 000000409B1200428003800000428003800019C0FEEDBEEF
1590444750.26, -69, 39, CE:EE:EC:4E:C5:30, 000000409C124042C00340004042C003400019C0FEEDBEEF
1590444750.32, -70, 39, CE:EE:EC:4E:C5:30, 000000409C124042C00340004042C003400019C0FEEDBEEF
1590444750.39, -71, 37, CE:EE:EC:4E:C5:30, 000000409C124042C00340004042C003400019C0FEEDBEEF
1590444750.46, -71, 38, CE:EE:EC:4E:C5:30, 000000409D1240428003000040428003000019C0FEEDBEEF
1590444750.52, -69, 38, CE:EE:EC:4E:C5:30, 000000409D1240428003000040428003000019C0FEEDBEEF
1590444750.59, -69, 39, CE:EE:EC:4E:C5:30, 000000409D1240428003000040428003000019C0FEEDBEEF
1590444750.65, -73, 39, CE:EE:EC:4E:C5:30, 000000409F1200428003000000428003000019C0FEEDBEEF
