local_time, rssi, channel, remote_mac, rpi
1590444784.31, -70, 37, CE:EE:EC:4E:C5:30, 0000004043134042C00240FF4042C00240FF19C0FEEDBEEF
1590444784.33, -72, 37, CE:EE:EC:4E:C5:30, 0000004043134042C00240FF4042C00240FF19C0FEEDBEEF
1590444784.40, -73, 38, CE:EE:EC:4E:C5:30, 00000040441340424002C0FE40424002C0FE19C0FEEDBEEF
1590444784.47, -77, 39, CE:EE:EC:4E:C5:30, 00000040441340424002C0FE40424002C0FE19C0FEEDBEEF
1590444784.54, -76, 39, CE:EE:EC:4E:C5:30, 00000040441340424002C0FE40424002C0FE19C0FEEDBEEF
1590444784.61, -70, 37, CE:EE:EC:4E:C5:30, 0000004045134042C00200FF4042C00200FF19C0FEEDBEEF
1590444784.68, -69, 38, CE:EE:EC:4E:C5:30, 0000004045134042C00200FF4042C00200FF19C0FEEDBEEF
1590444784.75, -68, 38, CE:EE:EC:4E:C5:30, 0000004045134042C00200FF4042C00200FF19C0FEEDBEEF
1590444784.82, -74, 37, CE:EE:EC:4E:C5:30, 0000004046130042000340FE0042000340FE19C0FEEDBEEF
1590444785.01, -70, 38, CE:EE:EC:4E:C5:30, 00000040471300424003C0FE00424003C0FE19C0FEEDBEEF
1590444785.08, -72, 39, CE:EE:EC:4E:C5:30, 00000040471300424003C0FE00424003C0FE19C0FEEDBEEF
1590444785.15, -70, 37, CE:EE:EC:4E:C5:30, 00000040471300424003C0FE00424003C0FE19C0FEEDBEEF
1590444785.22, -69, 37, CE:EE:EC:4E:C5:30, 0000004048134042C00280FE4042C00280FE19C0FEEDBEEF
1590444785.29, -68, 38, CE:EE:EC:4E:C5:30, 0000004048134042C00280FE4042C00280FE19C0FEEDBEEF
1590444785.36, -68, 37, CE:EE:EC:4E:C5:30, 0000004049138042000380FE8042000380FE19C0FEEDBEEF
1590444785.55, -67, 38, CE:EE:EC:4E:C5:30, 0000004049138042000380FE8042000380FE19C0FEEDBEEF
1590444785.62, -67, 38, CE:EE:EC:4E:C5:30, 000000404A130042C00240FF0042C00240FF19C0FEEDBEEF
1590444785.69, -71, 37, CE:EE:EC:4E:C5:30, 000000404A130042C00240FF0042C00240FF19C0FEEDBEEF
