local_time, rssi, channel, remote_mac, rpi
1590444086.30, -73, 38, CE:EE:EC:4E:C5:30, 00000040D805C041C003C0FDC041C003C0FD19C0FEEDBEEF
1590444086.41, -71, 39, CE:EE:EC:4E:C5:30, 00000040D805C041C003C0FDC041C003C0FD19C0FEEDBEEF
1590444086.47, -67, 38, CE:EE:EC:4E:C5:30, 00000040D9058041400340FD8041400340FD19C0FEEDBEEF
1590444086.68, -73, 37, CE:EE:EC:4E:C5:30, 00000040DA050042C00380FD0042C00380FD19C0FEEDBEEF
1590444086.89, -69, 38, CE:EE:EC:4E:C5:30, 00000040DB0540424003C0FD40424003C0FD19C0FEEDBEEF
1590444087.02, -72, 39, CE:EE:EC:4E:C5:30, 00000040DB0540424003C0FD40424003C0FD19C0FEEDBEEF
1590444087.09, -69, 38, CE:EE:EC:4E:C5:30, 00000040DC05C041800300FEC041800300FE19C0FEEDBEEF
1590444087.29, -68, 37, CE:EE:EC:4E:C5:30, 00000040DD0580410004C0FD80410004C0FD19C0FEEDBEEF
1590444087.50, -71, 38, CE:EE:EC:4E:C5:30, 00000040DD0580410004C0FD80410004C0FD19C0FEEDBEEF
1590444087.56, -69, 38, CE:EE:EC:4E:C5:30, 00000040DE050042400340FD0042400340FD19C0FEEDBEEF
1590444087.62, -71, 39, CE:EE:EC:4E:C5:30, 00000040DE050042400340FD0042400340FD19C0FEEDBEEF
1590444087.69, -75, 37, CE:EE:EC:4E:C5:30, 00000040DF0580420003C0FD80420003C0FD19C0FEEDBEEF
1590444087.83, -79, 39, CE:EE:EC:4E:C5:30, 00000040E00580418003C0FD80418003C0FD19C0FEEDBEEF
1590444088.03, -72, 37, CE:EE:EC:4E:C5:30, 00000040E00580418003C0FD80418003C0FD19C0FEEDBEEF
1590444088.09, -76, 39, CE:EE:EC:4E:C5:30, 00000040E1050042800380FD0042800380FD19C0FEEDBEEF
1590444088.29, -74, 37, CE:EE:EC:4E:C5:30, 00000040E1050042800380FD0042800380FD19C0FEEDBEEF
1590444088.36, -70, 37, CE:EE:EC:4E:C5:30, 00000040E2050042C00300FE0042C00300FE19C0FEEDBEEF
1590444088.43, -73, 38, CE:EE:EC:4E:C5:30, 00000040E2050042C00300FE0042C00300FE19C0FEEDBEEF
1590444088.50, -76, 39, CE:EE:EC:4E:C5:30, 00000040E2050042C00300FE0042C00300FE19C0FEEDBEEF
1590444088.56, -76, 39, CE:EE:EC:4E:C5:30, 00000040E3050042800400FE0042800400FE19C0FEEDBEEF
1590444088.63, -72, 39, CE:EE:EC:4E:C5:30, 00000040E4050042800380FD0042800380FD19C0FEEDBEEF
1590444088.90, -75, 37, CE:EE:EC:4E:C5:30, 00000040E505C042C00380FDC042C00380FD19C0FEEDBEEF
1590444089.03, -74, 38, CE:EE:EC:4E:C5:30, 00000040E505C042C00380FDC042C00380FD19C0FEEDBEEF
1590444089.09, -72, 39, CE:EE:EC:4E:C5:30, 00000040E505C042C00380FDC042C00380FD19C0FEEDBEEF
1590444089.16, -72, 39, CE:EE:EC:4E:C5:30, 00000040E6058042C00300FE8042C00300FE19C0FEEDBEEF
1590444089.22, -74, 37, CE:EE:EC:4E:C5:30, 00000040E6058042C00300FE8042C00300FE19C0FEEDBEEF
1590444089.29, -71, 38, CE:EE:EC:4E:C5:30, 00000040E6058042C00300FE8042C00300FE19C0FEEDBEEF
1590444089.35, -71, 38, CE:EE:EC:4E:C5:30, 00000040E70540428003C0FE40428003C0FE19C0FEEDBEEF
1590444089.42, -73, 39, CE:EE:EC:4E:C5:30, 00000040E70540428003C0FE40428003C0FE19C0FEEDBEEF
1590444089.49, -71, 37, CE:EE:EC:4E:C5:30, 00000040E8050042C003C0FD0042C003C0FD19C0FEEDBEEF
1590444089.63, -65, 38, CE:EE:EC:4E:C5:30, 00000040E8050042C003C0FD0042C003C0FD19C0FEEDBEEF
1590444089.70, -70, 39, CE:EE:EC:4E:C5:30, 00000040E8050042C003C0FD0042C003C0FD19C0FEEDBEEF
1590444089.77, -70, 39, CE:EE:EC:4E:C5:30, 00000040E9054042400300FE4042400300FE19C0FEEDBEEF
1590444089.84, -69, 37, CE:EE:EC:4E:C5:30, 00000040E9054042400300FE4042400300FE19C0FEEDBEEF
1590444089.90, -64, 38, CE:EE:EC:4E:C5:30, 00000040E9054042400300FE4042400300FE19C0FEEDBEEF
1590444089.97, -71, 37, CE:EE:EC:4E:C5:30, 00000040EA054042800340FD4042800340FD19C0FEEDBEEF
1590444090.17, -72, 37, CE:EE:EC:4E:C5:30, 00000040EB050042800300FE0042800300FE19C0FEEDBEEF
1590444090.24, -66, 38, CE:EE:EC:4E:C5:30, 00000040EB050042800300FE0042800300FE19C0FEEDBEEF
1590444090.30, -69, 39, CE:EE:EC:4E:C5:30, 00000040EB050042800300FE0042800300FE19C0FEEDBEEF
1590444090.37, -70, 39, CE:EE:EC:4E:C5:30, 00000040EC05C0418003C0FDC0418003C0FD19C0FEEDBEEF
1590444090.43, -70, 38, CE:EE:EC:4E:C5:30, 00000040EC05C0418003C0FDC0418003C0FD19C0FEEDBEEF
1590444090.57, -71, 38, CE:EE:EC:4E:C5:30, 00000040ED05C0418003C0FDC0418003C0FD19C0FEEDBEEF
1590444090.64, -69, 39, CE:EE:EC:4E:C5:30, 00000040ED05C0418003C0FDC0418003C0FD19C0FEEDBEEF
1590444090.71, -72, 37, CE:EE:EC:4E:C5:30, 00000040ED05C0418003C0FDC0418003C0FD19C0FEEDBEEF
1590444090.77, -72, 37, CE:EE:EC:4E:C5:30, 00000040EE0540420004C0FD40420004C0FD19C0FEEDBEEF
1590444090.84, -66, 38, CE:EE:EC:4E:C5:30, 00000040EE0540420004C0FD40420004C0FD19C0FEEDBEEF
1590444090.91, -70, 39, CE:EE:EC:4E:C5:30, 00000040EE0540420004C0FD40420004C0FD19C0FEEDBEEF
1590444090.97, -71, 39, CE:EE:EC:4E:C5:30, 00000040EF0500424003C0FD00424003C0FD19C0FEEDBEEF
1590444091.04, -72, 37, CE:EE:EC:4E:C5:30, 00000040EF0500424003C0FD00424003C0FD19C0FEEDBEEF
1590444091.10, -67, 38, CE:EE:EC:4E:C5:30, 00000040EF0500424003C0FD00424003C0FD19C0FEEDBEEF
1590444091.17, -67, 38, CE:EE:EC:4E:C5:30, 00000040F005C041000300FDC041000300FD19C0FEEDBEEF
1590444091.24, -71, 39, CE:EE:EC:4E:C5:30, 00000040F005C041000300FDC041000300FD19C0FEEDBEEF
1590444091.31, -73, 37, CE:EE:EC:4E:C5:30, 00000040F005C041000300FDC041000300FD19C0FEEDBEEF
1590444091.38, -67, 38, CE:EE:EC:4E:C5:30, 00000040F105C042400380FDC042400380FD19C0FEEDBEEF
1590444091.45, -67, 38, CE:EE:EC:4E:C5:30, 00000040F105C042400380FDC042400380FD19C0FEEDBEEF
1590444091.52, -71, 39, CE:EE:EC:4E:C5:30, 00000040F105C042400380FDC042400380FD19C0FEEDBEEF
1590444091.58, -75, 37, CE:EE:EC:4E:C5:30, 00000040F2050042C00300FE0042C00300FE19C0FEEDBEEF
1590444091.72, -67, 38, CE:EE:EC:4E:C5:30, 00000040F2050042C00300FE0042C00300FE19C0FEEDBEEF
1590444091.79, -72, 39, CE:EE:EC:4E:C5:30, 00000040F3058042800340FE8042800340FE19C0FEEDBEEF
1590444091.86, -73, 37, CE:EE:EC:4E:C5:30, 00000040F3058042800340FE8042800340FE19C0FEEDBEEF
1590444092.00, -68, 38, CE:EE:EC:4E:C5:30, 00000040F4054042000340FD4042000340FD19C0FEEDBEEF
1590444092.07, -67, 38, CE:EE:EC:4E:C5:30, 00000040F4054042000340FD4042000340FD19C0FEEDBEEF
1590444092.13, -72, 39, CE:EE:EC:4E:C5:30, 00000040F4054042000340FD4042000340FD19C0FEEDBEEF
1590444092.19, -72, 37, CE:EE:EC:4E:C5:30, 00000040F5054042800380FD4042800380FD19C0FEEDBEEF
1590444092.32, -66, 38, CE:EE:EC:4E:C5:30, 00000040F5054042800380FD4042800380FD19C0FEEDBEEF
1590444092.39, -71, 39, CE:EE:EC:4E:C5:30, 00000040F6050042800340FE0042800340FE19C0FEEDBEEF
1590444092.45, -71, 39, CE:EE:EC:4E:C5:30, 00000040F6050042800340FE0042800340FE19C0FEEDBEEF
1590444092.53, -72, 37, CE:EE:EC:4E:C5:30, 00000040F6050042800340FE0042800340FE19C0FEEDBEEF
1590444092.60, -67, 38, CE:EE:EC:4E:C5:30, 00000040F705C041000400FEC041000400FE19C0FEEDBEEF
1590444092.66, -67, 38, CE:EE:EC:4E:C5:30, 00000040F705C041000400FEC041000400FE19C0FEEDBEEF
1590444092.73, -71, 39, CE:EE:EC:4E:C5:30, 00000040F705C041000400FEC041000400FE19C0FEEDBEEF
1590444092.80, -73, 37, CE:EE:EC:4E:C5:30, 00000040F8050042400340FE0042400340FE19C0FEEDBEEF
1590444092.87, -73, 37, CE:EE:EC:4E:C5:30, 00000040F8050042400340FE0042400340FE19C0FEEDBEEF
1590444092.93, -67, 38, CE:EE:EC:4E:C5:30, 00000040F8050042400340FE0042400340FE19C0FEEDBEEF
1590444093.00, -71, 39, CE:EE:EC:4E:C5:30, 00000040F9058042C00380FD8042C00380FD19C0FEEDBEEF
1590444093.07, -71, 39, CE:EE:EC:4E:C5:30, 00000040F9058042C00380FD8042C00380FD19C0FEEDBEEF
1590444093.13, -67, 38, CE:EE:EC:4E:C5:30, 00000040F9058042C00380FD8042C00380FD19C0FEEDBEEF
1590444093.26, -67, 38, CE:EE:EC:4E:C5:30, 00000040FA054042400300FE4042400300FE19C0FEEDBEEF
1590444093.33, -71, 39, CE:EE:EC:4E:C5:30, 00000040FA054042400300FE4042400300FE19C0FEEDBEEF
1590444093.39, -73, 37, CE:EE:EC:4E:C5:30, 00000040FB050042C00340FD0042C00340FD19C0FEEDBEEF
1590444093.52, -66, 38, CE:EE:EC:4E:C5:30, 00000040FB050042C00340FD0042C00340FD19C0FEEDBEEF
1590444093.59, -71, 39, CE:EE:EC:4E:C5:30, 00000040FB050042C00340FD0042C00340FD19C0FEEDBEEF
1590444093.66, -71, 39, CE:EE:EC:4E:C5:30, 00000040FC050042C003C0FD0042C003C0FD19C0FEEDBEEF
1590444093.72, -73, 37, CE:EE:EC:4E:C5:30, 00000040FC050042C003C0FD0042C003C0FD19C0FEEDBEEF
1590444093.79, -66, 38, CE:EE:EC:4E:C5:30, 00000040FC050042C003C0FD0042C003C0FD19C0FEEDBEEF
1590444093.86, -66, 38, CE:EE:EC:4E:C5:30, 00000040FD054042800340FE4042800340FE19C0FEEDBEEF
1590444093.94, -71, 39, CE:EE:EC:4E:C5:30, 00000040FD054042800340FE4042800340FE19C0FEEDBEEF
1590444094.00, -72, 37, CE:EE:EC:4E:C5:30, 00000040FD054042800340FE4042800340FE19C0FEEDBEEF
1590444094.07, -73, 37, CE:EE:EC:4E:C5:30, 00000040FE050042000400FE0042000400FE19C0FEEDBEEF
