local_time, rssi, channel, remote_mac, rpi
1590444942.16, -73, 38, CE:EE:EC:4E:C5:30, 000000404E1680420002C0FF80420002C0FF19C0FEEDBEEF
1590444942.52, -71, 37, CE:EE:EC:4E:C5:30, 000000404F1600420002000000420002000019C0FEEDBEEF
1590444942.78, -78, 39, CE:EE:EC:4E:C5:30, 00000040501600420002000000420002000019C0FEEDBEEF
1590444942.98, -73, 37, CE:EE:EC:4E:C5:30, 00000040501600420002000000420002000019C0FEEDBEEF
1590444943.06, -67, 37, CE:EE:EC:4E:C5:30, 0000004052164042C001C0004042C001C00019C0FEEDBEEF
1590444943.33, -70, 37, CE:EE:EC:4E:C5:30, 0000004052164042C001C0004042C001C00019C0FEEDBEEF
1590444943.39, -72, 37, CE:EE:EC:4E:C5:30, 00000040531640420002800040420002800019C0FEEDBEEF
1590444943.67, -75, 37, CE:EE:EC:4E:C5:30, 00000040541600420002400000420002400019C0FEEDBEEF
1590444943.94, -79, 39, CE:EE:EC:4E:C5:30, 000000405816C04140020000C0414002000019C0FEEDBEEF
1590444944.73, -76, 38, CE:EE:EC:4E:C5:30, 00000040591600428002400000428002400019C0FEEDBEEF
1590444944.94, -76, 38, CE:EE:EC:4E:C5:30, 000000405A1600434002C0FF00434002C0FF19C0FEEDBEEF
1590444945.01, -72, 37, CE:EE:EC:4E:C5:30, 000000405A1600434002C0FF00434002C0FF19C0FEEDBEEF
1590444945.14, -72, 37, CE:EE:EC:4E:C5:30, 000000405B1680410002C0FF80410002C0FF19C0FEEDBEEF
1590444945.20, -73, 37, CE:EE:EC:4E:C5:30, 000000405C1640420002400040420002400019C0FEEDBEEF
1590444945.46, -78, 39, CE:EE:EC:4E:C5:30, 000000405D1600424002000000424002000019C0FEEDBEEF
1590444945.68, -70, 37, CE:EE:EC:4E:C5:30, 000000405D1600424002000000424002000019C0FEEDBEEF
1590444945.74, -79, 39, CE:EE:EC:4E:C5:30, 000000405E1680428002C0FF80428002C0FF19C0FEEDBEEF
1590444945.95, -71, 37, CE:EE:EC:4E:C5:30, 00000040601680420002C0FF80420002C0FF19C0FEEDBEEF
1590444946.35, -71, 37, CE:EE:EC:4E:C5:30, 000000406216C04280024000C0428002400019C0FEEDBEEF
1590444946.68, -78, 39, CE:EE:EC:4E:C5:30, 0000004063168042C00100008042C001000019C0FEEDBEEF
