local_time, rssi, channel, remote_mac, rpi
1590444441.92, -75, 39, CE:EE:EC:4E:C5:30, 00000040AE0CC042C00180FDC042C00180FD19C0FEEDBEEF
1590444441.95, -74, 39, CE:EE:EC:4E:C5:30, 00000040AE0CC042C00180FDC042C00180FD19C0FEEDBEEF
1590444442.01, -75, 39, CE:EE:EC:4E:C5:30, 00000040AF0C00428001C0FD00428001C0FD19C0FEEDBEEF
1590444442.29, -75, 37, CE:EE:EC:4E:C5:30, 00000040B00C0042C001C0FD0042C001C0FD19C0FEEDBEEF
1590444442.36, -73, 39, CE:EE:EC:4E:C5:30, 00000040B10C8041000280FD8041000280FD19C0FEEDBEEF
1590444442.56, -75, 37, CE:EE:EC:4E:C5:30, 00000040B10C8041000280FD8041000280FD19C0FEEDBEEF
1590444442.63, -75, 37, CE:EE:EC:4E:C5:30, 00000040B10C8041000280FD8041000280FD19C0FEEDBEEF
1590444442.70, -71, 39, CE:EE:EC:4E:C5:30, 00000040B20CC041C00100FEC041C00100FE19C0FEEDBEEF
1590444442.85, -71, 39, CE:EE:EC:4E:C5:30, 00000040B20CC041C00100FEC041C00100FE19C0FEEDBEEF
1590444442.90, -72, 37, CE:EE:EC:4E:C5:30, 00000040B30C4042000240FE4042000240FE19C0FEEDBEEF
1590444442.97, -74, 38, CE:EE:EC:4E:C5:30, 00000040B30C4042000240FE4042000240FE19C0FEEDBEEF
1590444443.05, -73, 39, CE:EE:EC:4E:C5:30, 00000040B40C4042000280FE4042000280FE19C0FEEDBEEF
1590444443.18, -71, 37, CE:EE:EC:4E:C5:30, 00000040B40C4042000280FE4042000280FE19C0FEEDBEEF
1590444443.24, -76, 37, CE:EE:EC:4E:C5:30, 00000040B60CC0410002C0FDC0410002C0FD19C0FEEDBEEF
1590444443.59, -71, 39, CE:EE:EC:4E:C5:30, 00000040B70C4042800100FE4042800100FE19C0FEEDBEEF
1590444443.80, -77, 39, CE:EE:EC:4E:C5:30, 00000040B80C40420002C0FE40420002C0FE19C0FEEDBEEF
1590444444.06, -71, 37, CE:EE:EC:4E:C5:30, 00000040B90C8042400280FD8042400280FD19C0FEEDBEEF
1590444444.19, -73, 38, CE:EE:EC:4E:C5:30, 00000040B90C8042400280FD8042400280FD19C0FEEDBEEF
1590444444.26, -72, 38, CE:EE:EC:4E:C5:30, 00000040B90C8042400280FD8042400280FD19C0FEEDBEEF
1590444444.32, -74, 39, CE:EE:EC:4E:C5:30, 00000040BA0C8042C00140FE8042C00140FE19C0FEEDBEEF
1590444444.38, -74, 37, CE:EE:EC:4E:C5:30, 00000040BA0C8042C00140FE8042C00140FE19C0FEEDBEEF
1590444444.45, -70, 37, CE:EE:EC:4E:C5:30, 00000040BC0C4042C00100FE4042C00100FE19C0FEEDBEEF
1590444444.79, -73, 38, CE:EE:EC:4E:C5:30, 00000040BC0C4042C00100FE4042C00100FE19C0FEEDBEEF
1590444444.86, -76, 39, CE:EE:EC:4E:C5:30, 00000040BD0C0042C00100FE0042C00100FE19C0FEEDBEEF
1590444444.99, -72, 37, CE:EE:EC:4E:C5:30, 00000040BD0C0042C00100FE0042C00100FE19C0FEEDBEEF
1590444445.06, -71, 37, CE:EE:EC:4E:C5:30, 00000040BD0C0042C00100FE0042C00100FE19C0FEEDBEEF
1590444445.13, -72, 38, CE:EE:EC:4E:C5:30, 00000040BE0C8042C001C0FD8042C001C0FD19C0FEEDBEEF
1590444445.20, -71, 37, CE:EE:EC:4E:C5:30, 00000040BE0C8042C001C0FD8042C001C0FD19C0FEEDBEEF
1590444445.33, -71, 37, CE:EE:EC:4E:C5:30, 00000040BF0C4042800200FE4042800200FE19C0FEEDBEEF
1590444445.40, -77, 39, CE:EE:EC:4E:C5:30, 00000040BF0C4042800200FE4042800200FE19C0FEEDBEEF
1590444445.54, -78, 39, CE:EE:EC:4E:C5:30, 00000040C00C40424002C0FD40424002C0FD19C0FEEDBEEF
1590444445.60, -71, 37, CE:EE:EC:4E:C5:30, 00000040C00C40424002C0FD40424002C0FD19C0FEEDBEEF
1590444445.67, -74, 38, CE:EE:EC:4E:C5:30, 00000040C00C40424002C0FD40424002C0FD19C0FEEDBEEF
1590444445.74, -77, 39, CE:EE:EC:4E:C5:30, 00000040C10C4042C00180FD4042C00180FD19C0FEEDBEEF
1590444445.87, -70, 37, CE:EE:EC:4E:C5:30, 00000040C10C4042C00180FD4042C00180FD19C0FEEDBEEF
1590444445.94, -74, 38, CE:EE:EC:4E:C5:30, 00000040C20C0042000200FE0042000200FE19C0FEEDBEEF
1590444446.07, -77, 39, CE:EE:EC:4E:C5:30, 00000040C20C0042000200FE0042000200FE19C0FEEDBEEF
1590444446.14, -77, 39, CE:EE:EC:4E:C5:30, 00000040C30C0042400280FD0042400280FD19C0FEEDBEEF
1590444446.21, -75, 38, CE:EE:EC:4E:C5:30, 00000040C30C0042400280FD0042400280FD19C0FEEDBEEF
1590444446.34, -75, 38, CE:EE:EC:4E:C5:30, 00000040C40C8041000280FD8041000280FD19C0FEEDBEEF
1590444446.41, -71, 37, CE:EE:EC:4E:C5:30, 00000040C40C8041000280FD8041000280FD19C0FEEDBEEF
1590444446.54, -71, 37, CE:EE:EC:4E:C5:30, 00000040C50CC041C00140FEC041C00140FE19C0FEEDBEEF
1590444446.61, -74, 38, CE:EE:EC:4E:C5:30, 00000040C50CC041C00140FEC041C00140FE19C0FEEDBEEF
1590444446.67, -77, 39, CE:EE:EC:4E:C5:30, 00000040C60C80420002C0FD80420002C0FD19C0FEEDBEEF
1590444446.80, -70, 37, CE:EE:EC:4E:C5:30, 00000040C60C80420002C0FD80420002C0FD19C0FEEDBEEF
1590444446.87, -74, 38, CE:EE:EC:4E:C5:30, 00000040C60C80420002C0FD80420002C0FD19C0FEEDBEEF
1590444446.93, -74, 38, CE:EE:EC:4E:C5:30, 00000040C70C0042C00180FD0042C00180FD19C0FEEDBEEF
1590444447.00, -78, 39, CE:EE:EC:4E:C5:30, 00000040C70C0042C00180FD0042C00180FD19C0FEEDBEEF
1590444447.07, -71, 37, CE:EE:EC:4E:C5:30, 00000040C80C0042000280FD0042000280FD19C0FEEDBEEF
1590444447.20, -78, 39, CE:EE:EC:4E:C5:30, 00000040C90C4042C00140FE4042C00140FE19C0FEEDBEEF
1590444447.41, -71, 37, CE:EE:EC:4E:C5:30, 00000040C90C4042C00140FE4042C00140FE19C0FEEDBEEF
1590444447.48, -75, 38, CE:EE:EC:4E:C5:30, 00000040C90C4042C00140FE4042C00140FE19C0FEEDBEEF
1590444447.55, -75, 38, CE:EE:EC:4E:C5:30, 00000040CA0C0042C001C0FD0042C001C0FD19C0FEEDBEEF
1590444447.61, -70, 37, CE:EE:EC:4E:C5:30, 00000040CA0C0042C001C0FD0042C001C0FD19C0FEEDBEEF
1590444447.75, -70, 37, CE:EE:EC:4E:C5:30, 00000040CB0C8042C00140FE8042C00140FE19C0FEEDBEEF
1590444447.82, -70, 37, CE:EE:EC:4E:C5:30, 00000040CC0CC042000200FEC042000200FE19C0FEEDBEEF
1590444448.09, -75, 38, CE:EE:EC:4E:C5:30, 00000040CC0CC042000200FEC042000200FE19C0FEEDBEEF
1590444448.16, -70, 37, CE:EE:EC:4E:C5:30, 00000040CD0C4042400200FE4042400200FE19C0FEEDBEEF
1590444448.37, -75, 38, CE:EE:EC:4E:C5:30, 00000040CE0C0042C00180FD0042C00180FD19C0FEEDBEEF
1590444448.43, -77, 39, CE:EE:EC:4E:C5:30, 00000040CE0C0042C00180FD0042C00180FD19C0FEEDBEEF
1590444448.58, -70, 37, CE:EE:EC:4E:C5:30, 00000040CF0C4042800180FD4042800180FD19C0FEEDBEEF
1590444448.64, -70, 37, CE:EE:EC:4E:C5:30, 00000040CF0C4042800180FD4042800180FD19C0FEEDBEEF
1590444448.71, -75, 38, CE:EE:EC:4E:C5:30, 00000040CF0C4042800180FD4042800180FD19C0FEEDBEEF
1590444448.78, -78, 39, CE:EE:EC:4E:C5:30, 00000040D00C4042C001C0FD4042C001C0FD19C0FEEDBEEF
1590444448.92, -70, 37, CE:EE:EC:4E:C5:30, 00000040D00C4042C001C0FD4042C001C0FD19C0FEEDBEEF
1590444448.99, -76, 39, CE:EE:EC:4E:C5:30, 00000040D10C0042000240FE0042000240FE19C0FEEDBEEF
