local_time, rssi, channel, remote_mac, rpi
1590444133.49, -73, 39, CE:EE:EC:4E:C5:30, 00000040C0064042C000C0FD4042C000C0FD19C0FEEDBEEF
1590444133.55, -73, 39, CE:EE:EC:4E:C5:30, 00000040C0064042C000C0FD4042C000C0FD19C0FEEDBEEF
1590444133.62, -73, 39, CE:EE:EC:4E:C5:30, 00000040C1060042800100FE0042800100FE19C0FEEDBEEF
1590444133.89, -72, 39, CE:EE:EC:4E:C5:30, 00000040C3060042400100FE0042400100FE19C0FEEDBEEF
1590444134.16, -73, 39, CE:EE:EC:4E:C5:30, 00000040C3060042400100FE0042400100FE19C0FEEDBEEF
1590444134.23, -73, 39, CE:EE:EC:4E:C5:30, 00000040C4068042400180FE8042400180FE19C0FEEDBEEF
1590444134.50, -77, 39, CE:EE:EC:4E:C5:30, 00000040C606C041C00100FEC041C00100FE19C0FEEDBEEF
1590444134.83, -75, 39, CE:EE:EC:4E:C5:30, 00000040C706C041800140FEC041800140FE19C0FEEDBEEF
1590444135.10, -74, 39, CE:EE:EC:4E:C5:30, 00000040CA060042400100FE0042400100FE19C0FEEDBEEF
1590444135.65, -74, 39, CE:EE:EC:4E:C5:30, 00000040CA060042400100FE0042400100FE19C0FEEDBEEF
1590444135.72, -76, 39, CE:EE:EC:4E:C5:30, 00000040CF06C041800140FEC041800140FE19C0FEEDBEEF
1590444136.59, -74, 39, CE:EE:EC:4E:C5:30, 00000040D0060042C00140FE0042C00140FE19C0FEEDBEEF
1590444136.87, -74, 39, CE:EE:EC:4E:C5:30, 00000040D0060042C00140FE0042C00140FE19C0FEEDBEEF
1590444136.94, -74, 39, CE:EE:EC:4E:C5:30, 00000040D1060042800100FD0042800100FD19C0FEEDBEEF
1590444137.14, -74, 39, CE:EE:EC:4E:C5:30, 00000040D20600428001C0FD00428001C0FD19C0FEEDBEEF
1590444137.21, -74, 39, CE:EE:EC:4E:C5:30, 00000040D3060042800140FE0042800140FE19C0FEEDBEEF
1590444137.48, -74, 39, CE:EE:EC:4E:C5:30, 00000040D4064042800180FE4042800180FE19C0FEEDBEEF
1590444137.75, -74, 39, CE:EE:EC:4E:C5:30, 00000040D506C041400100FEC041400100FE19C0FEEDBEEF
1590444137.81, -75, 39, CE:EE:EC:4E:C5:30, 00000040D6068041C00140FF8041C00140FF19C0FEEDBEEF
1590444138.07, -76, 39, CE:EE:EC:4E:C5:30, 00000040D6068041C00140FF8041C00140FF19C0FEEDBEEF
1590444138.14, -77, 38, CE:EE:EC:4E:C5:30, 00000040D706C041400100FEC041400100FE19C0FEEDBEEF
1590444138.27, -76, 38, CE:EE:EC:4E:C5:30, 00000040D706C041400100FEC041400100FE19C0FEEDBEEF
1590444138.34, -77, 39, CE:EE:EC:4E:C5:30, 00000040D80600428001C0FE00428001C0FE19C0FEEDBEEF
1590444138.40, -75, 39, CE:EE:EC:4E:C5:30, 00000040D9064042800140FE4042800140FE19C0FEEDBEEF
1590444138.69, -72, 39, CE:EE:EC:4E:C5:30, 00000040DA06C041800100FEC041800100FE19C0FEEDBEEF
