time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
715,363,0,1.54,1.45,11637,-1,1,5,6,100,0,0,-53,-54
1104,361,0,1.57,1.5,11650,1,0,5,6,100,0,0,-53,-54
1496,361,0,1.43,1.48,11663,-1,0,5,6,100,0,0,-58,-59
1915,363,0,1.5,1.51,11676,0,0,5,5,100,0,0,-56,-56
2305,392,0,1.43,1.48,11690,0,0,5,6,100,0,0,-57,-57
2723,361,0,1.46,1.45,11703,0,1,5,5,100,0,0,-55,-55
3111,392,0,1.43,1.45,11717,0,1,5,5,100,0,0,-55,-55
3502,361,0,1.46,1.44,11730,1,1,5,6,100,0,0,-54,-55
3896,363,0,1.39,1.44,11743,0,1,5,5,100,0,0,-57,-58
4316,363,0,1.46,1.44,11756,0,0,5,5,100,0,0,-57,-57
4703,392,0,1.43,1.44,11770,1,1,5,6,100,0,0,-56,-57
5093,359,0,1.43,1.43,11783,0,0,5,6,100,0,0,-55,-55
5484,361,0,1.46,1.44,11796,0,0,5,6,100,0,0,-57,-57
5876,363,0,1.43,1.44,11809,-1,0,5,6,100,0,0,-56,-57
6265,365,0,1.43,1.44,11822,-1,0,5,6,100,0,0,-54,-55
6653,361,0,1.43,1.44,11835,0,0,5,6,100,0,0,-58,-59
7073,361,0,1.46,1.44,11848,-1,1,5,5,100,0,0,-56,-57
7463,392,0,1.43,1.44,11862,0,0,5,6,100,0,0,-55,-55
7853,363,0,1.5,1.45,11875,0,1,5,6,100,0,0,-60,-61
8246,363,0,1.5,1.47,11888,0,0,5,6,100,0,0,-55,-55
8636,363,0,1.5,1.48,11901,0,0,5,6,100,0,0,-57,-57
9023,361,0,1.35,1.46,11914,0,1,5,6,100,0,0,-57,-58
9413,359,0,1.54,1.47,11927,1,0,5,6,100,0,0,-63,-64
9803,361,0,1.1,1.37,11940,0,1,5,6,100,0,0,-56,-56
10192,363,0,1.5,1.37,11953,0,1,5,6,100,0,0,-57,-59
10583,361,0,1.54,1.42,11966,0,0,5,6,100,0,0,-54,-55
10974,361,0,1.32,1.36,11979,0,0,5,6,100,0,0,-59,-60
11420,363,0,1.46,1.45,11992,-1,0,5,6,100,0,0,-59,-60
11814,419,0,1.46,1.44,12007,1,1,5,5,100,0,0,-62,-63
12204,363,0,1.43,1.42,12020,0,1,5,6,100,0,0,-57,-58
12593,363,0,1.46,1.45,12033,0,1,5,6,100,0,0,-62,-63
12983,361,0,1.43,1.44,12046,0,0,5,6,100,0,0,-59,-60
13407,363,0,1.43,1.44,12059,-1,1,5,5,100,0,0,-56,-56
13793,396,0,1.32,1.41,12073,0,1,5,6,100,0,0,-56,-56
14216,359,0,1.5,1.42,12086,0,1,5,5,100,0,0,-57,-58
14630,394,0,1.46,1.43,12100,1,1,5,5,100,0,0,-59,-60
15024,386,0,1.5,1.44,12114,0,1,5,5,100,0,0,-58,-59
15417,365,0,1.46,1.48,12127,-1,0,5,6,100,0,0,-56,-56
15803,365,0,1.39,1.45,12140,0,0,5,6,100,0,0,-57,-58
16194,359,0,1.39,1.44,12153,0,1,5,6,100,0,0,-57,-58
16614,363,0,1.43,1.42,12166,-1,0,5,6,100,0,0,-57,-58
17034,390,0,1.39,1.4,12180,0,1,5,5,100,0,0,-57,-57
17424,392,0,1.43,1.41,12194,0,1,5,6,100,0,0,-55,-55
17816,361,0,1.43,1.42,12207,0,0,5,6,100,0,0,-56,-55
18233,363,0,1.43,1.42,12220,0,1,5,5,100,0,0,-54,-55
18625,390,0,1.43,1.43,12234,-1,1,5,6,100,0,0,-53,-55
19045,363,0,1.46,1.44,12247,0,0,5,5,100,0,0,-56,-56
19434,390,0,1.39,1.43,12261,0,0,5,6,100,0,0,-58,-59
19856,363,0,1.39,1.42,12274,0,0,5,5,100,0,0,-58,-59
20603,333,0,1.46,1.43,12300,0,0,5,6,100,0,0,-61,-63
