time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
488,365,0,4.01,3.99,12636,0,0,5,5,100,0,0,-57,-58
909,359,0,4.05,4.0,12649,1,0,5,5,100,0,0,-60,-60
1300,392,0,4.23,4.06,12663,1,0,5,5,100,0,0,-59,-60
1721,361,0,4.19,4.12,12676,1,0,5,5,100,0,0,-57,-58
2111,392,0,4.23,4.18,12690,1,0,5,5,100,0,0,-58,-58
2527,361,0,4.23,4.22,12703,0,0,5,5,100,0,0,-59,-60
2922,388,0,4.23,4.22,12717,0,-1,5,5,100,0,0,-57,-58
3785,414,0,4.12,4.18,12745,0,0,5,5,100,0,0,-56,-57
4182,394,0,4.16,4.16,12759,0,0,5,5,100,0,0,-56,-57
4572,367,0,4.16,4.14,12772,0,0,5,5,100,0,0,-59,-59
4961,361,0,4.16,4.15,12785,0,1,5,5,100,0,0,-58,-59
5382,363,0,4.27,4.18,12798,0,0,5,5,100,0,0,-60,-60
5769,390,0,4.19,4.19,12812,0,0,5,5,100,0,0,-58,-59
6384,359,0,4.38,4.25,12825,0,0,5,5,100,0,0,-58,-60
6683,390,0,4.34,4.29,12839,0,0,5,5,100,0,0,-57,-58
7026,394,0,4.23,4.29,12853,1,0,5,5,100,0,0,-57,-58
7422,386,0,4.38,4.33,12867,0,-1,5,5,100,0,0,-60,-61
7811,367,0,4.45,4.35,12880,1,0,5,5,100,0,0,-58,-58
8232,361,0,4.3,4.34,12893,1,0,5,4,100,0,0,-57,-58
8623,394,0,4.38,4.38,12907,0,0,5,5,100,0,0,-61,-61
9010,363,0,4.38,4.38,12920,0,0,5,5,100,0,0,-58,-59
9401,361,0,4.34,4.35,12933,0,0,5,5,100,0,0,-57,-58
9791,361,0,4.34,4.36,12946,0,0,5,5,100,0,0,-61,-61
10213,363,0,4.45,4.38,12959,0,0,5,5,100,0,0,-60,-60
10630,392,0,4.27,4.35,12973,0,0,5,5,100,0,0,-56,-56
11047,388,0,4.3,4.34,12987,0,0,5,5,100,0,0,-57,-58
11442,388,0,4.34,4.34,13001,0,0,5,5,100,0,0,-64,-65
11832,367,0,4.38,4.32,13014,0,0,5,5,100,0,0,-57,-58
12222,361,0,4.38,4.35,13027,0,0,5,5,100,0,0,-59,-60
12640,363,0,4.41,4.38,13040,0,0,5,5,100,0,0,-62,-64
13032,388,0,4.27,4.36,13054,0,1,5,5,100,0,0,-59,-59
13450,365,0,4.3,4.34,13067,1,0,4,5,100,0,0,-62,-62
13844,388,0,4.3,4.32,13081,-1,0,5,5,100,0,0,-61,-61
14231,365,0,4.38,4.31,13094,0,0,5,5,100,0,0,-56,-57
14649,359,0,4.27,4.31,13107,0,0,5,5,100,0,0,-57,-58
15041,390,0,4.41,4.34,13121,0,0,5,6,100,0,0,-57,-57
15458,363,0,4.38,4.36,13134,0,0,5,5,100,0,0,-58,-59
15852,390,0,4.34,4.35,13148,0,0,5,5,100,0,0,-55,-56
16241,365,0,4.41,4.39,13161,0,-1,5,5,100,0,0,-56,-57
16661,361,0,4.34,4.37,13174,0,1,5,5,100,0,0,-55,-56
17052,392,0,4.38,4.37,13188,0,0,5,5,100,0,0,-60,-61
17861,367,0,4.27,4.35,13215,0,0,5,5,100,0,0,-61,-60
18278,386,0,4.3,4.32,13228,0,1,5,5,100,0,0,-61,-61
18673,388,0,4.3,4.31,13242,0,0,5,5,100,0,0,-55,-56
19061,365,0,4.41,4.32,13255,0,0,5,5,100,0,0,-57,-57
19480,359,0,4.34,4.34,13268,0,0,5,5,100,0,0,-59,-59
19901,390,0,4.41,4.37,13282,0,1,5,5,100,0,0,-57,-57
20291,392,0,4.41,4.4,13296,0,0,5,5,100,0,0,-57,-58
20682,361,0,4.38,4.39,13309,0,0,5,5,100,0,0,-58,-59
21073,363,0,4.38,4.4,13322,0,1,5,5,100,0,0,-58,-59
