time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
614,365,0,2.33,2.35,8587,1,-1,4,5,100,0,0,-63,-63
1004,361,0,2.25,2.32,8600,0,0,4,4,100,0,0,-65,-64
1816,367,0,2.29,2.31,8626,1,1,4,4,100,0,0,-63,-64
2205,388,0,2.44,2.33,8640,0,0,4,5,100,0,0,-63,-64
2625,359,0,2.29,2.32,8653,1,0,4,4,100,0,0,-73,-75
3014,392,0,2.55,2.39,8667,1,0,4,5,100,0,0,-58,-58
3404,361,0,2.4,2.42,8680,1,0,5,5,100,0,0,-64,-65
3795,363,0,2.55,2.45,8693,1,-1,4,5,100,0,0,-58,-58
4185,361,0,2.18,2.42,8706,0,0,4,5,100,0,0,-62,-62
4577,361,0,2.58,2.43,8719,0,-1,5,5,100,0,0,-63,-64
5326,332,0,2.44,2.44,8744,1,0,4,5,100,0,0,-65,-66
5746,361,0,2.36,2.39,8757,1,-1,4,4,100,0,0,-65,-65
6495,332,0,2.25,2.41,8783,0,0,5,5,100,0,0,-63,-64
6885,361,0,2.33,2.35,8796,1,-1,4,5,100,0,0,-59,-59
7274,363,0,2.47,2.35,8809,0,0,4,5,100,0,0,-65,-65
7693,361,0,2.47,2.38,8822,0,-1,5,5,100,0,0,-65,-65
8083,390,0,2.4,2.42,8836,1,0,4,5,100,0,0,-62,-61
8501,361,0,2.44,2.45,8849,1,0,5,5,100,0,0,-64,-64
8894,388,0,2.33,2.41,8863,0,0,4,5,100,0,0,-60,-60
9314,365,0,2.4,2.39,8876,1,-1,4,5,100,0,0,-59,-60
10124,384,0,2.36,2.35,8904,0,0,4,5,100,0,0,-66,-68
10516,369,0,2.29,2.35,8917,0,0,5,5,100,0,0,-66,-67
10906,365,0,2.33,2.33,8930,1,-1,6,5,100,0,0,-59,-60
11295,363,0,2.33,2.33,8943,0,-1,4,5,100,0,0,-65,-65
11710,359,0,2.36,2.33,8956,0,0,6,5,100,0,0,-58,-59
12133,386,0,2.36,2.35,8970,0,0,5,4,100,0,0,-63,-63
12524,396,0,2.33,2.35,8984,-1,0,4,5,100,0,0,-59,-59
13304,367,0,2.29,2.34,9010,1,0,4,5,100,0,0,-60,-60
13695,357,0,2.33,2.33,9023,1,0,4,5,100,0,0,-69,-69
14112,363,0,2.33,2.32,9036,0,0,4,5,100,0,0,-62,-63
14534,388,0,2.33,2.32,9050,0,0,4,5,100,0,0,-59,-60
14922,396,0,2.36,2.34,9064,0,0,4,5,100,0,0,-60,-60
15342,359,0,2.36,2.35,9077,1,0,4,5,100,0,0,-80,-81
15759,390,0,2.29,2.34,9091,0,0,4,5,100,0,0,-62,-63
16155,386,0,2.36,2.35,9105,0,0,5,5,100,0,0,-64,-65
16545,367,0,2.33,2.34,9118,0,1,5,5,100,0,0,-60,-60
16935,363,0,2.33,2.33,9131,1,0,5,5,100,0,0,-80,-81
17323,361,0,2.29,2.33,9144,1,1,4,5,100,0,0,-63,-65
17717,359,0,2.33,2.32,9157,0,-1,5,5,100,0,0,-59,-59
18105,367,0,2.33,2.32,9170,0,0,4,5,100,0,0,-63,-64
18853,335,0,2.33,2.32,9195,0,0,4,5,100,0,0,-63,-63
19273,359,0,2.33,2.33,9208,0,0,4,4,100,0,0,-66,-67
19663,390,0,2.36,2.34,9222,0,1,4,5,100,0,0,-64,-64
20053,363,0,2.36,2.35,9235,0,0,4,5,100,0,0,-63,-63
20833,369,0,2.33,2.35,9261,0,0,4,5,100,0,0,-73,-73
21225,355,0,2.4,2.36,9274,0,0,5,5,100,0,0,-64,-64
22033,365,0,2.4,2.37,9300,0,0,4,5,100,0,0,-66,-67
22455,388,0,2.36,2.37,9314,1,0,4,5,100,0,0,-63,-63
23205,333,0,2.4,2.39,9340,0,-1,4,5,100,0,0,-66,-65
23625,359,0,2.4,2.39,9353,0,0,4,4,100,0,0,-66,-67
