time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
914,365,0,5.26,5.33,7101,1,0,5,5,100,0,0,-68,-69
1306,386,0,5.26,5.3,7115,0,0,5,5,100,0,0,-63,-63
1698,365,0,5.26,5.28,7128,0,-1,5,5,100,0,0,-70,-71
2087,365,0,5.26,5.26,7141,1,0,5,5,100,0,0,-67,-68
2502,359,0,5.26,5.26,7154,1,1,5,5,100,0,0,-62,-63
2926,386,0,5.18,5.24,7168,0,0,5,5,100,0,0,-68,-69
3318,396,0,5.18,5.22,7182,1,-1,5,5,100,0,0,-62,-63
3707,363,0,5.26,5.22,7195,0,-1,5,7,100,0,0,-63,-63
4097,361,0,5.26,5.22,7208,0,0,5,5,100,0,0,-71,-73
4513,361,0,5.22,5.23,7221,0,-1,5,5,100,0,0,-68,-69
4905,386,0,5.22,5.24,7235,1,1,5,5,100,0,0,-61,-62
5296,363,0,5.29,5.25,7248,0,0,5,5,100,0,0,-67,-68
5689,363,0,5.22,5.24,7261,1,-1,5,5,100,0,0,-62,-62
6076,365,0,5.26,5.25,7274,0,0,5,5,100,0,0,-67,-68
6466,359,0,5.22,5.25,7287,0,0,5,5,100,0,0,-71,-72
6857,363,0,5.29,5.25,7300,0,0,5,5,100,0,0,-63,-64
7248,363,0,5.18,5.24,7313,1,-1,5,5,100,0,0,-63,-64
8026,361,0,5.18,5.22,7339,1,0,5,5,100,0,0,-62,-63
8413,363,0,5.22,5.22,7352,0,0,5,5,100,0,0,-63,-64
8807,359,0,5.22,5.2,7365,1,0,5,5,100,0,0,-69,-71
9198,365,0,5.26,5.22,7378,-1,0,5,5,100,0,0,-64,-65
9977,337,0,5.22,5.23,7404,1,-1,5,5,100,0,0,-67,-68
10367,384,0,5.15,5.21,7417,0,0,5,5,100,0,0,-70,-72
10758,361,0,5.15,5.19,7430,1,-1,5,5,100,0,0,-62,-62
11506,333,0,5.22,5.18,7455,0,0,5,6,100,0,0,-63,-63
11897,359,0,5.26,5.19,7468,1,0,5,5,100,0,0,-63,-63
13097,384,0,5.29,5.23,7508,1,0,5,5,100,0,0,-67,-68
13487,363,0,5.29,5.26,7521,1,0,5,5,100,0,0,-63,-63
13877,361,0,5.26,5.27,7534,0,0,5,5,100,0,0,-68,-69
14267,361,0,5.18,5.26,7547,1,0,5,5,100,0,0,-68,-68
14658,363,0,5.29,5.26,7560,0,0,5,5,100,0,0,-67,-68
15072,363,0,5.26,5.25,7573,1,0,5,5,100,0,0,-65,-67
15468,386,0,5.26,5.25,7587,0,-1,5,5,100,0,0,-62,-62
16276,369,0,5.22,5.26,7614,0,0,5,5,100,0,0,-62,-62
16690,384,0,5.29,5.26,7627,0,0,5,5,100,0,0,-62,-63
17085,386,0,5.18,5.24,7641,0,0,5,5,100,0,0,-62,-62
17475,365,0,5.26,5.24,7654,1,0,5,5,100,0,0,-63,-63
17891,361,0,5.18,5.23,7667,1,1,5,5,100,0,0,-69,-71
19032,333,0,5.29,5.23,7705,1,0,5,5,100,0,0,-65,-67
19427,382,0,5.22,5.24,7719,1,0,5,5,100,0,0,-69,-70
19842,367,0,5.37,5.26,7732,0,-1,5,5,100,0,0,-62,-62
20237,386,0,5.37,5.31,7746,0,0,5,5,100,0,0,-62,-62
20628,365,0,5.26,5.3,7759,0,-1,5,5,100,0,0,-65,-66
21017,361,0,5.29,5.32,7772,1,0,5,5,100,0,0,-67,-68
21406,361,0,5.37,5.32,7785,0,0,5,5,100,0,0,-61,-62
22217,369,0,5.26,5.29,7812,1,0,5,5,100,0,0,-62,-62
22607,386,0,5.4,5.33,7825,0,0,5,5,100,0,0,-62,-63
22998,363,0,5.33,5.34,7838,0,0,5,5,100,0,0,-61,-62
23412,363,0,5.44,5.36,7851,1,-1,5,5,100,0,0,-61,-62
23808,386,0,5.37,5.38,7865,0,0,5,6,100,0,0,-71,-72
