time,RSSI
0.10328102111816406,-33.0
0.10576295852661133,-33.5
0.10112285614013672,-34.0
0.10663080215454102,-34.5
0.10622119903564453,-34.0
0.1082763671875,-33.5
0.10552668571472168,-33.5
0.10272789001464844,-33.5
0.10572957992553711,-33.5
0.10675597190856934,-33.5
0.10435914993286133,-34.0
0.10642886161804199,-34.0
0.10125946998596191,-34.5
0.1044771671295166,-34.0
0.10885477066040039,-33.5
0.10391902923583984,-33.5
0.10414314270019531,-33.5
0.1042778491973877,-34.0
0.10604619979858398,-34.0
0.1090080738067627,-34.0
0.10715699195861816,-33.5
0.10410571098327637,-34.0
0.10004401206970215,-33.5
0.1057589054107666,-33.5
0.10706472396850586,-34.0
0.22911620140075684,-33.5
0.21019744873046875,-33.5
0.1419527530670166,-33.5
0.10369729995727539,-33.5
0.1054532527923584,-33.5
0.10729241371154785,-34.0
0.10551953315734863,-33.5
0.10314130783081055,-33.5
0.10824227333068848,-33.5
0.10466623306274414,-34.0
0.10582494735717773,-33.5
0.10740447044372559,-34.0
0.10317230224609375,-34.0
0.10428071022033691,-33.5
0.1090087890625,-33.5
0.10763287544250488,-33.5
0.2087993621826172,-33.5
0.10395097732543945,-33.5
0.10788154602050781,-33.5
0.10467076301574707,-33.5
0.10618996620178223,-33.5
0.10503864288330078,-33.5
0.10550546646118164,-33.5
0.10403227806091309,-33.0
0.10401248931884766,-33.5
0.22537612915039062,-35.5
0.10393142700195312,-34.0
0.10404300689697266,-34.0
0.10864448547363281,-34.0
0.10388374328613281,-34.0
0.10420632362365723,-34.0
0.10992956161499023,-34.5
0.10785460472106934,-34.0
0.10404419898986816,-34.0
0.24445009231567383,-35.5
0.10903620719909668,-33.5
0.1038963794708252,-33.5
0.10396742820739746,-33.5
0.1055002212524414,-34.0
0.1048893928527832,-34.0
0.10928559303283691,-34.0
0.10727047920227051,-33.5
0.10259819030761719,-33.5
0.10899066925048828,-34.0
0.10766792297363281,-34.0
0.10865116119384766,-33.5
0.10808634757995605,-34.0
0.10517644882202148,-33.5
0.10754013061523438,-33.5
0.10764336585998535,-33.5
0.10933995246887207,-33.5
0.10752391815185547,-33.5
0.10439014434814453,-34.0
0.11219596862792969,-34.0
0.10456037521362305,-34.0
0.10840868949890137,-34.0
0.10393357276916504,-33.5
0.10428690910339355,-34.0
0.10469889640808105,-34.0
0.10743856430053711,-33.0
0.1045370101928711,-34.0
0.10828900337219238,-34.0
0.1040651798248291,-33.5
0.10917234420776367,-33.5
0.2090473175048828,-33.5
0.10696029663085938,-33.5
0.10407519340515137,-33.5
0.10401606559753418,-33.5
0.1097407341003418,-33.5
0.10292744636535645,-34.0
0.10435032844543457,-33.5
0.10866713523864746,-33.5
0.10777688026428223,-33.5
0.10886406898498535,-33.5
0.10327005386352539,-33.5
0.10123491287231445,-33.0
0.10199856758117676,-33.5
0.10510444641113281,-33.5
0.10471677780151367,-34.0
0.10428357124328613,-34.0
0.10273146629333496,-34.0
0.10858774185180664,-33.5
0.10789799690246582,-33.5
0.10838937759399414,-33.5
0.10621953010559082,-33.5
0.10815572738647461,-33.5
0.10665345191955566,-33.5
0.10459280014038086,-33.5
0.10823535919189453,-33.5
0.1058199405670166,-34.0
0.11074304580688477,-34.0
0.10410475730895996,-33.5
0.10447931289672852,-33.5
0.1093900203704834,-33.5
0.10170173645019531,-33.5
0.10411739349365234,-33.5
0.10858464241027832,-33.5
0.1041104793548584,-34.0
0.10463428497314453,-33.5
0.23267292976379395,-35.0
0.1044151782989502,-34.0
0.1047372817993164,-33.5
0.10760259628295898,-33.5
