time,RSSI
0.10144972801208496,-38.0
0.10822057723999023,-39.0
0.1060941219329834,-38.0
0.10668778419494629,-38.0
0.10926151275634766,-38.5
0.1017751693725586,-38.0
0.1098337173461914,-36.5
0.10781288146972656,-36.5
0.10458564758300781,-37.5
0.11099481582641602,-39.5
0.10570144653320312,-42.0
0.1098175048828125,-46.0
0.23235583305358887,-50.0
0.1073296070098877,-41.5
0.1049051284790039,-41.0
0.10649681091308594,-40.0
0.10757064819335938,-39.5
0.10384631156921387,-39.5
0.10776758193969727,-37.5
0.10844683647155762,-36.5
0.10715484619140625,-36.5
0.10440611839294434,-36.0
0.10947585105895996,-37.0
0.10721278190612793,-37.5
0.10436081886291504,-38.0
0.10950207710266113,-38.0
0.10283041000366211,-37.0
0.10812234878540039,-38.0
0.10591626167297363,-38.0
0.10685443878173828,-37.0
0.10410499572753906,-37.0
0.10400986671447754,-39.0
0.1099388599395752,-39.5
0.10264015197753906,-39.0
0.10920834541320801,-39.0
0.10751104354858398,-39.0
0.10390639305114746,-39.5
0.10421609878540039,-38.5
0.10836505889892578,-38.5
0.10706329345703125,-39.0
0.10133600234985352,-37.0
0.10953521728515625,-36.0
0.10802555084228516,-36.0
0.2158489227294922,-39.5
0.1049802303314209,-38.5
0.10335993766784668,-38.0
0.10556745529174805,-38.0
0.10868310928344727,-38.0
0.10647153854370117,-38.5
0.10978007316589355,-38.0
0.10683202743530273,-38.5
0.10923027992248535,-38.5
0.10784006118774414,-38.5
0.10313630104064941,-39.5
0.10812616348266602,-39.5
0.10408496856689453,-39.0
0.10962462425231934,-39.5
0.10310220718383789,-39.5
0.1040048599243164,-39.5
0.10441136360168457,-39.5
0.10830831527709961,-39.0
0.10658788681030273,-39.0
0.10612273216247559,-39.5
0.10409212112426758,-40.0
0.10544657707214355,-39.5
0.10366153717041016,-38.5
0.10471963882446289,-39.0
0.10286068916320801,-39.5
0.10715126991271973,-38.5
0.10539984703063965,-37.5
0.10551714897155762,-38.0
0.11098146438598633,-38.0
0.10599279403686523,-38.5
0.1123044490814209,-38.5
0.10253143310546875,-38.5
0.10530948638916016,-37.5
0.10612344741821289,-37.0
0.10850191116333008,-38.0
0.2241230010986328,-40.5
0.10579776763916016,-38.0
0.10695862770080566,-38.0
0.10941886901855469,-38.0
0.10723352432250977,-38.0
0.11018729209899902,-37.5
0.10647749900817871,-38.0
0.2081615924835205,-38.5
0.10418915748596191,-38.0
0.10870122909545898,-38.5
0.1050570011138916,-38.0
0.10373973846435547,-38.0
0.10788583755493164,-38.0
0.10394787788391113,-38.0
0.10390472412109375,-38.0
0.1045694351196289,-36.5
0.10664772987365723,-36.0
0.10549712181091309,-36.5
0.10523319244384766,-36.5
0.10360360145568848,-36.5
0.10406231880187988,-36.5
0.10492873191833496,-36.5
0.10663771629333496,-36.5
0.1040043830871582,-36.5
0.10833477973937988,-36.5
0.10835027694702148,-36.5
0.1081843376159668,-36.5
0.10023665428161621,-36.0
0.10791683197021484,-36.5
