Time since first transmission (s),RSSI (dB)
0.10390114784240723,-38.0
0.20395326614379883,-37.5
0.30692243576049805,-38.0
0.4092719554901123,-38.0
0.5154557228088379,-38.0
0.6214890480041504,-38.0
0.7284181118011475,-37.5
0.8326082229614258,-38.0
0.9364461898803711,-37.5
1.039496898651123,-37.0
1.1432416439056396,-37.0
1.249007225036621,-36.5
1.3549821376800537,-37.5
1.4587416648864746,-38.0
1.5634496212005615,-38.0
1.670755386352539,-39.0
1.7736711502075195,-38.5
1.8786883354187012,-38.0
1.9822018146514893,-39.0
2.0892765522003174,-40.5
2.1908233165740967,-40.5
2.2929351329803467,-38.0
2.397258758544922,-37.5
2.5053887367248535,-38.5
2.6093626022338867,-39.5
2.7122533321380615,-38.0
2.815505027770996,-37.5
2.9213712215423584,-38.0
3.023522138595581,-38.5
3.126857042312622,-39.0
3.227459192276001,-38.5
3.3319504261016846,-38.5
3.436033010482788,-38.0
3.5371336936950684,-38.0
3.638211250305176,-39.0
3.73850417137146,-38.0
3.842085123062134,-38.0
3.9453072547912598,-39.0
4.050141096115112,-38.0
4.255181312561035,-38.5
4.360692739486694,-37.5
4.464364290237427,-38.0
4.565649032592773,-37.5
4.674156188964844,-38.5
4.778871536254883,-38.0
4.880867004394531,-38.5
4.98222017288208,-37.5
5.086655139923096,-38.5
5.1923668384552,-38.0
5.295295715332031,-39.0
5.400186538696289,-37.0
5.505168199539185,-38.0
5.60828423500061,-38.0
5.712044954299927,-38.5
5.814262390136719,-38.5
5.9159324169158936,-39.0
6.021065711975098,-38.5
6.1238813400268555,-38.0
6.229541301727295,-38.5
6.333106279373169,-39.0
6.4390647411346436,-38.0
6.541980266571045,-37.5
6.645554065704346,-38.0
6.748908996582031,-37.5
6.853247404098511,-38.0
6.95745325088501,-38.0
7.060790300369263,-38.0
7.161349534988403,-39.0
7.262984275817871,-38.5
7.366031885147095,-38.0
7.472042083740234,-38.0
7.575073480606079,-38.0
7.681075811386108,-38.0
7.788057327270508,-38.0
7.892740964889526,-38.0
7.994654178619385,-38.0
8.096354007720947,-38.0
8.199306726455688,-38.0
8.30350399017334,-38.0
8.406587362289429,-38.0
8.508991479873657,-37.5
8.613198041915894,-38.5
8.720957517623901,-37.5
8.821655035018921,-38.0
8.925085544586182,-37.5
9.027870416641235,-37.5
9.133134603500366,-38.0
9.236806631088257,-38.5
9.338524580001831,-38.0
9.442314147949219,-37.5
9.546435356140137,-38.0
9.650447130203247,-38.5
9.758527755737305,-38.0
9.85915493965149,-38.0
9.964225769042969,-38.0
10.067331790924072,-38.0
10.171519994735718,-38.0
10.275264501571655,-38.0
10.377187728881836,-38.0
10.481996297836304,-38.0
10.589617490768433,-38.0
10.69208288192749,-38.0
10.79442572593689,-38.0
10.895894527435303,-38.0
11.003400802612305,-38.0
11.106131315231323,-38.0
11.211293458938599,-38.0
11.315734624862671,-38.0
11.41958236694336,-38.5
11.519984006881714,-38.0
11.624689817428589,-38.0
11.730995655059814,-38.0
11.83695125579834,-38.0
11.939026117324829,-37.5
12.144670963287354,-38.0
12.385161399841309,-37.5
12.489478826522827,-38.5
12.592386484146118,-38.5
12.697853565216064,-38.0
12.803689241409302,-37.5
12.904397010803223,-38.0
13.008028745651245,-38.0
13.11062502861023,-38.0
13.215213060379028,-37.5
13.315736293792725,-38.5
13.419429302215576,-37.5
13.52112889289856,-38.0
13.621528148651123,-38.0
13.722629308700562,-38.0
13.824410676956177,-38.5
13.926106691360474,-39.0
14.031070470809937,-38.5
14.133180618286133,-38.0
14.23987603187561,-38.0
14.340739250183105,-38.0
14.444334506988525,-39.0
14.544637203216553,-39.0
14.645029544830322,-37.5
14.747790098190308,-38.0
14.850952863693237,-38.0
14.954062938690186,-38.0
15.060224771499634,-38.0
15.162155866622925,-39.0
15.265721559524536,-39.0
15.373642921447754,-38.5
15.479901790618896,-39.0
15.582356214523315,-37.5
15.687106132507324,-38.0
15.793016195297241,-38.0
15.899881601333618,-39.0
16.003528356552124,-38.5
16.109670639038086,-38.0
16.214229583740234,-38.0
16.316831588745117,-38.0
16.422744274139404,-39.5
16.526960372924805,-38.0
16.733522415161133,-38.5
16.837963342666626,-39.0
16.943811893463135,-39.0
17.04572582244873,-38.0
17.15101170539856,-37.5
17.254387855529785,-38.0
17.36001205444336,-38.0
17.46591019630432,-38.0
17.56830644607544,-38.0
17.671380043029785,-39.0
17.774574756622314,-38.5
17.874730825424194,-38.0
17.97825837135315,-37.5
18.082305192947388,-38.0
18.188730239868164,-37.5
18.291870832443237,-38.0
18.394412517547607,-38.5
18.49777054786682,-38.5
18.59981346130371,-38.5
18.703673362731934,-38.5
18.804413318634033,-38.5
18.908312797546387,-38.5
19.01200556755066,-38.5
19.113449096679688,-38.5
19.216250896453857,-38.5
19.317843437194824,-38.5
19.421647787094116,-38.5
19.527398109436035,-38.5
19.631587028503418,-38.0
19.73781967163086,-38.5
19.84213876724243,-38.5
19.945353984832764,-38.5
20.05000329017639,-38.5
20.155447721481323,-38.5
20.258687496185303,-38.5
20.361485481262207,-38.5
20.46219253540039,-38.5
20.565213441848755,-38.0
20.66690993309021,-38.5
20.7716064453125,-38.5
20.875561237335205,-38.5
20.983633518218994,-38.5
21.088475465774536,-38.5
21.193628787994385,-38.5
21.297039270401,-38.5
21.4018714427948,-38.5
21.586385488510132,-38.5
21.747636318206787,-38.5
21.85512113571167,-38.5
21.959722757339478,-38.5
22.065151929855347,-38.5
22.16879892349243,-38.5
22.272018909454346,-38.5
22.375300884246826,-38.0
