time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
769,394,0,5.0,4.94,29655,-1,0,5,5,100,0,0,-63,-62
1193,390,0,5.11,5.0,29669,-1,1,5,6,100,0,0,-55,-56
1581,396,0,5.11,5.04,29683,0,0,5,6,100,0,0,-58,-58
1968,359,0,5.18,5.1,29696,0,0,5,6,100,0,0,-56,-57
2361,359,0,5.11,5.13,29709,0,1,5,6,100,0,0,-53,-55
2749,363,0,5.07,5.12,29722,-1,1,5,6,100,0,0,-60,-61
3173,361,0,5.0,5.09,29735,-1,1,5,5,100,0,0,-53,-55
3561,394,0,4.89,5.02,29749,-1,0,5,6,100,0,0,-53,-55
3951,361,0,4.96,4.98,29762,-1,1,5,6,100,0,0,-57,-58
4339,361,0,5.04,4.97,29775,0,1,5,6,100,0,0,-55,-56
5092,333,0,3.9,4.7,29800,0,1,5,6,100,0,0,-56,-57
5479,361,0,5.0,4.72,29813,0,1,5,5,100,0,0,-53,-55
5902,359,0,3.94,4.47,29826,-1,0,5,5,100,0,0,-53,-55
6290,396,0,5.04,4.47,29840,-1,0,5,6,100,0,0,-57,-57
6680,361,0,5.07,4.76,29853,-1,1,5,6,100,0,0,-53,-55
7460,367,0,3.97,4.51,29879,0,1,5,6,100,0,0,-63,-63
7878,359,0,3.86,4.49,29892,0,1,5,5,100,0,0,-53,-55
8271,390,0,5.0,4.48,29906,0,1,5,6,100,0,0,-54,-56
8692,365,0,3.94,4.19,29919,-1,1,5,5,100,0,0,-60,-60
9080,392,0,4.05,4.21,29933,0,0,5,6,100,0,0,-56,-57
9472,361,0,3.86,4.21,29946,-1,1,6,6,100,0,0,-54,-56
9861,363,0,3.97,3.96,29959,0,1,5,6,100,0,0,-56,-57
10279,361,0,3.83,3.93,29972,1,1,5,5,100,0,0,-53,-54
10668,388,0,3.94,3.9,29986,0,0,5,6,100,0,0,-53,-55
11093,361,0,4.01,3.94,29999,-1,0,5,5,100,0,0,-58,-58
11480,394,0,3.83,3.9,30013,0,0,5,6,100,0,0,-60,-59
11868,359,0,3.68,3.86,30026,0,1,5,6,100,0,0,-58,-58
12290,361,0,3.79,3.83,30039,0,1,5,5,100,0,0,-63,-63
12712,392,0,3.79,3.77,30053,-1,1,5,5,100,0,0,-55,-56
13131,394,0,3.83,3.77,30067,1,0,5,5,100,0,0,-56,-57
14300,392,0,3.72,3.78,30107,-1,0,5,5,100,0,0,-54,-55
14690,359,0,3.79,3.78,30120,-1,1,5,6,100,0,0,-52,-54
15441,333,0,3.75,3.77,30145,-1,0,5,5,100,0,0,-59,-58
15980,361,0,5.04,4.08,30158,0,1,5,6,100,0,0,-66,-66
16608,365,0,4.96,4.39,30184,0,1,5,6,100,0,0,-63,-63
17390,335,0,3.83,4.4,30209,0,0,5,5,100,0,0,-52,-54
17781,390,0,3.72,4.39,30223,0,1,5,5,100,0,0,-58,-58
18171,363,0,3.86,4.09,30236,-1,1,5,6,100,0,0,-56,-56
18561,363,0,3.94,3.84,30249,-1,0,5,6,100,0,0,-53,-55
18982,363,0,3.75,3.82,30262,0,0,5,6,100,0,0,-56,-56
19368,392,0,3.79,3.84,30276,0,1,5,6,100,0,0,-61,-61
19788,359,0,3.75,3.81,30289,0,0,5,6,100,0,0,-56,-57
20209,392,0,3.9,3.8,30303,0,1,5,5,100,0,0,-56,-56
20658,394,0,3.97,3.86,30317,1,1,5,5,100,0,0,-53,-55
21051,419,0,4.89,4.13,30332,0,1,5,5,100,0,0,-52,-54
21469,365,0,3.9,4.17,30345,0,1,5,5,100,0,0,-53,-55
21859,390,0,3.79,4.14,30359,0,1,5,6,100,0,0,-56,-56
22250,363,0,5.04,4.4,30372,-1,1,5,5,100,0,0,-63,-63
22640,363,0,4.74,4.37,30385,-1,0,5,6,100,0,0,-62,-62
23421,363,0,3.9,4.37,30411,-1,1,5,6,100,0,0,-62,-61
