Time taken,RSSI
0.1042482852935791,-64.5
0.10483503341674805,-65.0
0.10506129264831543,-65.0
0.10212421417236328,-64.5
0.10394144058227539,-64.5
0.10222101211547852,-64.0
0.1060171127319336,-64.0
0.1036372184753418,-64.0
0.10895109176635742,-64.0
0.10744833946228027,-64.0
0.10794401168823242,-64.0
0.2099778652191162,-63.5
0.10700607299804688,-63.0
0.1078176498413086,-63.5
0.24483728408813477,-65.5
0.211472749710083,-64.0
0.10639643669128418,-64.0
0.10570859909057617,-64.0
0.10414457321166992,-64.0
0.10498833656311035,-64.0
0.10504913330078125,-63.0
0.1014401912689209,-63.5
0.10129761695861816,-64.0
0.10801315307617188,-63.5
0.10865211486816406,-64.0
0.10383176803588867,-64.0
0.10518932342529297,-63.5
0.10835695266723633,-63.5
0.10398507118225098,-63.5
0.10607719421386719,-64.0
0.10672807693481445,-64.0
0.10783123970031738,-63.5
0.10450243949890137,-64.0
0.10806894302368164,-64.0
0.10428905487060547,-64.0
0.10840868949890137,-64.0
0.10515642166137695,-63.5
0.10819625854492188,-63.5
0.10507965087890625,-64.0
0.10260272026062012,-64.0
0.10818314552307129,-64.0
0.1052396297454834,-63.0
0.11227273941040039,-63.5
0.10365605354309082,-63.0
0.10737919807434082,-63.5
0.10851430892944336,-63.5
0.10591411590576172,-63.5
0.10906744003295898,-63.5
0.10573005676269531,-63.5
0.10474562644958496,-63.0
0.10555768013000488,-63.5
0.10350561141967773,-64.0
0.10137820243835449,-64.0
0.2114553451538086,-63.5
0.1069786548614502,-63.5
0.10457158088684082,-64.0
0.10860848426818848,-63.0
0.1039278507232666,-63.5
0.1040041446685791,-63.5
0.10780167579650879,-64.0
0.10653305053710938,-63.5
0.1079401969909668,-63.5
0.10290050506591797,-64.0
0.10753870010375977,-64.0
0.10506844520568848,-64.0
0.10814881324768066,-64.0
0.10472655296325684,-63.5
0.1074831485748291,-64.5
0.10626363754272461,-64.0
0.10564494132995605,-64.5
0.10466909408569336,-64.0
0.20771574974060059,-64.0
0.10860109329223633,-64.0
0.10347890853881836,-64.0
0.10402464866638184,-64.0
0.10550284385681152,-64.0
0.1033930778503418,-63.5
0.10720586776733398,-64.0
0.10576248168945312,-64.0
0.24308538436889648,-65.5
0.10707283020019531,-64.0
0.10371851921081543,-63.5
0.1075294017791748,-64.0
0.10585474967956543,-64.0
0.1077425479888916,-64.0
0.1111745834350586,-64.0
0.10525131225585938,-63.5
0.1062169075012207,-64.0
0.10146903991699219,-63.0
0.10687088966369629,-63.5
0.10532069206237793,-64.0
0.10655403137207031,-64.0
0.10518383979797363,-64.0
0.10309624671936035,-63.5
0.10361838340759277,-64.0
0.10542607307434082,-64.0
0.10776615142822266,-64.0
0.1043243408203125,-63.5
0.10404253005981445,-64.0
0.10435295104980469,-64.0
0.10557389259338379,-64.0
0.10748457908630371,-64.0
0.104400634765625,-63.5
0.10512256622314453,-64.0
0.10690689086914062,-64.0
0.10809993743896484,-64.0
0.10447883605957031,-64.0
0.10464835166931152,-64.0
0.2398388385772705,-63.5
0.15967607498168945,-64.0
0.10680127143859863,-64.0
0.10306239128112793,-63.5
0.10472369194030762,-64.0
0.10584640502929688,-64.0
0.10750961303710938,-64.0
0.10813117027282715,-63.5
0.10947537422180176,-64.0
0.10394287109375,-63.5
0.10495114326477051,-64.0
0.10715842247009277,-63.5
0.10380005836486816,-64.0
0.10966634750366211,-63.5
0.10414290428161621,-64.0
0.10251331329345703,-64.0
0.1057286262512207,-64.0
0.10840511322021484,-64.0
0.10178923606872559,-63.5
0.1039741039276123,-64.0
0.10738825798034668,-64.0
0.10531735420227051,-64.0
0.10447120666503906,-63.5
0.21322011947631836,-64.0
0.10577225685119629,-64.0
0.10055112838745117,-64.0
0.10695910453796387,-64.0
0.10145068168640137,-64.5
0.2410871982574463,-65.5
0.10649967193603516,-64.0
0.10440540313720703,-64.0
0.24021053314208984,-65.5
0.10651111602783203,-63.5
0.10382533073425293,-64.0
0.10454249382019043,-64.0
0.10499000549316406,-64.0
0.10613656044006348,-63.5
0.10744953155517578,-64.0
0.10524463653564453,-63.5
0.10683155059814453,-64.0
0.11001968383789062,-63.5
0.10906362533569336,-63.5
0.10396766662597656,-64.5
0.10321402549743652,-63.5
0.1044468879699707,-64.0
0.10900735855102539,-64.0
0.10424470901489258,-64.0
0.10714340209960938,-64.0
0.10671305656433105,-63.0
0.1069643497467041,-63.5
0.10626792907714844,-64.0
0.10695648193359375,-64.0
0.10602593421936035,-63.5
0.10429167747497559,-63.5
0.10392951965332031,-64.0
0.10532832145690918,-64.0
0.10544490814208984,-64.0
0.10465097427368164,-63.5
0.10732913017272949,-64.0
0.10598230361938477,-64.0
0.1029810905456543,-63.5
0.10529208183288574,-63.5
0.10404610633850098,-63.5
0.10561704635620117,-64.0
0.10305213928222656,-63.5
0.1044154167175293,-64.0
0.10670304298400879,-64.0
0.10427641868591309,-63.5
0.10715460777282715,-63.5
0.10567736625671387,-64.0
0.10159754753112793,-64.0
0.10391116142272949,-64.0
0.10351037979125977,-64.0
