time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
647,367,0,3.57,3.57,46430,0,1,5,5,100,0,0,-49,-51
1062,361,0,3.72,3.59,46443,-1,1,5,5,100,0,0,-56,-56
1487,386,0,3.43,3.57,46457,-1,1,5,5,100,0,0,-50,-52
1908,396,0,3.68,3.6,46471,-1,0,5,5,100,0,0,-52,-54
2323,390,0,3.54,3.59,46485,0,1,5,5,100,0,0,-53,-54
2747,386,0,3.46,3.53,46499,0,1,5,5,100,0,0,-51,-52
3554,363,0,3.68,3.59,46526,0,1,5,5,100,0,0,-50,-52
4366,337,0,3.57,3.56,46553,0,1,5,5,100,0,0,-50,-52
4782,417,0,3.61,3.58,46567,-1,0,5,5,100,0,0,-51,-53
5206,390,0,3.61,3.62,46581,-1,1,5,5,100,0,0,-51,-53
5624,392,0,3.5,3.57,46595,-1,1,5,5,100,0,0,-51,-53
6407,365,0,3.46,3.54,46622,1,1,5,5,100,0,0,-51,-53
7575,365,0,3.57,3.54,46661,0,0,5,6,100,0,0,-49,-51
7996,388,0,3.61,3.54,46674,0,1,5,5,100,0,0,-52,-54
8387,392,0,3.54,3.54,46688,0,1,5,5,100,0,0,-53,-54
8807,363,0,3.61,3.58,46701,0,1,5,5,100,0,0,-52,-54
9195,392,0,3.46,3.55,46715,-1,1,5,6,100,0,0,-57,-57
9616,361,0,3.57,3.54,46728,-1,1,5,5,100,0,0,-50,-51
10423,363,0,3.64,3.57,46755,0,1,5,5,100,0,0,-59,-59
11658,392,0,3.5,3.54,46796,-1,1,5,5,100,0,0,-50,-52
12466,365,0,3.61,3.58,46824,-1,1,5,5,100,0,0,-50,-52
12913,384,0,3.64,3.6,46837,0,1,5,5,100,0,0,-60,-60
13336,417,0,3.57,3.58,46852,-1,1,5,5,100,0,0,-53,-55
13725,394,0,3.72,3.64,46866,-1,0,5,6,100,0,0,-51,-53
14114,361,0,3.64,3.64,46879,-1,0,5,6,100,0,0,-52,-54
14537,363,0,3.57,3.63,46892,0,1,5,5,100,0,0,-56,-57
14926,392,0,3.68,3.65,46906,-1,0,5,5,100,0,0,-52,-54
15347,359,0,3.61,3.63,46919,-1,1,5,5,100,0,0,-49,-51
15765,392,0,3.72,3.64,46933,-1,0,5,5,100,0,0,-52,-54
16183,388,0,3.61,3.65,46947,0,0,5,5,100,0,0,-50,-52
16603,390,0,3.61,3.64,46961,0,1,5,5,100,0,0,-62,-62
17023,392,0,3.57,3.63,46975,-1,0,5,5,100,0,0,-61,-61
17415,390,0,3.61,3.6,46989,-1,1,5,5,100,0,0,-52,-54
17831,365,0,3.64,3.61,47002,0,0,5,5,100,0,0,-53,-54
18226,386,0,3.61,3.61,47016,0,0,5,5,100,0,0,-50,-51
18647,369,0,3.57,3.61,47029,-1,1,5,5,100,0,0,-53,-55
19064,392,0,3.57,3.6,47043,-1,0,5,6,100,0,0,-52,-53
19489,390,0,3.61,3.59,47057,-1,1,5,5,100,0,0,-58,-59
19906,396,0,3.57,3.58,47071,0,1,5,5,100,0,0,-50,-52
20327,390,0,3.61,3.59,47085,-1,1,5,5,100,0,0,-50,-52
20741,392,0,3.54,3.58,47099,0,0,5,5,100,0,0,-49,-51
21133,384,0,3.57,3.57,47113,0,1,5,5,100,0,0,-50,-52
21557,363,0,3.64,3.59,47126,0,0,5,6,100,0,0,-76,-76
21977,396,0,3.68,3.61,47140,-1,1,5,5,100,0,0,-51,-52
22394,392,0,3.57,3.62,47154,0,1,5,5,100,0,0,-51,-52
26627,363,0,3.64,3.62,47295,-1,0,5,5,100,0,0,-50,-51
27046,388,0,3.46,3.56,47309,-1,0,5,5,100,0,0,-50,-52
27465,390,0,3.57,3.56,47323,-1,0,4,5,100,0,0,-50,-51
28276,392,0,3.5,3.54,47351,0,1,5,5,100,0,0,-50,-51
30193,375,0,3.54,3.56,47414,0,0,5,5,100,0,0,-53,-55
