time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
613,365,0,1.77,1.92,17706,0,0,6,6,100,0,0,-57,-56
1001,363,0,1.96,1.91,17719,0,0,6,6,100,0,0,-52,-53
1393,359,0,1.77,1.84,17732,1,0,6,6,100,0,0,-52,-53
1783,365,0,1.88,1.85,17745,0,0,9,6,100,0,0,-53,-54
2173,361,0,1.99,1.9,17758,1,0,6,6,100,0,0,-53,-54
2564,363,0,1.77,1.86,17771,0,-1,6,6,100,0,0,-52,-54
2954,361,0,1.66,1.83,17784,0,-1,6,6,100,0,0,-57,-57
3343,361,0,1.63,1.77,17797,0,0,6,6,100,0,0,-56,-56
3733,361,0,1.59,1.66,17810,0,0,6,6,100,0,0,-56,-56
4123,363,0,1.66,1.64,17823,1,0,6,6,100,0,0,-55,-56
4514,361,0,1.63,1.63,17836,1,0,6,6,100,0,0,-59,-59
4902,363,0,1.7,1.65,17849,0,0,6,6,100,0,0,-52,-54
5293,359,0,1.77,1.69,17862,1,-1,6,6,100,0,0,-57,-58
5684,365,0,1.7,1.7,17875,0,-1,6,6,100,0,0,-55,-55
6074,363,0,1.77,1.74,17888,0,-1,6,6,100,0,0,-59,-59
6461,363,0,1.7,1.74,17901,0,0,6,6,100,0,0,-52,-53
6853,357,0,1.66,1.71,17914,1,0,6,6,100,0,0,-59,-60
7244,363,0,1.66,1.7,17927,1,0,6,6,100,0,0,-55,-55
7633,361,0,1.85,1.72,17940,0,0,6,6,100,0,0,-51,-52
8022,363,0,1.99,1.79,17953,0,0,5,6,100,0,0,-57,-57
8438,361,0,1.92,1.86,17966,1,0,5,6,100,0,0,-59,-59
8859,388,0,1.85,1.9,17980,1,-1,6,6,100,0,0,-52,-53
9254,392,0,1.85,1.9,17994,1,-1,6,6,100,0,0,-56,-56
9644,367,0,1.85,1.87,18007,0,-1,6,6,100,0,0,-56,-56
10033,361,0,1.85,1.85,18020,1,0,6,6,100,0,0,-63,-63
10446,361,0,1.88,1.86,18033,1,0,6,6,100,0,0,-55,-56
10842,386,0,1.81,1.85,18047,0,0,6,6,100,0,0,-56,-56
11235,369,0,1.81,1.84,18060,1,-1,6,6,100,0,0,-54,-55
11624,363,0,1.88,1.85,18073,1,-1,6,6,100,0,0,-60,-60
12014,363,0,1.92,1.86,18086,1,-1,6,6,100,0,0,-52,-53
12403,361,0,1.85,1.87,18099,1,0,6,6,100,0,0,-56,-56
12793,361,0,1.85,1.88,18112,1,0,6,6,100,0,0,-56,-56
13183,361,0,1.92,1.88,18125,1,0,6,6,100,0,0,-57,-57
13573,361,0,1.88,1.88,18138,1,-1,6,6,100,0,0,-54,-55
13964,361,0,1.88,1.88,18151,1,0,6,6,100,0,0,-62,-62
14350,361,0,1.96,1.91,18164,1,0,6,6,100,0,0,-58,-58
14742,359,0,1.85,1.89,18177,1,0,6,6,100,0,0,-54,-55
15554,384,0,1.85,1.87,18204,1,0,6,6,100,0,0,-52,-53
15944,369,0,1.88,1.85,18217,1,0,7,6,100,0,0,-53,-55
16333,361,0,1.85,1.85,18230,1,-1,6,6,100,0,0,-60,-60
16723,361,0,1.88,1.87,18243,1,0,6,6,100,0,0,-56,-57
17113,363,0,1.92,1.88,18256,1,0,6,6,100,0,0,-56,-56
17505,363,0,2.07,1.93,18269,0,-1,6,6,100,0,0,-56,-56
17892,363,0,1.99,1.97,18282,0,-1,5,6,100,0,0,-51,-53
18284,361,0,1.88,1.97,18295,0,-1,6,6,100,0,0,-57,-57
18673,363,0,1.88,1.96,18308,1,-1,6,6,100,0,0,-55,-55
19063,361,0,1.96,1.93,18321,0,-1,6,6,100,0,0,-58,-58
19453,361,0,1.85,1.89,18334,1,0,6,6,100,0,0,-52,-53
19845,361,0,1.96,1.91,18347,0,-1,6,6,100,0,0,-60,-60
20232,363,0,1.96,1.93,18360,0,0,6,6,100,0,0,-61,-61
