time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
459,392,0,0.68,0.54,38337,0,0,5,5,100,0,0,-57,-58
852,388,0,0.79,0.64,38351,-1,0,5,5,100,0,0,-58,-58
1275,367,0,0.86,0.73,38364,0,0,5,5,100,0,0,-58,-59
1665,394,0,0.93,0.81,38378,0,0,7,5,100,0,0,-60,-61
2056,363,0,0.9,0.87,38391,0,0,5,5,100,0,0,-57,-57
2476,363,0,0.79,0.87,38404,0,-1,5,5,100,0,0,-56,-56
2863,392,0,0.49,0.78,38418,0,0,5,6,100,0,0,-58,-59
3251,361,0,0.49,0.67,38431,0,0,5,6,100,0,0,-58,-59
3644,359,0,0.38,0.54,38444,-1,0,5,6,100,0,0,-60,-60
4061,365,0,0.53,0.48,38457,0,0,5,5,100,0,0,-59,-59
4453,388,0,0.53,0.48,38471,1,0,5,6,100,0,0,-58,-58
4869,363,0,0.64,0.52,38484,1,0,5,5,100,0,0,-58,-58
5264,388,0,0.53,0.56,38498,0,0,5,6,100,0,0,-58,-59
5654,367,0,0.57,0.57,38511,0,0,5,5,100,0,0,-59,-59
6044,361,0,0.46,0.55,38524,0,1,5,5,100,0,0,-58,-58
6434,361,0,0.53,0.52,38537,0,0,5,6,100,0,0,-57,-58
6823,361,0,0.49,0.51,38550,0,0,5,5,100,0,0,-58,-59
7213,363,0,0.53,0.5,38563,1,0,5,6,100,0,0,-59,-60
7632,363,0,0.57,0.53,38576,0,0,5,5,100,0,0,-58,-58
8054,390,0,0.64,0.56,38590,0,0,5,5,100,0,0,-57,-58
8443,394,0,0.64,0.59,38604,0,0,5,6,100,0,0,-58,-58
8834,363,0,0.68,0.63,38617,0,0,5,5,100,0,0,-57,-58
9249,361,0,0.9,0.71,38630,0,0,5,5,100,0,0,-59,-60
9643,386,0,0.82,0.76,38644,1,0,5,5,100,0,0,-58,-59
10036,367,0,0.75,0.79,38657,1,0,5,5,100,0,0,-59,-59
10421,363,0,0.79,0.81,38670,1,0,5,5,100,0,0,-59,-60
10843,359,0,0.64,0.75,38683,0,0,5,5,100,0,0,-57,-57
11232,392,0,0.49,0.67,38697,0,0,5,6,100,0,0,-58,-59
11623,361,0,0.46,0.59,38710,0,0,5,6,100,0,0,-59,-60
12041,363,0,0.57,0.54,38723,0,0,5,5,100,0,0,-58,-59
12431,388,0,0.68,0.55,38737,0,0,5,5,100,0,0,-58,-59
12853,361,0,0.79,0.62,38750,1,1,5,5,100,0,0,-57,-58
13271,392,0,0.75,0.69,38764,0,0,5,5,100,0,0,-57,-58
13663,390,0,0.82,0.76,38778,1,0,5,5,100,0,0,-58,-58
14082,367,0,0.79,0.79,38791,1,1,5,5,100,0,0,-58,-58
14500,388,0,0.71,0.77,38805,0,0,5,5,100,0,0,-59,-60
14925,388,0,0.64,0.74,38819,0,-1,5,5,100,0,0,-60,-61
15314,398,0,0.57,0.68,38833,0,0,5,6,100,0,0,-59,-60
15703,361,0,0.6,0.63,38846,0,0,5,6,100,0,0,-59,-59
16095,359,0,0.64,0.61,38859,1,0,5,6,100,0,0,-57,-58
16514,363,0,0.71,0.63,38872,0,0,5,5,100,0,0,-57,-58
16935,390,0,0.79,0.69,38886,0,0,5,5,100,0,0,-59,-60
17322,392,0,0.86,0.75,38900,1,0,5,5,100,0,0,-58,-58
17744,359,0,0.82,0.8,38913,0,0,5,6,100,0,0,-58,-58
18159,394,0,0.86,0.83,38927,1,0,5,5,100,0,0,-57,-57
18578,384,0,0.71,0.81,38941,1,0,5,5,100,0,0,-58,-59
19002,392,0,0.82,0.8,38955,-1,0,5,5,100,0,0,-56,-57
19393,394,0,0.68,0.77,38969,0,0,5,6,100,0,0,-58,-59
19784,363,0,0.71,0.73,38982,0,1,5,5,100,0,0,-58,-59
20202,363,0,0.68,0.72,38995,0,0,5,5,100,0,0,-59,-59
