time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
716,394,0,2.03,2.22,12036,0,1,3,4,100,0,0,-68,-68
1135,390,0,1.6,2.03,12050,0,1,3,2,100,0,0,-63,-64
1944,365,0,2.25,2.06,12077,0,0,4,4,100,0,0,-65,-66
2366,386,0,2.03,1.98,12091,1,1,4,4,100,0,0,-63,-64
3175,365,0,2.14,2.01,12118,0,0,3,4,100,0,0,-70,-69
3594,390,0,2.03,2.12,12132,0,1,3,4,100,0,0,-62,-63
4407,365,0,2.07,2.07,12159,-1,0,4,4,100,0,0,-65,-65
4794,388,0,2.0,2.06,12173,1,0,4,4,100,0,0,-64,-64
5215,357,0,2.0,2.03,12186,0,0,4,4,100,0,0,-67,-68
6054,363,0,2.14,2.05,12213,0,0,4,0,100,0,0,-63,-63
6476,419,0,2.03,2.04,12228,0,0,4,4,100,0,0,-65,-66
7287,363,0,2.03,2.05,12255,0,1,4,4,100,0,0,-64,-65
9505,386,0,2.07,2.05,12330,-1,1,3,4,100,0,0,-64,-65
9925,357,0,2.11,2.07,12343,0,0,4,0,100,0,0,-62,-62
10345,392,0,2.0,2.06,12357,0,0,4,0,100,0,0,-68,-68
10735,392,0,1.92,2.03,12371,0,1,4,4,100,0,0,-65,-64
11543,365,0,2.07,2.03,12397,0,1,4,4,100,0,0,-63,-65
11967,386,0,2.25,2.06,12411,-1,0,4,4,100,0,0,-66,-67
12386,396,0,2.18,2.11,12425,0,1,4,4,100,0,0,-63,-64
12805,390,0,2.11,2.15,12439,0,2,4,4,100,0,0,-62,-63
13226,390,0,2.29,2.21,12453,0,1,3,2,100,0,0,-64,-65
13647,394,0,2.25,2.21,12467,0,1,4,4,100,0,0,-62,-63
14068,392,0,2.29,2.24,12481,-1,0,4,4,100,0,0,-61,-61
14875,388,0,2.25,2.27,12509,0,1,4,5,100,0,0,-62,-63
16736,396,0,2.55,2.36,12571,-1,0,4,4,100,0,0,-65,-65
17156,386,0,2.44,2.4,12584,0,0,4,5,100,0,0,-64,-65
17577,390,0,2.4,2.44,12598,-1,0,4,4,100,0,0,-60,-60
17994,394,0,2.47,2.46,12612,-1,1,4,5,100,0,0,-64,-65
18416,388,0,2.44,2.44,12626,0,1,4,4,100,0,0,-66,-67
18833,396,0,2.47,2.45,12640,0,0,4,4,100,0,0,-61,-62
20006,365,0,2.51,2.47,12680,-1,1,4,5,100,0,0,-63,-64
20457,359,0,2.47,2.47,12693,0,0,4,4,100,0,0,-62,-63
20845,421,0,2.44,2.47,12708,0,0,4,5,100,0,0,-61,-62
21267,361,0,2.4,2.46,12721,0,0,4,4,100,0,0,-62,-62
21688,392,0,2.4,2.43,12735,-1,0,4,4,100,0,0,-65,-66
22108,394,0,2.29,2.38,12749,-1,1,4,5,100,0,0,-61,-62
22527,390,0,2.33,2.35,12763,0,1,4,4,100,0,0,-65,-66
22916,390,0,2.36,2.35,12777,0,0,4,5,100,0,0,-61,-62
23335,359,0,2.33,2.33,12790,0,1,4,4,100,0,0,-63,-63
23759,394,0,2.4,2.35,12804,-1,1,4,5,100,0,0,-65,-64
24179,392,0,2.4,2.37,12818,-1,1,4,4,100,0,0,-65,-66
24595,390,0,2.47,2.4,12832,-1,1,4,5,100,0,0,-60,-61
25016,388,0,2.51,2.45,12846,0,0,4,4,100,0,0,-62,-62
25437,394,0,2.4,2.45,12860,0,0,4,5,100,0,0,-61,-62
25857,392,0,2.47,2.46,12874,0,1,4,4,100,0,0,-66,-67
27862,359,0,2.4,2.45,12940,0,1,4,4,100,0,0,-64,-65
28256,416,0,2.36,2.41,12955,0,1,4,5,100,0,0,-67,-68
28675,367,0,2.29,2.38,12968,0,1,4,5,100,0,0,-61,-62
29098,390,0,2.47,2.38,12982,-1,1,4,4,100,0,0,-61,-61
29517,394,0,2.44,2.39,12996,0,1,4,4,100,0,0,-63,-65
