time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
644,357,0,2.55,2.95,9262,0,0,5,5,100,0,0,-64,-65
1032,367,0,1.67,2.39,9275,0,1,5,5,100,0,0,-58,-59
1447,361,0,1.96,1.98,9288,0,1,5,4,100,0,0,-63,-63
1845,386,0,4.16,2.59,9302,0,0,5,5,100,0,0,-62,-62
2232,371,0,2.11,2.48,9315,0,0,4,5,100,0,0,-64,-65
2622,359,0,2.26,2.62,9328,0,0,5,5,100,0,0,-64,-64
3012,361,0,2.33,2.72,9341,1,0,4,5,100,0,0,-58,-59
3404,363,0,2.51,2.3,9354,1,0,4,5,100,0,0,-65,-66
3792,363,0,4.42,2.88,9367,0,0,4,5,100,0,0,-66,-67
4212,361,0,4.53,3.45,9380,1,0,4,5,100,0,0,-62,-63
4605,392,0,3.98,3.86,9394,1,0,5,5,100,0,0,-68,-68
4992,365,0,4.38,4.33,9407,0,0,4,5,100,0,0,-57,-58
5384,359,0,4.27,4.29,9420,1,0,4,5,100,0,0,-68,-68
6195,367,0,4.16,4.2,9447,0,0,5,5,100,0,0,-63,-64
7000,337,0,4.16,4.24,9473,0,0,5,4,100,0,0,-60,-60
7419,412,0,4.09,4.17,9487,1,0,5,5,100,0,0,-57,-57
7813,392,0,2.92,3.83,9501,1,0,4,5,100,0,0,-57,-57
8205,367,0,2.7,3.47,9514,0,0,5,5,100,0,0,-72,-72
8620,363,0,2.33,3.01,9527,1,0,5,5,100,0,0,-64,-64
9041,386,0,2.26,2.55,9541,1,0,5,4,100,0,0,-60,-60
9432,392,0,2.15,2.36,9555,1,0,4,5,100,0,0,-66,-66
9824,365,0,2.26,2.25,9568,1,0,5,5,100,0,0,-66,-66
10213,363,0,2.33,2.25,9581,0,0,5,5,100,0,0,-57,-58
10603,361,0,4.05,2.7,9594,0,0,4,5,100,0,0,-58,-59
10995,361,0,3.87,3.13,9607,0,0,5,5,100,0,0,-70,-70
11383,365,0,4.27,3.63,9620,0,0,5,5,100,0,0,-60,-60
11775,361,0,3.28,3.87,9633,0,1,5,5,100,0,0,-59,-59
12162,363,0,4.2,3.9,9646,0,0,4,5,100,0,0,-59,-60
12555,357,0,3.9,3.91,9659,0,0,5,5,100,0,0,-63,-63
12944,365,0,4.27,3.91,9672,0,0,4,5,100,0,0,-64,-64
13334,359,0,4.2,4.14,9685,0,1,5,5,100,0,0,-60,-60
13723,363,0,4.23,4.15,9698,0,0,4,5,100,0,0,-56,-57
14145,359,0,4.23,4.23,9711,1,0,4,4,100,0,0,-70,-70
14563,394,0,4.2,4.22,9725,1,-1,4,4,100,0,0,-64,-64
14982,388,0,4.34,4.25,9739,0,0,4,5,100,0,0,-76,-76
15403,390,0,2.51,3.82,9753,0,0,4,4,100,0,0,-59,-60
15819,394,0,2.4,3.36,9767,0,-1,5,4,100,0,0,-62,-63
16214,388,0,2.33,2.9,9781,0,0,4,5,100,0,0,-65,-66
16632,365,0,2.29,2.39,9794,1,0,4,5,100,0,0,-58,-58
17054,390,0,2.44,2.37,9808,1,0,4,4,100,0,0,-69,-69
17472,394,0,2.59,2.41,9822,1,0,4,4,100,0,0,-69,-69
17889,390,0,2.77,2.52,9836,1,0,5,5,100,0,0,-65,-65
18285,388,0,2.48,2.57,9850,0,-1,4,5,100,0,0,-64,-64
18703,367,0,2.55,2.6,9863,0,-1,4,5,100,0,0,-68,-68
19122,390,0,4.34,3.04,9877,0,0,4,5,100,0,0,-65,-65
19514,390,0,4.42,3.45,9891,0,-1,4,5,100,0,0,-63,-63
20292,365,0,2.73,3.51,9917,0,0,4,5,100,0,0,-57,-57
20711,357,0,2.62,3.53,9930,0,0,4,4,100,0,0,-61,-61
21103,392,0,2.73,3.13,9944,0,-1,4,5,100,0,0,-57,-57
21494,363,0,4.6,3.17,9957,1,0,4,5,100,0,0,-61,-62
