# 4114, 1589649575
#  dongle_time, rssi, mac, adv_packet      36504, -64, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000407F0100000000000000000000000019C0
      36606, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000407F0100000000000000000000000019C0
      36713, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000407F0100000000000000000000000019C0
      39051, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      39158, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      39258, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      44079, -62, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      44188, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      44297, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      46707, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      46808, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      46915, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040800100000000000000000000000019C0
      49257, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      49359, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      49469, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      51775, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      51880, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      51982, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      54385, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      54492, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      54598, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      56917, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      57020, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      57121, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040810100000000000000000000000019C0
      59537, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      59643, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      59750, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      62064, -67, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      62167, -66, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      62270, -66, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      64581, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      64683, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      64790, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      67121, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      67224, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      67331, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040820100000000000000000000000019C0
      69756, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      69861, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      69967, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      72278, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      72382, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      72489, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      74804, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      74910, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      75016, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040830100000000000000000000000019C0
      79953, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      80056, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      80162, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      82573, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      82676, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      82784, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      85081, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      85184, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      85287, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      87685, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      87788, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      87896, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      90179, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040840100000000000000000000000019C0
      90285, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      90389, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      92799, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      92908, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      93017, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      95339, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      95446, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      95553, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      97873, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      97982, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
      98082, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
     100493, -62, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
     100600, -63, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040850100000000000000000000000019C0
     100703, -63, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     102999, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     103099, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     103208, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     105611, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     105718, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     105822, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     110639, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     110741, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     110841, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     110942, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040860100000000000000000000000019C0
     113251, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     113353, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     113463, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     115861, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     115970, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     116072, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     118368, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     118478, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     118585, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     120912, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     121016, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     121119, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040870100000000000000000000000019C0
     123455, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     123558, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     123668, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     126072, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     126175, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     126280, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     128589, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     128694, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     128796, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     131197, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     131306, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     131406, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040880100000000000000000000000019C0
     133724, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     133831, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     133935, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     138875, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     138984, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     139084, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     141390, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     141494, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     141594, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040890100000000000000000000000019C0
     146512, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     146616, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     146723, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     149130, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     149237, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     149343, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     151660, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     151761, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     151869, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408A0100000000000000000000000019C0
     154248, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     154357, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     154459, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     156782, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     156997, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     159327, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     159431, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     159536, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     161941, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     162041, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     162142, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408B0100000000000000000000000019C0
     164476, -64, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     164586, -64, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     164693, -64, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     167011, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     167121, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     167223, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     169538, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     169643, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     169745, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     172234, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     172341, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408C0100000000000000000000000019C0
     174663, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     174767, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     174876, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     177280, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     177382, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     177484, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     182408, -68, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     182509, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     182617, -68, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408D0100000000000000000000000019C0
     184900, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     185001, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     185110, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     190050, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     190156, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     190264, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     192586, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     192689, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     192794, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408E0100000000000000000000000019C0
     195208, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     195310, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     195415, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     197740, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     197847, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     197954, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     200288, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     200498, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     202826, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     202933, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     203037, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000408F0100000000000000000000000019C0
     205439, -63, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     205548, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     205653, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     207964, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     208070, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     208173, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     210480, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     210581, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     210684, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     210794, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     213087, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     213190, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     213297, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040900100000000000000000000000019C0
     215627, -64, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     215730, -62, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     215838, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     218233, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     218342, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     218444, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     220767, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     220869, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     220973, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     223297, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     223403, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040910100000000000000000000000019C0
     225924, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     226027, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     226136, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     228431, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     228541, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     228643, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     231057, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     231164, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     231268, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     233581, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     233689, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     233791, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040920100000000000000000000000019C0
     236118, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     236226, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     236328, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     238733, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     238841, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     238946, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     241260, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     241364, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     241471, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     243770, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     243876, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     243982, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040930100000000000000000000000019C0
     246402, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     246508, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     246616, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     248948, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     249052, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     249155, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     251467, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     251570, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     251675, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     254088, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     254194, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     254294, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040940100000000000000000000000019C0
     256614, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040950100000000000000000000000019C0
     256718, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040950100000000000000000000000019C0
     256822, -54, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040950100000000000000000000000019C0
