# 57400719, 1590073712
#  dongle_time, rssi, mac, adv_packet                                                              
   57423405,-67,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000402D0940128002C0C140128002C0C119C0
   57423426,-62,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000408C0840F48009C0C340F48009C0C319C0
   57423446,-65,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040AA09400240FBC0C0400240FBC0C019C0
   57423467,-76,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040BC0A00F7800040C100F7800040C119C0
   57423488,-56,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000402D0940128002C0C140128002C0C119C0
   57423509,-74,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000408C0840F48009C0C340F48009C0C319C0
   57423529,-66,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040AA09400240FBC0C0400240FBC0C019C0
   57423550,-76,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040BC0A00F7800040C100F7800040C119C0
   57423571,-52,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000402E094012400240C14012400240C119C0
   57423592,-67,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000408C0840F48009C0C340F48009C0C319C0
   57423612,-70,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040AB09000280FB00C1000280FB00C119C0
   57425911,-74,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040980800F5800900C400F5800900C419C0
   57425932,-56,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B609000240FB40C1000240FB40C119C0
   57425953,-73,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C80A00F74000C0C000F74000C0C019C0
   57425974,-65,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000403A098012C00100C28012C00100C219C0
   57425994,-72,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040980800F5800900C400F5800900C419C0
   57426015,-50,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B609000240FB40C1000240FB40C119C0
   57426036,-71,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C90A40F7400000C140F7400000C119C0
   57426057,-63,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000403A098012C00100C28012C00100C219C0
   57426078,-75,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000409908C0F48009C0C3C0F48009C0C319C0
   57426099,-75,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C90A40F7400000C140F7400000C119C0
   57426120,-63,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000403A098012C00100C28012C00100C219C0
   57426140,-70,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000409908C0F48009C0C3C0F48009C0C319C0
   57426161,-52,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B7090002C0FB00C10002C0FB00C119C0
   57428477,-79,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040A50880F4000A00C480F4000A00C419C0
   57428501,-57,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040C309C00100FB40C1C00100FB40C119C0
   57428522,-76,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040D50A80F6400000C180F6400000C119C0
   57428543,-64,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004046098012400240C18012400240C119C0
   57428564,-82,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040A50880F4000A00C480F4000A00C419C0
   57428584,-56,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040C309C00100FB40C1C00100FB40C119C0
   57428605,-75,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040D50A80F6400000C180F6400000C119C0
   57428626,-62,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040470940120002C0C140120002C0C119C0
   57428647,-75,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040A50880F4000A00C480F4000A00C419C0
   57428667,-55,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040C4090002C0FBC0C00002C0FBC0C019C0
   57428688,-76,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040D60AC0F6800080C0C0F6800080C019C0
   57428709,-63,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040470940120002C0C140120002C0C119C0
   57428729,-72,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040A60800F58009C0C300F58009C0C319C0
   57431029,-76,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B108C0F48009C0C3C0F48009C0C319C0
   57431050,-59,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004053090012C00280C10012C00280C119C0
   57431071,-46,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040CF09800100FCC0C1800100FCC0C119C0
   57431091,-69,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040E10A40F7000080C140F7000080C119C0
   57431112,-77,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B108C0F48009C0C3C0F48009C0C319C0
   57431133,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004053090012C00280C10012C00280C119C0
   57431153,-46,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040D009800280FB40C1800280FB40C119C0
   57431174,-69,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040E20AC0F68000C0C0C0F68000C0C019C0
   57431195,-77,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B208C0F4C00980C3C0F4C00980C319C0
   57431216,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004053090012C00280C10012C00280C119C0
   57431236,-46,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040D009800280FB40C1800280FB40C119C0
   57431257,-70,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040E20AC0F68000C0C0C0F68000C0C019C0
   57431278,-77,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B208C0F4C00980C3C0F4C00980C319C0
   57431299,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004054094012800200C24012800200C219C0
   57433579,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040DC090002C0FB80C00002C0FB80C019C0
   57433599,-72,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040EE0AC0F7000040C1C0F7000040C119C0
   57433620,-66,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040BE0880F4C00980C380F4C00980C319C0
   57433653,-72,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040EE0AC0F7000040C1C0F7000040C119C0
   57433674,-66,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040BE0880F4C00980C380F4C00980C319C0
   57433717,-47,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040DC090002C0FB80C00002C0FB80C019C0
   57433738,-72,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040EE0AC0F7000040C1C0F7000040C119C0
   57433782,-66,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040BF0840F4000980C340F4000980C319C0
   57433803,-73,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000406009C011400340C3C011400340C319C0
   57433823,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040DD09400280FB40C1400280FB40C119C0
   57436148,-47,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040E809000240FB00C1000240FB00C119C0
   57436169,-70,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040FA0A00F7C00000C100F7C00000C119C0
   57436190,-73,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040CA08C0F4C00980C3C0F4C00980C319C0
   57436215,-48,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040E9090002C0FB80C10002C0FB80C119C0
   57436235,-79,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000406C0980100004C0C280100004C0C219C0
   57436256,-72,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040CB0840F4C00900C440F4C00900C419C0
   57436278,-47,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040E9090002C0FB80C10002C0FB80C119C0
   57436299,-75,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000406C0980100004C0C280100004C0C219C0
   57436319,-71,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040CB0840F4C00900C440F4C00900C419C0
   57436340,-70,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040FB0AC0F6000040C1C0F6000040C119C0
   57436361,-47,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040E9090002C0FB80C10002C0FB80C119C0
   57436381,-69,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040CB0840F4C00900C440F4C00900C419C0
   57438709,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040F509000280FBC0C0000280FBC0C019C0
   57438730,-75,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D70880F44009C0C380F44009C0C319C0
   57438751,-70,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040070B00F74000C0C100F74000C0C119C0
   57438771,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004078098011C00200C38011C00200C319C0
   57438792,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040F509000280FBC0C0000280FBC0C019C0
   57438813,-74,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D70880F44009C0C380F44009C0C319C0
   57438834,-63,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004079098012000240C28012000240C219C0
   57438854,-70,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040070B00F74000C0C100F74000C0C119C0
   57438875,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040F609000380FBC0C0000380FBC0C019C0
   57438896,-70,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040080B00F7000040C100F7000040C119C0
   57438917,-63,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004079098012000240C28012000240C219C0
   57438938,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040F609000380FBC0C0000380FBC0C019C0
   57438958,-73,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D80880F4800940C480F4800940C419C0
   57438979,-63,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004079098012000240C28012000240C219C0
   57441255,-73,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004085094012C001C0C24012C001C0C219C0
   57441276,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040020A400280FB00C1400280FB00C119C0
   57441297,-73,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040140BC0F6800040C1C0F6800040C119C0
   57441327,-73,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004085094012C001C0C24012C001C0C219C0
   57441348,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040020A400280FB00C1400280FB00C119C0
   57441369,-65,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040E40840F5000A00C340F5000A00C319C0
   57441389,-72,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040140BC0F6800040C1C0F6800040C119C0
   57441410,-73,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004085094012C001C0C24012C001C0C219C0
   57441431,-66,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040E40840F5000A00C340F5000A00C319C0
   57441451,-72,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040140BC0F6800040C1C0F6800040C119C0
   57441472,-73,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004086098012000240C18012000240C119C0
   57441493,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040030A400140FB00C1400140FB00C119C0
   57441514,-66,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040E50840F4000AC0C340F4000AC0C319C0
   57443825,-46,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000400E0A4002C0FB40C04002C0FB40C019C0
   57443846,-74,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004091090013000200C20013000200C219C0
   57443867,-70,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040200BC0F6000080C1C0F6000080C119C0
   57443887,-75,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040F00840F5400940C440F5400940C419C0
   57443908,-46,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000400E0A4002C0FB40C04002C0FB40C019C0
   57443929,-75,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040920900124002C0C100124002C0C119C0
   57443949,-70,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040210BC0F6400000C1C0F6400000C119C0
   57443970,-74,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040F10800F5C00900C200F5C00900C219C0
   57443991,-46,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000400F0A400280FB00C1400280FB00C119C0
   57444012,-74,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040920900124002C0C100124002C0C119C0
   57444032,-70,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040210BC0F6400000C1C0F6400000C119C0
   57444054,-46,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000400F0A400280FB00C1400280FB00C119C0
   57444074,-73,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040920900124002C0C100124002C0C119C0
   57446397,-60,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000409E090013400280C10013400280C119C0
   57446417,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000401B0AC00140FB00C1C00140FB00C119C0
   57446438,-79,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040FD0880F4400940C380F4400940C319C0
   57446461,-60,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000409E090013400280C10013400280C119C0
   57446482,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000401B0AC00140FB00C1C00140FB00C119C0
   57446502,-69,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000402D0B00F7800000C100F7800000C119C0
   57446523,-80,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040FD0880F4400940C380F4400940C319C0
   57446544,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000401B0AC00140FB00C1C00140FB00C119C0
   57446564,-60,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000409F098012C00280C18012C00280C119C0
   57446585,-77,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040FE08C0F4800900C3C0F4800900C319C0
   57446606,-60,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000409F098012C00280C18012C00280C119C0
   57446627,-70,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000402E0B40F7800040C140F7800040C119C0
   57448945,-66,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040AB090012800200C20012800200C219C0
   57448966,-69,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040390B00F7400080C100F7400080C119C0
   57448986,-47,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040270A400280FBC0C0400280FBC0C019C0
   57449007,-66,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040090900F5400940C400F5400940C419C0
   57449028,-66,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040AB090012800200C20012800200C219C0
   57449049,-69,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000403A0B00F7400000C100F7400000C119C0
   57449069,-66,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400A0940F4000940C440F4000940C419C0
   57449090,-65,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040AB090012800200C20012800200C219C0
   57449111,-69,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000403A0B00F7400000C100F7400000C119C0
   57449131,-47,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040280A400280FB40C1400280FB40C119C0
   57449152,-67,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400A0940F4000940C440F4000940C419C0
   57449173,-65,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040AB090012800200C20012800200C219C0
   57449194,-69,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000403A0B00F7400000C100F7400000C119C0
   57451501,-78,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040B7090012000280C10012000280C119C0
   57451522,-68,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040460B40F7800000C140F7800000C119C0
   57451585,-68,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040460B40F7800000C140F7800000C119C0
   57451624,-73,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040160940F5C00900C340F5C00900C319C0
   57451645,-45,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040340A000240FBC0C0000240FBC0C019C0
   57451666,-80,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040B8094012C00200C24012C00200C219C0
   57451687,-68,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040470B00F7800080C100F7800080C119C0
   57451707,-75,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000401709C0F4C00900C3C0F4C00900C319C0
   57451728,-45,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040350AC001C0FB40C1C001C0FB40C119C0
   57451749,-68,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040470B00F7800080C100F7800080C119C0
   57454057,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C409C012C00180C2C012C00180C219C0
   57454078,-46,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040400A400280FBC0C0400280FBC0C019C0
   57454099,-77,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000402209C0F4C00940C3C0F4C00940C319C0
   57454119,-71,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040530B00F7800040C100F7800040C119C0
   57454140,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C409C012C00180C2C012C00180C219C0
   57454161,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040410AC00140FB40C1C00140FB40C119C0
   57454182,-71,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040530B00F7800040C100F7800040C119C0
   57454202,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C409C012C00180C2C012C00180C219C0
   57454223,-46,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040410AC00140FB40C1C00140FB40C119C0
   57454244,-77,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000402309C0F48009C0C3C0F48009C0C319C0
   57454265,-71,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040530B00F7800040C100F7800040C119C0
   57454285,-61,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C5090013C00140C10013C00140C119C0
   57454306,-45,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040410AC00140FB40C1C00140FB40C119C0
   57454327,-77,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000402309C0F48009C0C3C0F48009C0C319C0
   57456622,-70,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040D0090013400180C10013400180C119C0
   57456643,-71,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000402F09C0F48009C0C3C0F48009C0C319C0
   57456664,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000404D0A4002C0FB00C14002C0FB00C119C0
   57456684,-75,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000405F0BC0F6800040C1C0F6800040C119C0
   57456705,-71,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040D109C012400200C1C012400200C119C0
   57456726,-71,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000402F09C0F48009C0C3C0F48009C0C319C0
   57456747,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000404D0A4002C0FB00C14002C0FB00C119C0
   57456767,-75,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000405F0BC0F6800040C1C0F6800040C119C0
   57456788,-70,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040D109C012400200C1C012400200C119C0
   57456809,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000404E0AC00140FB80C0C00140FB80C019C0
   57456830,-77,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040600BC0F60000C0C1C0F60000C0C119C0
   57456851,-70,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040D109C012400200C1C012400200C119C0
   57456871,-70,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040300940F58009C0C340F58009C0C319C0
   57456892,-48,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000404E0AC00140FB80C0C00140FB80C019C0
   57459182,-73,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403C09C0F4000AC0C3C0F4000AC0C319C0
   57459202,-71,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406C0B40F7C0FF80C140F7C0FF80C119C0
   57459223,-69,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040DD0900130002C0C000130002C0C019C0
   57459244,-46,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000405A0AC00100FBC0C2C00100FBC0C219C0
   57459264,-72,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403C09C0F4000AC0C3C0F4000AC0C319C0
   57459285,-69,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040DD0900130002C0C000130002C0C019C0
