time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
531,367,0,4.71,4.61,27805,1,0,5,5,100,0,0,-63,-64
926,388,0,3.64,4.35,27819,-1,0,5,6,100,0,0,-63,-63
1708,363,0,3.75,4.16,27845,1,0,5,5,100,0,0,-51,-53
2097,361,0,4.05,4.04,27858,0,-1,5,5,100,0,0,-59,-60
2488,361,0,4.34,3.95,27871,1,0,5,5,100,0,0,-62,-63
2878,363,0,4.16,4.08,27884,1,0,5,5,100,0,0,-50,-52
3265,363,0,4.49,4.26,27897,0,0,5,6,100,0,0,-54,-56
3684,359,0,4.56,4.39,27910,1,0,5,5,100,0,0,-62,-63
4105,390,0,4.45,4.41,27924,1,0,5,5,100,0,0,-62,-62
4495,392,0,4.56,4.51,27938,0,0,5,5,100,0,0,-53,-55
4918,363,0,3.83,4.35,27951,0,-1,5,5,100,0,0,-50,-52
5335,396,0,4.19,4.26,27965,0,0,5,5,100,0,0,-55,-56
5755,388,0,4.16,4.18,27979,0,0,5,5,100,0,0,-61,-61
6145,392,0,4.12,4.08,27993,0,0,5,5,100,0,0,-63,-62
6535,363,0,4.27,4.18,28006,0,0,5,5,100,0,0,-54,-56
6929,363,0,4.34,4.22,28019,1,-1,5,6,100,0,0,-52,-54
7346,365,0,4.41,4.29,28032,0,0,5,4,100,0,0,-52,-54
7735,390,0,4.12,4.29,28046,1,0,5,5,100,0,0,-61,-62
8157,361,0,3.54,4.1,28059,0,-1,5,5,100,0,0,-56,-57
8571,396,0,3.86,3.98,28073,1,0,5,5,100,0,0,-60,-61
8993,384,0,3.57,3.77,28087,0,0,5,5,100,0,0,-52,-54
9387,394,0,3.5,3.62,28101,1,0,5,5,100,0,0,-51,-53
9776,367,0,3.64,3.64,28114,1,-1,5,5,100,0,0,-63,-63
10192,361,0,3.61,3.58,28127,1,0,5,5,100,0,0,-62,-62
10612,388,0,3.54,3.57,28141,0,0,5,5,100,0,0,-56,-57
11005,392,0,3.57,3.59,28155,1,-1,5,5,100,0,0,-50,-52
11425,367,0,3.46,3.54,28168,1,-1,5,5,100,0,0,-51,-53
11844,390,0,3.64,3.55,28182,0,0,5,5,100,0,0,-50,-52
13013,337,0,3.61,3.57,28221,0,0,5,5,100,0,0,-51,-52
14216,363,0,3.57,3.57,28261,1,0,5,5,100,0,0,-60,-60
14606,390,0,3.61,3.61,28275,1,0,5,5,100,0,0,-52,-54
15025,361,0,3.46,3.56,28288,0,0,5,5,100,0,0,-63,-63
15447,390,0,3.57,3.55,28302,1,0,5,5,100,0,0,-50,-52
15865,396,0,3.57,3.55,28316,0,0,5,5,100,0,0,-56,-57
16256,388,0,3.61,3.55,28330,0,0,5,5,100,0,0,-61,-61
16644,363,0,3.64,3.6,28343,1,0,5,5,100,0,0,-60,-61
17066,359,0,3.61,3.61,28356,0,0,5,5,100,0,0,-50,-52
17455,396,0,3.72,3.64,28370,0,0,5,5,100,0,0,-64,-64
17875,359,0,3.43,3.6,28383,-1,0,5,5,100,0,0,-50,-52
18656,332,0,3.57,3.58,28409,0,0,5,5,100,0,0,-64,-64
19077,392,0,3.54,3.56,28423,0,0,5,5,100,0,0,-53,-55
19466,394,0,3.43,3.49,28437,0,0,5,5,100,0,0,-52,-54
19885,361,0,3.46,3.5,28450,0,0,5,5,100,0,0,-62,-62
20334,390,0,3.61,3.51,28464,0,0,5,5,100,0,0,-61,-62
20727,421,0,3.64,3.54,28479,0,0,5,5,100,0,0,-50,-52
21147,365,0,3.83,3.64,28492,0,0,5,5,100,0,0,-52,-54
21925,363,0,4.6,3.92,28519,0,0,5,5,100,0,0,-51,-53
22344,359,0,4.63,4.18,28532,1,-1,5,5,100,0,0,-56,-56
22766,390,0,4.74,4.45,28546,0,0,5,5,100,0,0,-60,-61
23156,392,0,4.67,4.66,28560,0,0,5,5,100,0,0,-51,-53
