time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
731,363,0,1.23,1.15,17526,-1,1,6,7,100,0,0,-49,-50
1120,365,0,1.16,1.15,17539,0,0,6,6,100,0,0,-48,-50
1508,359,0,1.2,1.18,17552,0,0,6,7,100,0,0,-47,-49
1897,361,0,1.2,1.2,17565,0,0,6,7,100,0,0,-52,-53
2287,361,0,1.2,1.19,17578,0,0,6,6,100,0,0,-52,-53
2705,363,0,1.2,1.2,17591,-1,0,6,6,100,0,0,-47,-49
3100,390,0,1.16,1.19,17605,0,0,6,7,100,0,0,-49,-51
3489,367,0,1.12,1.17,17618,0,0,6,7,100,0,0,-48,-49
3878,361,0,1.12,1.15,17631,0,0,6,7,100,0,0,-48,-50
4267,361,0,1.12,1.13,17644,0,0,6,7,100,0,0,-49,-51
4685,359,0,1.09,1.11,17657,0,0,6,6,100,0,0,-52,-53
5104,388,0,1.16,1.12,17671,0,0,6,6,100,0,0,-51,-53
5499,390,0,1.16,1.13,17685,1,1,6,7,100,0,0,-49,-51
5889,367,0,1.09,1.12,17698,0,1,6,7,100,0,0,-52,-54
6304,361,0,1.12,1.13,17711,0,1,6,6,100,0,0,-48,-50
6697,386,0,1.09,1.11,17725,0,0,6,7,100,0,0,-49,-50
7088,367,0,1.16,1.11,17738,0,1,6,7,100,0,0,-50,-51
7506,363,0,1.16,1.13,17751,0,0,6,6,100,0,0,-52,-53
7926,390,0,1.16,1.14,17765,0,0,6,6,100,0,0,-51,-53
8347,392,0,1.09,1.14,17779,0,0,6,6,100,0,0,-48,-50
8768,392,0,1.09,1.12,17793,0,-1,6,6,100,0,0,-49,-50
9186,394,0,1.16,1.12,17807,0,1,6,6,100,0,0,-52,-53
9607,390,0,1.16,1.12,17821,0,1,6,6,100,0,0,-50,-51
10031,394,0,1.16,1.14,17835,-1,0,6,6,100,0,0,-48,-50
10417,394,0,1.12,1.15,17849,0,0,6,7,100,0,0,-51,-53
10838,357,0,1.09,1.13,17862,-1,0,6,6,100,0,0,-49,-50
11257,390,0,1.09,1.11,17876,0,0,6,6,100,0,0,-51,-52
11675,390,0,1.09,1.1,17890,0,1,6,6,100,0,0,-51,-53
12096,390,0,1.12,1.1,17904,0,0,6,6,100,0,0,-51,-52
12489,392,0,1.09,1.1,17918,0,0,6,7,100,0,0,-49,-50
12877,365,0,1.09,1.1,17931,0,1,6,7,100,0,0,-49,-50
13269,361,0,1.12,1.1,17944,0,1,6,6,100,0,0,-50,-51
13659,363,0,1.16,1.11,17957,0,0,6,7,100,0,0,-52,-53
14048,361,0,1.16,1.13,17970,0,0,6,6,100,0,0,-49,-50
14439,363,0,1.16,1.15,17983,0,0,6,6,100,0,0,-51,-52
14827,361,0,1.12,1.15,17996,0,1,6,7,100,0,0,-48,-49
15218,359,0,1.12,1.14,18009,1,1,6,7,100,0,0,-48,-50
15607,365,0,1.16,1.14,18022,0,0,6,6,100,0,0,-49,-51
15998,359,0,1.12,1.13,18035,0,0,6,6,100,0,0,-52,-53
16387,361,0,1.09,1.12,18048,0,0,6,6,100,0,0,-48,-49
16807,361,0,1.12,1.12,18061,0,0,6,6,100,0,0,-52,-53
17224,392,0,1.12,1.11,18075,0,1,6,6,100,0,0,-49,-51
17618,388,0,1.01,1.09,18089,-1,1,6,6,100,0,0,-48,-50
18007,365,0,1.12,1.1,18102,0,0,6,7,100,0,0,-50,-52
18427,359,0,1.09,1.09,18115,0,0,6,6,100,0,0,-48,-50
18817,392,0,1.2,1.1,18129,0,0,6,7,100,0,0,-49,-50
19207,363,0,1.16,1.14,18142,0,0,6,6,100,0,0,-49,-50
19599,363,0,1.09,1.13,18155,-1,0,6,6,100,0,0,-51,-52
20015,365,0,1.12,1.14,18168,-1,1,6,6,100,0,0,-49,-50
20438,388,0,1.09,1.11,18182,0,0,6,6,100,0,0,-51,-52
