time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
547,361,0,1.48,1.44,9908,0,0,7,7,100,0,0,-51,-53
936,363,0,1.41,1.44,9921,0,0,7,7,100,0,0,-52,-53
1326,361,0,1.56,1.46,9934,-1,1,7,7,100,0,0,-50,-52
1716,361,0,1.52,1.49,9947,0,0,7,7,100,0,0,-54,-55
2131,361,0,1.52,1.5,9960,0,1,7,7,100,0,0,-52,-53
2524,386,0,1.48,1.52,9974,0,0,7,7,100,0,0,-51,-52
2916,367,0,1.48,1.5,9987,0,1,7,7,100,0,0,-52,-53
3307,363,0,1.45,1.48,10000,0,0,7,7,100,0,0,-49,-51
3697,363,0,1.45,1.46,10013,0,0,7,7,100,0,0,-51,-53
4087,361,0,1.45,1.45,10026,0,1,7,7,100,0,0,-55,-55
4477,361,0,1.48,1.45,10039,0,1,7,7,100,0,0,-48,-50
4866,361,0,1.41,1.45,10052,0,1,7,7,100,0,0,-51,-53
5255,361,0,1.52,1.46,10065,0,0,7,7,100,0,0,-51,-53
5647,361,0,1.48,1.47,10078,0,0,7,7,100,0,0,-51,-52
6039,365,0,1.48,1.47,10091,0,0,7,7,100,0,0,-52,-53
6427,363,0,1.48,1.49,10104,0,0,7,7,100,0,0,-50,-51
6817,361,0,1.52,1.49,10117,1,0,7,7,100,0,0,-52,-54
7211,359,0,1.52,1.5,10130,-1,-1,7,7,100,0,0,-51,-52
7599,367,0,1.45,1.49,10143,0,0,7,7,100,0,0,-52,-53
7986,361,0,1.45,1.48,10156,0,0,7,7,100,0,0,-51,-52
8403,359,0,1.41,1.45,10169,1,1,7,7,100,0,0,-53,-54
8799,388,0,1.56,1.46,10183,0,-1,7,7,100,0,0,-52,-53
9218,367,0,1.59,1.5,10196,-1,1,7,7,100,0,0,-53,-55
9609,388,0,1.52,1.52,10210,0,0,7,7,100,0,0,-49,-51
9999,363,0,1.56,1.56,10223,0,0,7,7,100,0,0,-50,-52
10389,361,0,1.56,1.56,10236,-1,0,7,7,100,0,0,-53,-54
10778,365,0,1.48,1.53,10249,0,0,7,7,100,0,0,-51,-53
11168,359,0,1.48,1.52,10262,0,1,7,7,100,0,0,-53,-54
11560,361,0,1.48,1.5,10275,-1,0,7,7,100,0,0,-49,-51
11948,361,0,1.48,1.48,10288,0,1,7,7,100,0,0,-52,-54
12366,361,0,1.52,1.49,10301,1,0,7,7,100,0,0,-49,-51
12759,388,0,1.52,1.5,10315,0,0,7,7,100,0,0,-50,-51
13145,365,0,1.41,1.48,10328,0,0,7,7,100,0,0,-55,-56
13564,359,0,1.45,1.47,10341,1,0,7,7,100,0,0,-51,-53
13957,392,0,1.48,1.46,10355,0,1,7,7,100,0,0,-49,-50
14349,365,0,1.48,1.45,10368,0,1,7,7,100,0,0,-51,-53
14738,363,0,1.56,1.49,10381,0,1,7,7,100,0,0,-54,-55
15128,361,0,1.48,1.5,10394,1,0,7,7,100,0,0,-51,-53
15518,363,0,1.59,1.53,10407,0,0,7,7,100,0,0,-50,-52
15908,363,0,1.56,1.55,10420,0,0,7,7,100,0,0,-50,-52
16298,361,0,1.48,1.53,10433,0,0,7,7,100,0,0,-51,-52
16688,363,0,1.59,1.56,10446,0,0,7,7,100,0,0,-52,-54
17079,363,0,1.56,1.55,10459,0,1,7,7,100,0,0,-49,-50
17468,361,0,1.45,1.52,10472,0,1,7,7,100,0,0,-49,-51
17858,361,0,1.48,1.52,10485,0,1,7,7,100,0,0,-51,-53
18274,361,0,1.52,1.5,10498,-1,1,7,7,100,0,0,-52,-53
18668,388,0,1.56,1.5,10512,1,0,7,7,100,0,0,-51,-53
19058,365,0,1.56,1.53,10525,0,0,7,7,100,0,0,-52,-53
19446,363,0,1.52,1.54,10538,0,0,7,7,100,0,0,-51,-53
19838,361,0,1.48,1.53,10551,1,0,7,7,100,0,0,-49,-51
