Time since first transmission (s),RSSI (dB)
0.10277915000915527,-25.5
0.31264734268188477,-26.0
0.41685986518859863,-26.0
0.5230844020843506,-26.0
0.6284382343292236,-26.0
0.7284560203552246,-25.5
0.8324980735778809,-25.5
0.9329087734222412,-25.5
1.0384328365325928,-25.5
1.142763376235962,-26.0
1.2460482120513916,-25.5
1.3488192558288574,-25.5
1.4509902000427246,-25.5
1.55531644821167,-26.0
1.6587281227111816,-25.5
1.7619173526763916,-26.0
1.8672280311584473,-26.0
1.9710197448730469,-25.5
2.075216770172119,-25.5
2.1764450073242188,-26.0
2.2841851711273193,-26.0
2.38916015625,-26.0
2.4905033111572266,-25.5
2.593379497528076,-26.0
2.6973190307617188,-25.0
2.799900770187378,-25.5
2.9030683040618896,-25.5
3.0049540996551514,-25.5
3.1063292026519775,-26.0
3.2103402614593506,-26.0
3.318063497543335,-25.5
3.4219605922698975,-25.5
3.5239429473876953,-26.0
3.6260311603546143,-25.5
3.7283976078033447,-25.5
3.8344407081604004,-25.5
3.9369609355926514,-24.5
4.038991689682007,-26.0
4.141432046890259,-26.0
4.246227979660034,-26.0
4.350383520126343,-25.5
4.4551100730896,-25.5
4.558238983154297,-25.5
4.663538932800293,-26.0
4.767091989517212,-26.0
4.8720152378082275,-26.0
4.975038290023804,-26.0
5.0828330516815186,-24.5
5.1849048137664795,-25.5
5.289820909500122,-26.0
5.391113519668579,-26.0
5.495373964309692,-26.0
5.601050853729248,-26.0
5.702902793884277,-26.0
5.807733535766602,-25.5
5.91179895401001,-26.0
6.011860370635986,-26.0
6.116434574127197,-26.0
6.218024492263794,-26.0
6.322194814682007,-25.5
6.426516771316528,-25.5
6.529528617858887,-25.5
6.634875059127808,-26.0
6.737497329711914,-25.0
6.841254949569702,-25.5
6.943939924240112,-26.0
7.051115274429321,-25.0
7.15436577796936,-25.5
7.258443832397461,-26.0
7.366264820098877,-25.5
7.472657680511475,-26.0
7.575655221939087,-25.5
7.676951885223389,-26.0
7.778401136398315,-25.5
7.883353233337402,-25.0
7.9878950119018555,-26.0
8.090447664260864,-25.5
8.199204444885254,-26.0
8.302143335342407,-25.5
8.40540361404419,-26.0
8.507163047790527,-25.5
8.607851028442383,-25.5
8.710135698318481,-26.0
8.81227707862854,-26.0
8.91645359992981,-25.5
9.020431518554688,-25.5
9.12326169013977,-25.5
9.22540831565857,-25.0
9.328046083450317,-26.0
9.42968487739563,-26.0
9.532964706420898,-25.5
9.638759851455688,-26.0
9.744127035140991,-25.5
9.85109543800354,-25.5
9.956958770751953,-26.0
10.059958457946777,-25.5
10.163469791412354,-26.0
10.26814341545105,-26.0
10.37203598022461,-25.5
10.476874113082886,-25.5
10.579289197921753,-25.5
10.682357788085938,-26.0
10.783387660980225,-25.5
10.88616943359375,-26.0
10.989285707473755,-25.5
11.091586112976074,-25.5
11.195205450057983,-26.0
11.296738147735596,-25.5
11.402355670928955,-25.5
11.504376888275146,-26.0
11.60825777053833,-26.0
11.711250305175781,-26.0
11.81645131111145,-26.0
11.921269655227661,-26.0
12.025692701339722,-25.5
12.129048585891724,-25.0
12.234750509262085,-26.0
12.338550329208374,-25.5
12.44352412223816,-25.5
12.545809745788574,-25.5
12.64605164527893,-26.0
12.754204273223877,-26.0
12.860414028167725,-25.5
12.962428331375122,-26.0
13.067022323608398,-25.5
13.171881437301636,-25.5
13.277146339416504,-25.5
13.38279128074646,-25.5
13.48749303817749,-25.5
13.591490030288696,-26.0
13.696224689483643,-25.0
13.80043363571167,-25.5
13.904052019119263,-26.0
14.007939100265503,-25.5
14.112467527389526,-26.0
14.217344284057617,-26.0
14.322232484817505,-26.0
14.429111957550049,-26.0
14.533682584762573,-25.5
14.638989686965942,-25.5
14.744967460632324,-25.5
14.847281694412231,-25.5
14.950315475463867,-26.0
15.055855512619019,-25.5
15.15990924835205,-26.0
15.262611389160156,-25.5
15.363134622573853,-26.0
15.468757152557373,-26.0
15.57132887840271,-25.5
15.675439596176147,-26.0
15.779288530349731,-25.5
15.885496139526367,-25.5
15.988796949386597,-25.5
16.091382026672363,-26.0
16.19569754600525,-25.5
16.295944452285767,-26.0
16.3991277217865,-25.5
16.500246047973633,-25.5
16.601938247680664,-26.0
16.70705008506775,-25.5
16.809802532196045,-25.5
16.912648916244507,-26.0
17.016908884048462,-25.5
17.12204337120056,-25.0
17.22470450401306,-25.5
17.32742977142334,-25.5
17.43659806251526,-25.5
17.538005590438843,-25.5
17.638845205307007,-25.5
17.741053819656372,-25.5
17.843125104904175,-25.5
17.950602054595947,-25.5
18.05464196205139,-25.5
18.157826900482178,-26.5
18.26082158088684,-26.0
18.364762544631958,-26.0
18.466381072998047,-26.0
18.569972276687622,-25.5
18.672186374664307,-26.0
18.77336859703064,-25.0
18.874902963638306,-25.5
18.979501485824585,-26.0
19.08486247062683,-26.0
19.187249183654785,-25.5
19.290990829467773,-25.0
19.391878128051758,-26.0
19.49595355987549,-25.5
19.600327730178833,-26.0
19.70578408241272,-25.5
19.810084342956543,-26.0
19.917351722717285,-26.0
20.021963119506836,-25.5
20.128820657730103,-25.5
20.22925353050232,-26.0
20.33113718032837,-26.0
20.433600902557373,-26.0
20.535401582717896,-25.5
20.640806436538696,-26.0
20.744799613952637,-25.5
20.84651017189026,-25.5
20.95473313331604,-25.5
21.059629678726196,-26.0
21.16382122039795,-26.0
21.267482042312622,-26.0
21.37321925163269,-26.0
21.478857040405273,-25.5
21.583428859710693,-25.5
21.684743404388428,-25.0
21.788923501968384,-26.0
21.891306161880493,-26.0
21.996360063552856,-26.0
22.102684020996094,-25.5
22.20605969429016,-25.5
22.310043811798096,-26.0
22.413302898406982,-25.5
22.517361879348755,-25.5
22.619076251983643,-25.5
22.722325801849365,-26.0
22.824996948242188,-25.5
22.93238353729248,-25.5
23.034412384033203,-25.5
23.139174222946167,-26.0
23.243047952651978,-25.5
23.346107721328735,-26.0
23.45032000541687,-25.5
23.555651903152466,-25.0
23.657878875732422,-26.0
23.76010298728943,-26.0
23.863365411758423,-25.5
23.967150926589966,-25.5
24.07088041305542,-26.0
24.17415142059326,-25.5
24.27716302871704,-26.0
24.383893251419067,-26.0
24.485754251480103,-26.0
24.589046955108643,-26.0
24.694371461868286,-25.5
24.7963969707489,-26.0
24.902408123016357,-26.0
25.00714659690857,-26.0
25.108874320983887,-25.0
25.213202714920044,-25.5
25.319007635116577,-25.5
25.420916080474854,-25.5
25.523340463638306,-25.5
25.6268892288208,-26.0
25.731200218200684,-25.5
25.837034463882446,-26.0
25.93910527229309,-26.0
26.043031454086304,-26.0
