time,RSSI
0.10342264175415039,-34.0
0.1055152416229248,-34.0
0.23233985900878906,-35.0
0.10328102111816406,-34.5
0.10535120964050293,-34.5
0.10491180419921875,-34.5
0.10240674018859863,-34.5
0.10828423500061035,-35.0
0.10521912574768066,-35.0
0.10724472999572754,-35.0
0.10858988761901855,-35.0
0.10437393188476562,-35.0
0.10681772232055664,-34.5
0.10139250755310059,-35.0
0.1083517074584961,-34.5
0.10396051406860352,-35.0
0.10851716995239258,-34.5
0.10671782493591309,-35.0
0.10587596893310547,-34.5
0.10326933860778809,-34.0
0.10464882850646973,-34.0
0.10419201850891113,-33.5
0.10529685020446777,-34.0
0.10338401794433594,-34.0
0.10406970977783203,-34.5
0.10837912559509277,-34.5
0.1085817813873291,-34.5
0.10358834266662598,-34.0
0.10882091522216797,-34.0
0.10401010513305664,-34.0
0.10457468032836914,-34.0
0.10867142677307129,-34.5
0.10390067100524902,-34.0
0.10682058334350586,-34.0
0.10720658302307129,-34.5
0.10532474517822266,-34.5
0.10865497589111328,-34.0
0.10806608200073242,-34.5
0.10461950302124023,-34.5
0.10669946670532227,-34.0
0.10817098617553711,-34.0
0.10461831092834473,-33.5
0.1083071231842041,-34.5
0.10416913032531738,-34.5
0.1082758903503418,-34.5
0.2207050323486328,-34.5
0.21375536918640137,-34.5
0.20813870429992676,-35.0
0.10336136817932129,-35.0
0.10731291770935059,-35.0
0.10901904106140137,-34.5
0.1043848991394043,-34.5
0.10399603843688965,-34.5
0.2102513313293457,-34.5
0.10487556457519531,-34.5
0.10595488548278809,-35.0
0.10691094398498535,-34.5
0.10541772842407227,-34.5
0.10621452331542969,-34.5
0.10251379013061523,-34.5
0.10433053970336914,-35.0
0.10302090644836426,-34.5
0.10496258735656738,-34.5
0.10619854927062988,-34.5
0.10738539695739746,-34.5
0.10820651054382324,-34.5
0.10321402549743652,-34.5
0.10836005210876465,-34.5
0.10796713829040527,-34.5
0.10426974296569824,-35.0
0.1045072078704834,-34.5
0.10821294784545898,-34.5
0.10731387138366699,-34.5
0.10541248321533203,-34.5
0.10527777671813965,-34.5
0.10259556770324707,-34.5
0.10453128814697266,-34.5
0.10675764083862305,-34.5
0.10046601295471191,-34.5
0.1070859432220459,-34.5
0.10128402709960938,-35.0
0.10833311080932617,-35.0
0.10512495040893555,-34.5
0.10156130790710449,-34.5
0.10832858085632324,-34.5
0.10391855239868164,-34.5
0.10443377494812012,-34.5
0.10471892356872559,-34.5
0.10697531700134277,-34.5
0.1092994213104248,-34.5
0.10392427444458008,-34.5
0.1048731803894043,-34.5
0.10869050025939941,-34.5
0.10627889633178711,-34.5
0.10502934455871582,-34.5
0.10357856750488281,-34.5
0.10389304161071777,-34.5
0.10401177406311035,-34.5
0.10820341110229492,-34.5
0.10459136962890625,-34.5
0.10390782356262207,-34.5
0.10528445243835449,-34.5
0.10349345207214355,-34.5
0.10464811325073242,-34.5
0.1083230972290039,-34.0
0.10757780075073242,-34.0
0.2456493377685547,-34.5
0.10571670532226562,-34.0
0.10891318321228027,-34.0
0.1036539077758789,-34.5
0.106781005859375,-34.0
0.10488009452819824,-34.5
0.10381245613098145,-34.5
0.10405874252319336,-34.0
0.10390210151672363,-34.5
0.10424160957336426,-34.5
0.2084503173828125,-34.5
0.10414004325866699,-34.0
0.10566091537475586,-34.5
0.10699200630187988,-34.5
0.10388851165771484,-34.5
0.10879850387573242,-34.5
0.10402965545654297,-34.5
0.10392212867736816,-34.0
0.10850048065185547,-34.5
0.10399794578552246,-34.0
0.10476326942443848,-34.5
0.10761737823486328,-34.0
0.11146688461303711,-34.0
0.10141801834106445,-34.5
0.10436701774597168,-34.5
0.10571956634521484,-34.5
0.10231757164001465,-34.5
0.21095871925354004,-34.5
0.10675382614135742,-34.5
0.10325145721435547,-34.5
0.10831522941589355,-34.5
0.10390543937683105,-34.5
0.10567021369934082,-34.0
0.10303401947021484,-34.5
0.10769510269165039,-34.5
0.10474228858947754,-34.5
0.10753107070922852,-35.0
0.10787153244018555,-34.5
0.10240459442138672,-34.5
0.10592317581176758,-34.0
0.10514998435974121,-34.5
0.10883426666259766,-34.5
0.10400080680847168,-34.5
0.10818958282470703,-34.5
0.10401678085327148,-34.5
0.10428953170776367,-35.0
0.10701107978820801,-34.5
0.10119748115539551,-34.5
0.10572576522827148,-34.5
0.1077265739440918,-34.0
0.10358595848083496,-34.5
0.10576605796813965,-35.0
0.10737347602844238,-34.5
0.10387444496154785,-34.5
0.10390090942382812,-34.5
0.10454034805297852,-34.5
0.10480666160583496,-34.5
0.10126209259033203,-34.5
0.1042633056640625,-34.5
0.10465168952941895,-34.5
0.10409140586853027,-35.0
0.10372543334960938,-34.5
0.1083521842956543,-34.0
0.10937213897705078,-34.5
0.10319375991821289,-34.5
0.10532736778259277,-34.5
0.10706281661987305,-34.5
0.10827875137329102,-34.5
0.10814952850341797,-34.5
0.1058955192565918,-34.5
0.1049492359161377,-34.5
0.10608053207397461,-34.0
0.22486662864685059,-35.0
0.10965895652770996,-34.5
0.10561347007751465,-34.5
0.10143828392028809,-34.5
0.10708951950073242,-34.5
