time,RSSI
0.10271024703979492,-34.5
0.1055305004119873,-35.0
0.10718154907226562,-35.5
0.10827517509460449,-35.5
0.10805797576904297,-35.0
0.10864543914794922,-35.0
0.11125540733337402,-35.0
0.10656452178955078,-35.5
0.10302400588989258,-35.0
0.10420727729797363,-35.0
0.10390353202819824,-35.0
0.10866212844848633,-34.5
0.10429143905639648,-35.0
0.10458111763000488,-35.0
0.10357022285461426,-35.0
0.10977625846862793,-35.0
0.10687613487243652,-35.0
0.1044318675994873,-35.0
0.1075139045715332,-35.0
0.10840749740600586,-35.0
0.1074213981628418,-35.0
0.10759758949279785,-35.0
0.10572314262390137,-35.0
0.10669350624084473,-35.0
0.10662531852722168,-35.0
0.10427021980285645,-35.0
0.1030125617980957,-35.0
0.1104738712310791,-35.0
0.10868692398071289,-35.5
0.10737466812133789,-35.5
0.1049802303314209,-35.0
0.10888528823852539,-34.5
0.10637569427490234,-35.0
0.10677886009216309,-34.5
0.1039419174194336,-34.0
0.10737252235412598,-34.0
0.10854816436767578,-35.0
0.10809516906738281,-35.0
0.10736632347106934,-35.0
0.10391807556152344,-35.0
0.10569953918457031,-35.0
0.10547018051147461,-35.0
0.10936903953552246,-35.0
0.10727739334106445,-35.0
0.10448050498962402,-35.0
0.10747694969177246,-35.0
0.10915970802307129,-35.0
0.10407018661499023,-35.0
0.10883426666259766,-35.0
0.10371112823486328,-35.0
0.10482573509216309,-35.0
0.10329055786132812,-35.0
0.10441470146179199,-35.0
0.1089468002319336,-35.0
0.10766220092773438,-35.0
0.10443425178527832,-35.0
0.10400509834289551,-35.5
0.10448431968688965,-34.5
0.10372567176818848,-34.5
0.1061086654663086,-35.0
0.10481023788452148,-35.0
0.10621261596679688,-35.0
0.10466194152832031,-35.0
0.1072690486907959,-34.5
0.10969328880310059,-35.0
0.10692095756530762,-35.0
0.10863304138183594,-35.0
0.10395002365112305,-34.5
0.10675191879272461,-34.5
0.10652303695678711,-35.0
0.10740542411804199,-35.0
0.10867881774902344,-35.0
0.10565638542175293,-34.5
0.11063075065612793,-35.0
0.10568094253540039,-35.0
0.10599255561828613,-35.0
0.10221171379089355,-34.0
0.1072840690612793,-35.0
0.10413098335266113,-35.0
0.10985875129699707,-35.0
0.10265803337097168,-35.0
0.10410833358764648,-34.5
0.10867881774902344,-35.0
0.1040196418762207,-35.0
0.10399651527404785,-35.0
0.10437512397766113,-35.0
0.10814929008483887,-35.0
0.10661435127258301,-35.5
0.10193228721618652,-35.0
0.10824036598205566,-35.0
0.10449743270874023,-35.0
0.10536527633666992,-35.0
0.1028292179107666,-34.5
0.10447931289672852,-34.5
0.1051778793334961,-35.0
0.10214996337890625,-35.0
0.1080162525177002,-34.5
0.10445642471313477,-35.0
0.10694193840026855,-34.5
0.1054530143737793,-35.0
0.10659146308898926,-35.0
0.10442733764648438,-35.0
0.10714197158813477,-34.5
0.11165618896484375,-35.0
0.2354271411895752,-34.5
0.1040186882019043,-34.5
0.10937333106994629,-35.0
0.10730171203613281,-34.5
0.10916876792907715,-35.0
0.10236215591430664,-35.0
0.10752701759338379,-34.5
0.1051473617553711,-34.5
0.10603070259094238,-35.0
0.1075582504272461,-34.5
0.1028587818145752,-35.0
0.10454893112182617,-34.5
0.20840668678283691,-34.0
0.10459637641906738,-34.5
0.1077268123626709,-35.0
0.10837268829345703,-34.5
0.10416674613952637,-34.0
0.10428357124328613,-35.0
0.10854411125183105,-35.0
0.10558938980102539,-34.5
0.1066133975982666,-35.0
0.1037750244140625,-34.5
0.10458540916442871,-34.5
0.10465407371520996,-35.0
0.10807681083679199,-35.0
0.22493290901184082,-35.0
0.10408902168273926,-35.0
0.10538721084594727,-35.0
0.10741281509399414,-34.5
0.10388970375061035,-34.5
0.21233320236206055,-34.5
0.11023378372192383,-35.0
0.10158228874206543,-34.0
0.10780000686645508,-35.0
0.10426449775695801,-35.0
0.1059865951538086,-34.5
0.10641956329345703,-34.5
0.10461044311523438,-34.5
0.10681724548339844,-34.5
0.10697627067565918,-34.5
0.10706758499145508,-34.5
0.10819673538208008,-34.5
0.10450100898742676,-35.0
0.10898017883300781,-34.5
0.10330414772033691,-35.0
0.10839343070983887,-35.0
0.1079108715057373,-34.5
0.10483431816101074,-35.0
0.10396027565002441,-34.5
