time,RSSI
0.1019906997680664,-24.5
0.10265541076660156,-25.0
0.10888290405273438,-24.5
0.10791516304016113,-25.5
0.10830545425415039,-25.5
0.10405182838439941,-26.0
0.10437703132629395,-24.5
0.11096501350402832,-25.5
0.10612940788269043,-24.5
0.10483193397521973,-25.0
0.10717630386352539,-24.5
0.10914444923400879,-25.0
0.1058051586151123,-26.0
0.21347641944885254,-20.5
0.10401010513305664,-25.0
0.10400891304016113,-25.0
0.10637831687927246,-25.5
0.10234928131103516,-24.5
0.10388708114624023,-25.5
0.10527968406677246,-25.0
0.10577845573425293,-25.5
0.10404324531555176,-25.0
0.10399413108825684,-24.5
0.10425305366516113,-25.0
0.10817098617553711,-24.5
0.1067667007446289,-24.5
0.10561084747314453,-26.0
0.10469865798950195,-25.5
0.10745477676391602,-25.0
0.10460853576660156,-25.0
0.10406708717346191,-25.0
0.10388016700744629,-25.0
0.10860228538513184,-24.5
0.10732412338256836,-24.5
0.10933876037597656,-24.5
0.10772228240966797,-25.0
0.11040067672729492,-24.5
0.10837078094482422,-25.0
0.1087648868560791,-25.0
0.10124945640563965,-25.0
0.10921144485473633,-25.5
0.10756540298461914,-24.5
0.10558199882507324,-26.0
0.10859346389770508,-25.5
0.10324382781982422,-25.5
0.10701465606689453,-25.0
0.10593652725219727,-24.5
0.10776329040527344,-26.0
0.10973739624023438,-25.5
0.10699319839477539,-25.0
0.10885381698608398,-25.5
0.10396599769592285,-25.0
0.10401129722595215,-26.0
0.22515559196472168,-20.0
0.10386133193969727,-25.0
0.1039881706237793,-25.0
0.10866570472717285,-24.5
0.10431027412414551,-26.0
0.10400819778442383,-25.0
0.10519647598266602,-25.0
0.10931110382080078,-25.0
0.10165047645568848,-24.5
0.10917115211486816,-25.5
0.10402822494506836,-25.0
0.10816264152526855,-25.5
0.1090245246887207,-26.0
0.10322141647338867,-25.0
0.10464286804199219,-25.0
0.10923004150390625,-25.0
0.10298657417297363,-25.5
0.2077641487121582,-24.5
0.10396647453308105,-25.5
0.10820579528808594,-25.0
0.10521888732910156,-25.0
0.10695362091064453,-25.0
0.10459637641906738,-24.5
0.11141228675842285,-25.5
0.10526418685913086,-25.0
0.10869741439819336,-26.0
0.1024770736694336,-25.0
0.11008810997009277,-26.0
0.10687780380249023,-25.0
0.10842204093933105,-25.0
0.10598874092102051,-24.5
0.10650491714477539,-25.0
0.10836315155029297,-25.0
0.10395550727844238,-24.5
0.10439157485961914,-24.5
0.10825395584106445,-25.0
0.10410833358764648,-25.0
0.10988259315490723,-25.0
0.10428571701049805,-25.5
0.10687470436096191,-26.0
0.10808086395263672,-25.0
0.1042025089263916,-25.5
0.10525035858154297,-25.5
0.10750818252563477,-25.0
0.2246532440185547,-20.5
0.10442900657653809,-24.5
0.10393404960632324,-25.0
0.10844612121582031,-25.0
0.10444140434265137,-25.5
0.10781598091125488,-25.0
0.10549688339233398,-25.0
0.10341000556945801,-26.0
0.10400128364562988,-25.5
0.10529947280883789,-25.0
0.10305404663085938,-25.0
0.10998868942260742,-24.5
0.1067056655883789,-25.0
0.10763359069824219,-25.5
0.10770964622497559,-25.0
0.10506486892700195,-25.5
0.10512113571166992,-24.5
