Time since first transmission (s),RSSI (dB)
0.10277819633483887,-27.0
0.20813250541687012,-27.0
0.30917811393737793,-27.0
0.4129602909088135,-26.5
0.5146477222442627,-27.0
0.6181745529174805,-27.0
0.7214996814727783,-27.0
0.8298346996307373,-27.0
0.9317951202392578,-27.0
1.0346806049346924,-27.0
1.140160083770752,-27.0
1.2443079948425293,-26.5
1.349370002746582,-26.5
1.45167875289917,-27.0
1.5561964511871338,-26.0
1.6605443954467773,-26.0
1.7635972499847412,-27.0
1.8686463832855225,-27.0
1.9718549251556396,-27.0
2.0736887454986572,-26.5
2.17869234085083,-27.0
2.28171443939209,-27.0
2.3844761848449707,-27.0
2.490860939025879,-26.0
2.5927021503448486,-26.5
2.7972159385681152,-26.5
2.9029386043548584,-27.0
3.1116080284118652,-28.5
3.2183549404144287,-26.5
3.323268413543701,-27.5
3.4281539916992188,-27.0
3.5286195278167725,-26.5
3.633915901184082,-27.0
3.7390637397766113,-27.0
3.841553211212158,-26.5
3.9435648918151855,-27.0
4.050378322601318,-27.0
4.150689601898193,-27.0
4.256502151489258,-27.0
4.362297773361206,-26.5
4.468911409378052,-27.0
4.5728888511657715,-27.0
4.676321029663086,-27.0
4.781829118728638,-27.5
4.885512113571167,-27.5
4.989202976226807,-27.0
5.093138694763184,-26.5
5.197676181793213,-27.0
5.30323600769043,-27.0
5.4054155349731445,-27.0
5.506966590881348,-26.5
5.6102235317230225,-27.0
5.71422815322876,-27.0
5.820754528045654,-27.0
5.923789024353027,-27.0
6.027336597442627,-27.5
6.131417751312256,-27.0
6.236235618591309,-27.0
6.341949462890625,-27.0
6.444749116897583,-27.0
6.547143220901489,-27.0
6.653828382492065,-27.0
6.756867170333862,-26.5
6.8605804443359375,-27.0
6.96360182762146,-27.0
7.067903280258179,-27.0
7.174106597900391,-27.0
7.277238130569458,-27.5
7.379649877548218,-27.0
7.484755277633667,-27.0
7.591412782669067,-27.0
7.693490266799927,-27.5
7.7982494831085205,-27.0
7.9028143882751465,-26.5
8.005991697311401,-27.0
8.11026906967163,-27.0
8.214988470077515,-26.5
8.319823265075684,-27.0
8.422635555267334,-27.0
8.524895191192627,-27.0
8.62764835357666,-27.0
8.731904983520508,-27.0
8.836038827896118,-27.0
8.937171459197998,-27.0
9.04188871383667,-27.0
9.14474630355835,-27.5
9.247430562973022,-27.0
9.353566408157349,-26.5
9.455757856369019,-27.0
9.560027837753296,-26.5
9.664331912994385,-27.0
9.769102096557617,-27.0
9.87281584739685,-26.5
9.977555990219116,-26.5
10.08039140701294,-27.0
10.184540510177612,-27.0
10.285218000411987,-26.5
10.39054560661316,-27.0
10.492960691452026,-27.0
10.594009160995483,-27.0
10.69784140586853,-27.0
10.802963495254517,-27.0
10.905573844909668,-27.0
11.006747484207153,-27.0
11.110126256942749,-27.0
11.213627099990845,-27.0
11.313813924789429,-27.0
11.420844554901123,-26.5
11.523100852966309,-27.0
11.626108884811401,-27.0
11.73173451423645,-26.5
11.836563110351562,-27.0
11.939677953720093,-27.0
12.042980670928955,-26.5
12.145218133926392,-27.0
12.247180461883545,-27.0
12.352812767028809,-27.0
12.45676302909851,-27.0
12.560997486114502,-27.0
12.669734239578247,-27.0
12.772136926651001,-27.0
12.981945753097534,-29.0
13.086941480636597,-26.5
13.190681457519531,-27.0
13.291549682617188,-27.0
13.39444088935852,-27.0
13.497153282165527,-27.0
13.600923538208008,-27.0
13.70153522491455,-27.0
13.907392740249634,-27.5
14.110060214996338,-27.0
14.212550401687622,-27.0
14.315181970596313,-27.0
14.418989896774292,-27.0
14.523436784744263,-27.0
14.627910375595093,-27.0
14.735612869262695,-27.0
14.840871095657349,-27.0
14.946418285369873,-27.5
15.048261880874634,-27.0
15.154427528381348,-27.5
15.25797963142395,-27.0
15.361290216445923,-27.5
15.465768337249756,-27.0
15.57083535194397,-27.0
15.67324185371399,-26.5
15.780768394470215,-27.0
15.8865487575531,-27.0
15.99171757698059,-27.0
16.09476375579834,-26.5
16.196826457977295,-27.5
16.302135944366455,-27.0
16.41280436515808,-27.0
16.515749216079712,-27.5
16.619922876358032,-27.0
16.72319006919861,-27.0
16.827831029891968,-26.5
16.93123435974121,-27.0
17.035021781921387,-27.0
17.138492107391357,-27.5
17.244868755340576,-27.0
17.352049589157104,-27.0
17.45637035369873,-27.0
17.559767961502075,-27.0
17.661255359649658,-27.0
17.764031648635864,-27.0
17.86413073539734,-27.5
17.96585178375244,-27.0
18.069161415100098,-27.0
18.174190759658813,-27.0
18.279052257537842,-26.5
18.387071132659912,-27.0
18.48864436149597,-27.0
18.590866804122925,-27.0
18.697407484054565,-27.0
18.797603130340576,-27.0
18.902153730392456,-27.0
19.00591778755188,-27.0
19.111579656600952,-26.5
19.218641757965088,-27.0
19.324535846710205,-27.0
19.429954051971436,-26.5
19.532034635543823,-27.0
19.63628888130188,-27.0
19.739930629730225,-27.0
19.843541860580444,-27.0
19.945823907852173,-27.5
20.05285358428955,-27.5
20.156541347503662,-27.0
20.261687517166138,-27.0
20.364521503448486,-27.0
20.470985651016235,-27.0
20.574531078338623,-27.5
20.679052114486694,-27.5
20.781620740890503,-27.5
20.88778281211853,-26.5
20.988053560256958,-27.0
21.09098768234253,-27.0
21.196539640426636,-26.5
21.30194115638733,-27.0
21.40697193145752,-27.0
21.511463403701782,-27.0
21.614648580551147,-26.5
21.71847367286682,-26.5
21.81980538368225,-27.0
21.924851179122925,-27.0
22.02721095085144,-27.5
22.131919860839844,-27.0
22.238681316375732,-26.5
22.34075665473938,-27.5
22.446175575256348,-26.5
22.549564838409424,-26.0
22.653583526611328,-26.5
22.753830671310425,-27.0
22.861259698867798,-27.0
22.964653968811035,-27.0
23.070524215698242,-27.0
23.174983501434326,-27.0
23.276566982269287,-27.0
23.379332065582275,-27.5
23.484638690948486,-27.0
23.585144758224487,-27.0
23.68697690963745,-26.5
23.790378093719482,-27.0
23.897332191467285,-27.0
24.001476526260376,-27.0
24.10655450820923,-27.5
24.209649324417114,-27.0
24.310750484466553,-27.0
24.414281606674194,-27.0
24.518944025039673,-27.0
24.62452244758606,-26.5
24.72697162628174,-27.0
24.832740306854248,-27.0
24.937286138534546,-27.0
25.042126655578613,-27.5
25.24881362915039,-27.0
25.353315114974976,-27.0
25.45814538002014,-27.5
25.560950994491577,-27.0
25.668864965438843,-27.0
25.770620584487915,-27.0
25.8748562335968,-27.0
25.979628562927246,-27.0
26.08168935775757,-27.0
26.184738636016846,-27.0
26.2863826751709,-27.0
26.390806436538696,-27.0
26.494956493377686,-27.5
26.597900867462158,-27.0
