time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
387,365,0,2.77,2.72,62165,1,0,6,6,100,0,0,-53,-54
776,390,0,2.33,2.61,62179,0,0,6,6,100,0,0,-59,-59
1169,363,0,2.84,2.63,62192,1,0,6,7,100,0,0,-56,-57
1559,363,0,3.1,2.76,62205,1,0,6,6,100,0,0,-60,-60
1949,361,0,2.47,2.68,62218,0,0,6,6,100,0,0,-60,-60
2339,363,0,3.17,2.89,62231,1,0,6,6,100,0,0,-57,-57
2729,363,0,2.73,2.87,62244,0,0,6,6,100,0,0,-58,-58
3120,361,0,2.8,2.79,62257,1,-1,6,6,100,0,0,-58,-59
3509,365,0,2.55,2.81,62270,0,0,6,6,100,0,0,-75,-75
3899,361,0,2.69,2.69,62283,0,0,6,6,100,0,0,-51,-51
5098,392,0,2.69,2.68,62323,0,0,6,6,100,0,0,-50,-51
5487,386,0,2.66,2.65,62336,1,0,6,6,100,0,0,-52,-53
5878,361,0,2.77,2.7,62349,1,0,6,6,100,0,0,-51,-51
6659,337,0,2.73,2.71,62375,1,0,6,6,100,0,0,-51,-52
7049,386,0,2.73,2.72,62388,1,0,6,6,100,0,0,-62,-63
7439,361,0,2.77,2.75,62401,0,0,6,7,100,0,0,-62,-63
7827,363,0,2.73,2.74,62414,1,0,6,6,100,0,0,-70,-71
9054,410,0,2.69,2.74,62454,1,-1,6,6,100,0,0,-58,-58
10619,363,0,2.69,2.72,62507,1,0,6,6,100,0,0,-58,-58
11789,363,0,2.66,2.7,62546,1,-1,6,6,100,0,0,-60,-61
12598,382,0,2.58,2.7,62573,1,0,6,6,100,0,0,-51,-52
13409,384,0,2.91,2.81,62600,1,-1,6,6,100,0,0,-68,-68
13800,369,0,2.95,2.83,62613,1,-1,6,6,100,0,0,-56,-57
14189,363,0,3.06,2.95,62626,1,-2,6,6,100,0,0,-71,-72
14970,335,0,2.84,2.94,62652,0,-1,6,6,100,0,0,-55,-55
15359,390,0,2.36,2.8,62665,1,-2,6,6,100,0,0,-51,-52
16559,345,0,2.51,2.53,62705,0,-1,6,6,100,0,0,-61,-61
17370,382,0,2.99,2.61,62732,1,-1,6,6,100,0,0,-68,-69
17760,369,0,2.99,2.76,62745,1,-1,6,6,100,0,0,-74,-75
18150,361,0,2.99,2.88,62758,1,-1,6,7,100,0,0,-57,-57
19320,363,0,2.62,2.89,62797,0,-1,6,6,100,0,0,-50,-51
20157,382,0,2.51,2.79,62824,1,-1,6,6,100,0,0,-66,-67
20964,339,0,2.73,2.73,62851,1,-1,6,6,100,0,0,-58,-59
21359,412,0,2.51,2.7,62865,1,0,6,6,100,0,0,-68,-68
21749,367,0,2.55,2.57,62878,1,0,6,7,100,0,0,-59,-60
22530,333,0,2.58,2.59,62904,1,-1,6,7,100,0,0,-57,-58
23310,335,0,2.66,2.57,62930,1,-1,6,6,100,0,0,-59,-60
23700,388,0,2.73,2.63,62943,1,-1,6,6,100,0,0,-53,-54
24090,363,0,2.73,2.67,62956,1,0,6,6,100,0,0,-71,-72
24479,359,0,2.66,2.69,62969,0,-1,6,6,100,0,0,-51,-52
25290,384,0,2.66,2.64,62996,0,1,6,7,100,0,0,-56,-56
25680,369,0,2.8,2.66,63009,1,0,6,6,100,0,0,-50,-51
26069,363,0,2.58,2.64,63022,1,-1,6,6,100,0,0,-50,-51
26460,361,0,2.84,2.72,63035,0,0,6,6,100,0,0,-60,-61
26848,361,0,2.69,2.73,63048,0,0,6,6,100,0,0,-51,-51
27239,363,0,2.66,2.69,63061,0,0,6,6,100,0,0,-51,-51
27629,361,0,2.69,2.72,63074,0,0,6,7,100,0,0,-62,-63
28021,363,0,2.69,2.68,63087,1,-1,6,6,100,0,0,-62,-63
28800,335,0,2.58,2.66,63113,1,0,6,6,100,0,0,-52,-51
29189,388,0,2.58,2.64,63126,1,0,6,6,100,0,0,-58,-58
